Sexo,Municipios,Edad (año a año),Periodo,Total
Total,44169 Ojos Negros,20 años,2017,2
Total,44169 Ojos Negros,21 años,2017,2
Total,44169 Ojos Negros,22 años,2017,1
Total,44169 Ojos Negros,23 años,2017,3
Total,44169 Ojos Negros,24 años,2017,6
Total,44169 Ojos Negros,25 años,2017,4
Total,44169 Ojos Negros,26 años,2017,6
Total,44169 Ojos Negros,27 años,2017,1
Total,44169 Ojos Negros,28 años,2017,2
Total,44169 Ojos Negros,29 años,2017,3
Total,44169 Ojos Negros,30 años,2017,2
Total,44169 Ojos Negros,31 años,2017,5
Total,44169 Ojos Negros,32 años,2017,2
Total,44169 Ojos Negros,33 años,2017,2
Total,44169 Ojos Negros,34 años,2017,1
Total,44169 Ojos Negros,35 años,2017,4
Total,44169 Ojos Negros,36 años,2017,3
Total,44169 Ojos Negros,37 años,2017,5
Total,44169 Ojos Negros,38 años,2017,4
Total,44169 Ojos Negros,39 años,2017,6
Total,44169 Ojos Negros,40 años,2017,5
Total,44171 Olba,19 años,2017,0
Total,44171 Olba,20 años,2017,0
Total,44171 Olba,21 años,2017,2
Total,44171 Olba,22 años,2017,1
Total,44171 Olba,23 años,2017,2
Total,44171 Olba,24 años,2017,0
Total,44171 Olba,25 años,2017,3
Total,44171 Olba,26 años,2017,0
Total,44171 Olba,27 años,2017,0
Total,44171 Olba,28 años,2017,2
Total,44171 Olba,29 años,2017,1
Total,44171 Olba,30 años,2017,2
Total,44171 Olba,31 años,2017,2
Total,44171 Olba,32 años,2017,1
Total,44171 Olba,33 años,2017,3
Total,44171 Olba,34 años,2017,4
Total,44171 Olba,35 años,2017,7
Total,44171 Olba,36 años,2017,6
Total,44171 Olba,37 años,2017,4
Total,44171 Olba,38 años,2017,4
Total,44171 Olba,39 años,2017,4
Total,44171 Olba,40 años,2017,2
Total,44172 Oliete,19 años,2017,2
Total,44172 Oliete,20 años,2017,4
Total,44172 Oliete,21 años,2017,4
Total,44172 Oliete,22 años,2017,5
Total,44172 Oliete,23 años,2017,5
Total,44172 Oliete,24 años,2017,4
Total,44172 Oliete,25 años,2017,2
Total,44172 Oliete,26 años,2017,1
Total,44172 Oliete,27 años,2017,3
Total,44172 Oliete,28 años,2017,4
Total,44172 Oliete,29 años,2017,1
Total,44172 Oliete,30 años,2017,3
Total,44172 Oliete,31 años,2017,3
Total,44172 Oliete,32 años,2017,2
Total,44172 Oliete,33 años,2017,6
Total,44172 Oliete,34 años,2017,4
Total,44172 Oliete,35 años,2017,3
Total,44172 Oliete,36 años,2017,3
Total,44172 Oliete,37 años,2017,1
Total,44172 Oliete,38 años,2017,3
Total,44172 Oliete,39 años,2017,4
Total,44172 Oliete,40 años,2017,5
Total,44173 Olmos Los,19 años,2017,0
Total,44173 Olmos Los,20 años,2017,1
Total,44173 Olmos Los,21 años,2017,0
Total,44173 Olmos Los,22 años,2017,0
Total,44173 Olmos Los,23 años,2017,0
Total,44173 Olmos Los,24 años,2017,0
Total,44173 Olmos Los,25 años,2017,1
Total,44173 Olmos Los,26 años,2017,0
Total,44173 Olmos Los,27 años,2017,0
Total,44173 Olmos Los,28 años,2017,1
Total,44173 Olmos Los,29 años,2017,0
Total,44173 Olmos Los,30 años,2017,0
Total,44173 Olmos Los,31 años,2017,0
Total,44173 Olmos Los,32 años,2017,2
Total,44173 Olmos Los,33 años,2017,3
Total,44173 Olmos Los,34 años,2017,1
Total,44173 Olmos Los,35 años,2017,4
Total,44173 Olmos Los,36 años,2017,0
Total,44173 Olmos Los,37 años,2017,1
Total,44173 Olmos Los,38 años,2017,3
Total,44173 Olmos Los,39 años,2017,3
Total,44173 Olmos Los,40 años,2017,2
Total,44174 Orihuela del Tremedal,19 años,2017,5
Total,44174 Orihuela del Tremedal,20 años,2017,4
Total,44174 Orihuela del Tremedal,21 años,2017,7
Total,44174 Orihuela del Tremedal,22 años,2017,11
Total,44174 Orihuela del Tremedal,23 años,2017,6
Total,44174 Orihuela del Tremedal,24 años,2017,5
Total,44174 Orihuela del Tremedal,25 años,2017,9
Total,44174 Orihuela del Tremedal,26 años,2017,8
Total,44174 Orihuela del Tremedal,27 años,2017,6
Total,44174 Orihuela del Tremedal,28 años,2017,8
Total,44174 Orihuela del Tremedal,29 años,2017,6
Total,44174 Orihuela del Tremedal,30 años,2017,6
Total,44174 Orihuela del Tremedal,31 años,2017,6
Total,44174 Orihuela del Tremedal,32 años,2017,2
Total,44174 Orihuela del Tremedal,33 años,2017,3
Total,44174 Orihuela del Tremedal,34 años,2017,7
Total,44174 Orihuela del Tremedal,35 años,2017,5
Total,44174 Orihuela del Tremedal,36 años,2017,5
Total,44174 Orihuela del Tremedal,37 años,2017,7
Total,44174 Orihuela del Tremedal,38 años,2017,5
Total,44174 Orihuela del Tremedal,39 años,2017,7
Total,44174 Orihuela del Tremedal,40 años,2017,4
Total,44175 Orrios,19 años,2017,0
Total,44175 Orrios,20 años,2017,3
Total,44175 Orrios,21 años,2017,0
Total,44175 Orrios,22 años,2017,0
Total,44175 Orrios,23 años,2017,3
Total,44175 Orrios,24 años,2017,3
Total,44175 Orrios,25 años,2017,1
Total,44175 Orrios,26 años,2017,4
Total,44175 Orrios,27 años,2017,1
Total,44175 Orrios,28 años,2017,1
Total,44175 Orrios,29 años,2017,1
Total,44175 Orrios,30 años,2017,1
Total,44175 Orrios,31 años,2017,1
Total,44175 Orrios,32 años,2017,2
Total,44175 Orrios,33 años,2017,1
Total,44175 Orrios,34 años,2017,4
Total,44175 Orrios,35 años,2017,0
Total,44175 Orrios,36 años,2017,1
Total,44175 Orrios,37 años,2017,2
Total,44175 Orrios,38 años,2017,0
Total,44175 Orrios,39 años,2017,2
Total,44175 Orrios,40 años,2017,0
Total,44176 Palomar de Arroyos,19 años,2017,3
Total,44176 Palomar de Arroyos,20 años,2017,1
Total,44176 Palomar de Arroyos,21 años,2017,0
Total,44176 Palomar de Arroyos,22 años,2017,2
Total,44176 Palomar de Arroyos,23 años,2017,1
Total,44176 Palomar de Arroyos,24 años,2017,2
Total,44176 Palomar de Arroyos,25 años,2017,1
Total,44176 Palomar de Arroyos,26 años,2017,6
Total,44176 Palomar de Arroyos,27 años,2017,1
Total,44176 Palomar de Arroyos,28 años,2017,3
Total,44176 Palomar de Arroyos,29 años,2017,2
Total,44176 Palomar de Arroyos,30 años,2017,6
Total,44176 Palomar de Arroyos,31 años,2017,3
Total,44176 Palomar de Arroyos,32 años,2017,1
Total,44176 Palomar de Arroyos,33 años,2017,1
Total,44176 Palomar de Arroyos,34 años,2017,4
Total,44176 Palomar de Arroyos,35 años,2017,4
Total,44176 Palomar de Arroyos,36 años,2017,4
Total,44176 Palomar de Arroyos,37 años,2017,1
Total,44176 Palomar de Arroyos,38 años,2017,2
Total,44176 Palomar de Arroyos,39 años,2017,1
Total,44176 Palomar de Arroyos,40 años,2017,4
Total,44177 Pancrudo,19 años,2017,0
Total,44177 Pancrudo,20 años,2017,2
Total,44177 Pancrudo,21 años,2017,0
Total,44177 Pancrudo,22 años,2017,2
Total,44177 Pancrudo,23 años,2017,0
Total,44177 Pancrudo,24 años,2017,1
Total,44177 Pancrudo,25 años,2017,1
Total,44177 Pancrudo,26 años,2017,0
Total,44177 Pancrudo,27 años,2017,1
Total,44177 Pancrudo,28 años,2017,1
Total,44177 Pancrudo,29 años,2017,0
Total,44177 Pancrudo,30 años,2017,1
Total,44177 Pancrudo,31 años,2017,0
Total,44177 Pancrudo,32 años,2017,2
Total,44177 Pancrudo,33 años,2017,0
Total,44177 Pancrudo,34 años,2017,2
Total,44177 Pancrudo,35 años,2017,0
Total,44177 Pancrudo,36 años,2017,0
Total,44177 Pancrudo,37 años,2017,0
Total,44177 Pancrudo,38 años,2017,2
Total,44177 Pancrudo,39 años,2017,1
Total,44177 Pancrudo,40 años,2017,2
Total,44178 Parras de Castellote Las,19 años,2017,0
Total,44178 Parras de Castellote Las,20 años,2017,0
Total,44178 Parras de Castellote Las,21 años,2017,0
Total,44178 Parras de Castellote Las,22 años,2017,1
Total,44178 Parras de Castellote Las,23 años,2017,0
Total,44178 Parras de Castellote Las,24 años,2017,1
Total,44178 Parras de Castellote Las,25 años,2017,0
Total,44178 Parras de Castellote Las,26 años,2017,0
Total,44178 Parras de Castellote Las,27 años,2017,1
Total,44178 Parras de Castellote Las,28 años,2017,1
Total,44178 Parras de Castellote Las,29 años,2017,0
Total,44178 Parras de Castellote Las,30 años,2017,0
Total,44178 Parras de Castellote Las,31 años,2017,0
Total,44178 Parras de Castellote Las,32 años,2017,1
Total,44178 Parras de Castellote Las,33 años,2017,0
Total,44178 Parras de Castellote Las,34 años,2017,0
Total,44178 Parras de Castellote Las,35 años,2017,2
Total,44178 Parras de Castellote Las,36 años,2017,0
Total,44178 Parras de Castellote Las,37 años,2017,0
Total,44178 Parras de Castellote Las,38 años,2017,2
Total,44178 Parras de Castellote Las,39 años,2017,1
Total,44178 Parras de Castellote Las,40 años,2017,2
Total,44179 Peñarroya de Tastavins,19 años,2017,4
Total,44179 Peñarroya de Tastavins,20 años,2017,6
Total,44179 Peñarroya de Tastavins,21 años,2017,3
Total,44179 Peñarroya de Tastavins,22 años,2017,8
Total,44179 Peñarroya de Tastavins,23 años,2017,6
Total,44179 Peñarroya de Tastavins,24 años,2017,5
Total,44179 Peñarroya de Tastavins,25 años,2017,3
Total,44179 Peñarroya de Tastavins,26 años,2017,3
Total,44179 Peñarroya de Tastavins,27 años,2017,4
Total,44179 Peñarroya de Tastavins,28 años,2017,4
Total,44179 Peñarroya de Tastavins,29 años,2017,5
Total,44179 Peñarroya de Tastavins,30 años,2017,7
Total,44179 Peñarroya de Tastavins,31 años,2017,7
Total,44179 Peñarroya de Tastavins,32 años,2017,8
Total,44179 Peñarroya de Tastavins,33 años,2017,5
Total,44179 Peñarroya de Tastavins,34 años,2017,4
Total,44179 Peñarroya de Tastavins,35 años,2017,6
Total,44179 Peñarroya de Tastavins,36 años,2017,5
Total,44179 Peñarroya de Tastavins,37 años,2017,5
Total,44179 Peñarroya de Tastavins,38 años,2017,4
Total,44179 Peñarroya de Tastavins,39 años,2017,7
Total,44179 Peñarroya de Tastavins,40 años,2017,6
Total,44180 Peracense,19 años,2017,0
Total,44180 Peracense,20 años,2017,2
Total,44180 Peracense,21 años,2017,0
Total,44180 Peracense,22 años,2017,0
Total,44180 Peracense,23 años,2017,1
Total,44180 Peracense,24 años,2017,0
Total,44180 Peracense,25 años,2017,1
Total,44180 Peracense,26 años,2017,1
Total,44180 Peracense,27 años,2017,1
Total,44180 Peracense,28 años,2017,1
Total,44180 Peracense,29 años,2017,0
Total,44180 Peracense,30 años,2017,0
Total,44180 Peracense,31 años,2017,0
Total,44180 Peracense,32 años,2017,0
Total,44180 Peracense,33 años,2017,0
Total,44180 Peracense,34 años,2017,0
Total,44180 Peracense,35 años,2017,0
Total,44180 Peracense,36 años,2017,0
Total,44180 Peracense,37 años,2017,0
Total,44180 Peracense,38 años,2017,2
Total,44180 Peracense,39 años,2017,1
Total,44180 Peracense,40 años,2017,1
Total,44181 Peralejos,19 años,2017,1
Total,44181 Peralejos,20 años,2017,0
Total,44181 Peralejos,21 años,2017,0
Total,44181 Peralejos,22 años,2017,1
Total,44181 Peralejos,23 años,2017,0
Total,44181 Peralejos,24 años,2017,1
Total,44181 Peralejos,25 años,2017,0
Total,44181 Peralejos,26 años,2017,1
Total,44181 Peralejos,27 años,2017,1
Total,44181 Peralejos,28 años,2017,1
Total,44181 Peralejos,29 años,2017,3
Total,44181 Peralejos,30 años,2017,3
Total,44181 Peralejos,31 años,2017,0
Total,44181 Peralejos,32 años,2017,0
Total,44181 Peralejos,33 años,2017,0
Total,44181 Peralejos,34 años,2017,1
Total,44181 Peralejos,35 años,2017,1
Total,44181 Peralejos,36 años,2017,2
Total,44181 Peralejos,37 años,2017,1
Total,44181 Peralejos,38 años,2017,2
Total,44181 Peralejos,39 años,2017,0
Total,44181 Peralejos,40 años,2017,2
Total,44182 Perales del Alfambra,19 años,2017,4
Total,44182 Perales del Alfambra,20 años,2017,3
Total,44182 Perales del Alfambra,21 años,2017,2
Total,44182 Perales del Alfambra,22 años,2017,3
Total,44182 Perales del Alfambra,23 años,2017,6
Total,44182 Perales del Alfambra,24 años,2017,4
Total,44182 Perales del Alfambra,25 años,2017,4
Total,44182 Perales del Alfambra,26 años,2017,3
Total,44182 Perales del Alfambra,27 años,2017,2
Total,44182 Perales del Alfambra,28 años,2017,4
Total,44182 Perales del Alfambra,29 años,2017,3
Total,44182 Perales del Alfambra,30 años,2017,2
Total,44182 Perales del Alfambra,31 años,2017,1
Total,44182 Perales del Alfambra,32 años,2017,2
Total,44182 Perales del Alfambra,33 años,2017,2
Total,44182 Perales del Alfambra,34 años,2017,1
Total,44182 Perales del Alfambra,35 años,2017,3
Total,44182 Perales del Alfambra,36 años,2017,1
Total,44182 Perales del Alfambra,37 años,2017,0
Total,44182 Perales del Alfambra,38 años,2017,0
Total,44182 Perales del Alfambra,39 años,2017,1
Total,44182 Perales del Alfambra,40 años,2017,3
Total,44183 Pitarque,19 años,2017,1
Total,44183 Pitarque,20 años,2017,0
Total,44183 Pitarque,21 años,2017,1
Total,44183 Pitarque,22 años,2017,0
Total,44183 Pitarque,23 años,2017,1
Total,44183 Pitarque,24 años,2017,1
Total,44183 Pitarque,25 años,2017,1
Total,44183 Pitarque,26 años,2017,1
Total,44183 Pitarque,27 años,2017,1
Total,44183 Pitarque,28 años,2017,1
Total,44183 Pitarque,29 años,2017,0
Total,44183 Pitarque,30 años,2017,1
Total,44183 Pitarque,31 años,2017,0
Total,44183 Pitarque,32 años,2017,0
Total,44183 Pitarque,33 años,2017,1
Total,44183 Pitarque,34 años,2017,1
Total,44183 Pitarque,35 años,2017,0
Total,44183 Pitarque,36 años,2017,1
Total,44183 Pitarque,37 años,2017,1
Total,44183 Pitarque,38 años,2017,1
Total,44183 Pitarque,39 años,2017,1
Total,44183 Pitarque,40 años,2017,1
Total,44184 Plou,19 años,2017,0
Total,44184 Plou,20 años,2017,0
Total,44184 Plou,21 años,2017,0
Total,44184 Plou,22 años,2017,0
Total,44184 Plou,23 años,2017,0
Total,44184 Plou,24 años,2017,1
Total,44184 Plou,25 años,2017,0
Total,44184 Plou,26 años,2017,1
Total,44184 Plou,27 años,2017,0
Total,44184 Plou,28 años,2017,0
Total,44184 Plou,29 años,2017,0
Total,44184 Plou,30 años,2017,0
Total,44184 Plou,31 años,2017,0
Total,44184 Plou,32 años,2017,1
Total,44184 Plou,33 años,2017,1
Total,44184 Plou,34 años,2017,1
Total,44184 Plou,35 años,2017,1
Total,44184 Plou,36 años,2017,1
Total,44184 Plou,37 años,2017,1
Total,44184 Plou,38 años,2017,0
Total,44184 Plou,39 años,2017,0
Total,44184 Plou,40 años,2017,2
Total,44185 Pobo El,19 años,2017,1
Total,44185 Pobo El,20 años,2017,0
Total,44185 Pobo El,21 años,2017,0
Total,44185 Pobo El,22 años,2017,0
Total,44185 Pobo El,23 años,2017,0
Total,44185 Pobo El,24 años,2017,2
Total,44185 Pobo El,25 años,2017,0
Total,44185 Pobo El,26 años,2017,1
Total,44185 Pobo El,27 años,2017,0
Total,44185 Pobo El,28 años,2017,2
Total,44185 Pobo El,29 años,2017,2
Total,44185 Pobo El,30 años,2017,0
Total,44185 Pobo El,31 años,2017,0
Total,44185 Pobo El,32 años,2017,2
Total,44185 Pobo El,33 años,2017,2
Total,44185 Pobo El,34 años,2017,1
Total,44185 Pobo El,35 años,2017,0
Total,44185 Pobo El,36 años,2017,3
Total,44185 Pobo El,37 años,2017,0
Total,44185 Pobo El,38 años,2017,5
Total,44185 Pobo El,39 años,2017,1
Total,44185 Pobo El,40 años,2017,2
Total,44187 Portellada La,19 años,2017,1
Total,44187 Portellada La,20 años,2017,2
Total,44187 Portellada La,21 años,2017,1
Total,44187 Portellada La,22 años,2017,1
Total,44187 Portellada La,23 años,2017,1
Total,44187 Portellada La,24 años,2017,1
Total,44187 Portellada La,25 años,2017,1
Total,44187 Portellada La,26 años,2017,4
Total,44187 Portellada La,27 años,2017,3
Total,44187 Portellada La,28 años,2017,3
Total,44187 Portellada La,29 años,2017,3
Total,44187 Portellada La,30 años,2017,1
Total,44187 Portellada La,31 años,2017,0
Total,44187 Portellada La,32 años,2017,1
Total,44187 Portellada La,33 años,2017,3
Total,44187 Portellada La,34 años,2017,7
Total,44187 Portellada La,35 años,2017,5
Total,44187 Portellada La,36 años,2017,4
Total,44187 Portellada La,37 años,2017,5
Total,44187 Portellada La,38 años,2017,2
Total,44187 Portellada La,39 años,2017,3
Total,44187 Portellada La,40 años,2017,1
Total,44189 Pozondón,19 años,2017,0
Total,44189 Pozondón,20 años,2017,0
Total,44189 Pozondón,21 años,2017,0
Total,44189 Pozondón,22 años,2017,1
Total,44189 Pozondón,23 años,2017,1
Total,44189 Pozondón,24 años,2017,0
Total,44189 Pozondón,25 años,2017,1
Total,44189 Pozondón,26 años,2017,0
Total,44189 Pozondón,27 años,2017,1
Total,44189 Pozondón,28 años,2017,0
Total,44189 Pozondón,29 años,2017,1
Total,44189 Pozondón,30 años,2017,0
Total,44189 Pozondón,31 años,2017,0
Total,44189 Pozondón,32 años,2017,0
Total,44189 Pozondón,33 años,2017,0
Total,44189 Pozondón,34 años,2017,0
Total,44189 Pozondón,35 años,2017,0
Total,44189 Pozondón,36 años,2017,0
Total,44189 Pozondón,37 años,2017,0
Total,44189 Pozondón,38 años,2017,0
Total,44189 Pozondón,39 años,2017,1
Total,44189 Pozondón,40 años,2017,1
Total,44190 Pozuel del Campo,19 años,2017,0
Total,44190 Pozuel del Campo,20 años,2017,1
Total,44190 Pozuel del Campo,21 años,2017,1
Total,44190 Pozuel del Campo,22 años,2017,1
Total,44190 Pozuel del Campo,23 años,2017,1
Total,44190 Pozuel del Campo,24 años,2017,2
Total,44190 Pozuel del Campo,25 años,2017,0
Total,44190 Pozuel del Campo,26 años,2017,1
Total,44190 Pozuel del Campo,27 años,2017,1
Total,44190 Pozuel del Campo,28 años,2017,2
Total,44190 Pozuel del Campo,29 años,2017,2
Total,44190 Pozuel del Campo,30 años,2017,1
Total,44190 Pozuel del Campo,31 años,2017,0
Total,44190 Pozuel del Campo,32 años,2017,1
Total,44190 Pozuel del Campo,33 años,2017,0
Total,44190 Pozuel del Campo,34 años,2017,0
Total,44190 Pozuel del Campo,35 años,2017,0
Total,44190 Pozuel del Campo,36 años,2017,1
Total,44190 Pozuel del Campo,37 años,2017,0
Total,44190 Pozuel del Campo,38 años,2017,0
Total,44190 Pozuel del Campo,39 años,2017,0
Total,44190 Pozuel del Campo,40 años,2017,0
Total,44191 Puebla de Híjar La,19 años,2017,9
Total,44191 Puebla de Híjar La,20 años,2017,7
Total,44191 Puebla de Híjar La,21 años,2017,9
Total,44191 Puebla de Híjar La,22 años,2017,8
Total,44191 Puebla de Híjar La,23 años,2017,12
Total,44191 Puebla de Híjar La,24 años,2017,11
Total,44191 Puebla de Híjar La,25 años,2017,11
Total,44191 Puebla de Híjar La,26 años,2017,7
Total,44191 Puebla de Híjar La,27 años,2017,8
Total,44191 Puebla de Híjar La,28 años,2017,8
Total,44191 Puebla de Híjar La,29 años,2017,9
Total,44191 Puebla de Híjar La,30 años,2017,11
Total,44191 Puebla de Híjar La,31 años,2017,6
Total,44191 Puebla de Híjar La,32 años,2017,8
Total,44191 Puebla de Híjar La,33 años,2017,8
Total,44191 Puebla de Híjar La,34 años,2017,9
Total,44191 Puebla de Híjar La,35 años,2017,12
Total,44191 Puebla de Híjar La,36 años,2017,12
Total,44191 Puebla de Híjar La,37 años,2017,12
Total,44191 Puebla de Híjar La,38 años,2017,12
Total,44191 Puebla de Híjar La,39 años,2017,11
Total,44191 Puebla de Híjar La,40 años,2017,16
Total,44192 Puebla de Valverde La,19 años,2017,3
Total,44192 Puebla de Valverde La,20 años,2017,3
Total,44192 Puebla de Valverde La,21 años,2017,3
