year,cp,name,population,superficie
2011,50063,El Buste,80,7.61
2011,50064,Cabañas de Ebro,552,8.53
2011,50065,Cabolafuente,46,39.24
2011,50066,Cadrete,3294,11.86
2011,50067,Calatayud,21264,154.25
2011,50068,Calatorao,2992,48.15
2011,50069,Calcena,64,64.74
2011,50070,Calmarza,79,28.15
2011,50071,Campillo de Aragón,154,36.86
2011,50072,Carenas,185,31.22
2011,50073,Cariñena,3623,82.51
2011,50074,Caspe,9797,503.15
2011,50075,Castejón de Alarba,91,17.56
2011,50076,Castejón de las Armas,116,17.56
2011,50077,Castejón de Valdejasa,266,17.56
2011,50078,Castiliscar,311,40.68
2011,50079,Cervera de la Cañada,319,29.22
2011,50080,Cerveruela,41,23.49
2011,50081,Cetina,679,78.76
2011,50082,Cimballa,118,31.95
2011,50083,Cinco Olivas,122,2.25
2011,50084,Clarés de Ribota,92,18
2011,50085,Codo,204,11.36
2011,50086,Codos,247,62.69
2011,50087,Contamina,40,14.02
2011,50088,Cosuenda,396,31.68
2011,50089,Cuarte de Huerva,10209,8.95
2011,50090,Cubel,190,58.62
2011,50091,Las Cuerlas,55,32.58
2011,50092,Chiprana,471,38.98
2011,50093,Chodes,147,15.97
2011,50094,Daroca,2264,52.05
2011,50095,Ejea de los Caballeros,17069,609.92
2011,50096,Embid de Ariza,51,41.26
2011,50098,Encinacorba,242,36.74
2011,50099,Épila,4715,194.32
2011,50100,Erla,403,18.96
2011,50101,Escatrón,1123,94.64
2011,50102,Fabara,1242,101.63
2011,50104,Farlete,426,104.12
2011,50105,Fayón,378,67.19
2011,50106,Los Fayos,151,3.88
2011,50107,Figueruelas,1305,16.99
2011,50108,Fombuena,52,26.37
2011,50109,El Frago,105,33.76
2011,50110,El Frasno,461,48.64
2011,50111,Fréscano,208,18.41
2011,50113,Fuendejalón,944,75.83
2011,50114,Fuendetodos,179,62
2011,50115,Fuentes de Ebro,4597,141.73
2011,50116,Fuentes de Jiloca,275,27.35
2011,50117,Gallocanta,155,29.71
2011,50118,Gallur,2876,41.71
2011,50119,Gelsa,1186,72.04
2011,50120,Godojos,43,16.77
2011,50121,Gotor,371,15.52
2011,50122,Grisel,68,14.51
2011,50123,Grisén,592,4.75
2011,50124,Herrera de los Navarros,578,105.01
2011,50125,Ibdes,480,56.31
2011,50126,Illueca,3272,24.86
2011,50128,Isuerre,32,20.05
2011,50129,Jaraba,358,42.81
2011,50130,Jarque de Moncayo,522,43
2011,50131,Jaulín,282,46.05
2011,50132,La Joyosa,949,6.52
2011,50133,Lagata,133,23.65
2011,50134,Langa del Castillo,137,50.13
2011,50135,Layana,125,3.69
2011,50136,Lécera,749,109
2011,50137,Leciñena,1315,178.59
2011,50138,Lechón,48,17.46
2011,50139,Letux,396,30.15
2011,50140,Litago,178,15
2011,50141,Lituénigo,121,11.38
2011,50142,Lobera de Onsella,45,32.18
2011,50143,Longares,860,45.96
2011,50144,Longás,34,49.23
2011,50146,Lucena de Jalón,255,10.31
2011,50147,Luceni,1042,27.08
2011,50148,Luesia,378,126.83
2011,50149,Luesma,50,29
2011,50150,Lumpiaque,919,29.55
2011,50151,Luna,813,308.92
2011,50152,Maella,2002,174.88
2011,50153,Magallón,1206,78.61
2011,50154,Mainar,158,34.02
2011,50155,Malanquilla,123,36.63
2011,50156,Maleján,319,0.08
2011,50157,Malón,376,5.66
2011,50159,Maluenda,1093,40.09
2011,50160,Mallén,3571,37.42
2011,50161,Manchones,131,26.83
2011,50162,Mara,191,21.09
2011,50163,María de Huerva,5208,108.09
2011,50164,Mediana de Aragón,480,90.57
2011,50165,Mequinenza,2424,307.45
2011,50166,Mesones de Isuela,316,48.55
2011,50167,Mezalocha,217,60.64
2011,50168,Mianos,43,14.82
2011,50169,Miedes de Aragón,448,55.38
2011,50170,Monegrillo,462,183.16
2011,50171,Moneva,115,61
2011,50172,Monreal de Ariza,174,62.06
2011,50173,Monterde,169,55.94
2011,50174,Montón,123,17.59
2011,50175,Morata de Jalón,1263,45.87
2011,50176,Morata de Jiloca,274,23.09
2011,50177,Morés,408,21.46
2011,50178,Moros,423,53
2011,50179,Moyuela,288,42.76
2011,50180,Mozota,110,8.68
2011,50181,Muel,1413,79.17
2011,50182,La Muela,5087,143.49
2011,50183,Munébrega,468,40.99
2011,50184,Murero,142,18.25
2011,50185,Murillo de Gállego,184,54.71
2011,50186,Navardún,46,24
2011,50187,Nigüella,73,30.42
2011,50188,Nombrevilla,34,17.56
2011,50189,Nonaspe,1045,111.45
2011,50190,Novallas,930,11
2011,50191,Novillas,600,25.28
2011,50192,Nuévalos,344,41.84
2011,50193,Nuez de Ebro,846,8.21
2011,50194,Olvés,117,20.18
2011,50195,Orcajo,47,28.45
2011,50196,Orera,136,19.82
2011,50197,Orés,97,54.52
2011,50198,Oseja,48,12
2011,50199,Osera de Ebro,449,24.56
2011,50200,Paniza,729,47.31
2011,50201,Paracuellos de Jiloca,592,32
2011,50202,Paracuellos de la Ribera,176,32
2011,50203,Pastriz,1382,16.52
2011,50204,Pedrola,3753,113.74
2011,50205,Las Pedrosas,119,18.26
2011,50206,Perdiguera,642,109.77
2011,50207,Piedratajada,133,22.66
2011,50208,Pina de Ebro,2641,309.17
2011,50209,Pinseque,3615,16.09
2011,50210,Los Pintanos,45,79.64
2011,50211,Plasencia de Jalón,386,34.77
2011,50212,Pleitas,52,2.14
2011,50213,Plenas,130,37.95
2011,50214,Pomer,35,33.11
2011,50215,Pozuel de Ariza,22,22.63
2011,50216,Pozuelo de Aragón,326,32.11
2011,50217,Pradilla de Ebro,615,25.45
2011,50218,Puebla de Albortón,131,76.31
2011,50219,La Puebla de Alfindén,5552,17.03
2011,50220,Puendeluna,62,9.88
2011,50221,Purujosa,43,35.43
2011,50222,Quinto,2083,118.26
2011,50223,Remolinos,1158,18.51
2011,50224,Retascón,69,25.16
2011,50225,Ricla,3150,90.67
2011,50227,Romanos,123,19.53
2011,50228,Rueda de Jalón,346,107.37
2011,50229,Ruesca,73,11.63
2011,50230,Sádaba,1562,129.55
2011,50231,Salillas de Jalón,364,2.51
2011,50232,Salvatierra de Esca,215,81.24
2011,50233,Samper del Salz,125,11.49
2011,50234,San Martín de la Virgen de Moncayo,299,5.42
2011,50235,San Mateo de Gállego,3150,71.62
2011,50236,Santa Cruz de Grío,152,19.51
2011,50237,Santa Cruz de Moncayo,134,19.51
2011,50238,Santa Eulalia de Gállego,126,80.97
2011,50239,Santed,64,17.81
2011,50240,Sástago,1266,300.98
2011,50241,Sabiñán,770,15.52
2011,50242,Sediles,104,11.71
2011,50243,Sestrica,397,40.88
2011,50244,Sierra de Luna,284,43.39
2011,50245,Sigüés,123,101.77
2011,50246,Sisamón,40,41.55
2011,50247,Sobradiel,1014,12.06
2011,50248,Sos del Rey Católico,650,216.62
2011,50249,Tabuenca,384,85.72
2011,50250,Talamantes,57,46.94
2011,50251,Tarazona,10959,244.01
2011,50252,Tauste,7343,405.23
2011,50253,Terrer,474,33.75
2011,50254,Tierga,198,66.13
2011,50255,Tobed,232,32.39
2011,50256,Torralba de los Frailes,90,40.39
2011,50257,Torralba de Ribota,207,40.39
2011,50258,Torralbilla,56,25.86
2011,50259,Torrehermosa,81,21.13
2011,50260,Torrelapaja,41,15.68
2011,50261,Torrellas,281,2.53
2011,50262,Torres de Berrellén,1515,53.81
2011,50263,Torrijo de la Cañada,278,74.57
2011,50264,Tosos,228,68.65
2011,50265,Trasmoz,75,18.26
2011,50266,Trasobares,140,71.76
2011,50267,Uncastillo,732,230.87
2011,50268,Undués de Lerda,76,42.99
2011,50269,Urrea de Jalón,399,25.64
2011,50270,Urriés,40,37.27
2011,50271,Used,308,85.29
2011,50272,Utebo,18179,17.72
2011,50273,Valdehorna,34,7.95
2011,50274,Val de San Martín,77,25.66
2011,50275,Valmadrid,118,50.57
2011,50276,Valpalmas,162,39.79
2011,50277,Valtorres,102,3.29
2011,50278,Velilla de Ebro,242,59.79
2011,50279,Velilla de Jiloca,95,10
2011,50280,Vera de Moncayo,402,27.66
2011,50281,Vierlas,97,2.67
2011,50282,La Vilueña,117,8.61
2011,50283,Villadoz,86,17.18
2011,50284,Villafeliche,199,22
2011,50285,Villafranca de Ebro,835,63.64
2011,50286,Villalba de Perejil,109,13.33
2011,50287,Villalengua,388,40.16
2011,50288,Villanueva de Gállego,4604,75.99
2011,50289,Villanueva de Jiloca,64,75.99
2011,50290,Villanueva de Huerva,563,75.99
2011,50291,Villar de los Navarros,116,49
2011,50292,Villarreal de Huerva,221,27.13
2011,50293,Villarroya de la Sierra,555,91
2011,50294,Villarroya del Campo,78,91
2011,50295,Vistabella,51,21.82
2011,50296,La Zaida,497,17.27
2011,50297,Zaragoza,678115,973.78
2011,50298,Zuera,7682,332.25
2011,50901,Biel,165,130.73
2011,50902,Marracos,108,16.92
2011,50903,Villamayor de Gállego,2826,89.36
2020,50001,Abanto,92,63.84
2020,50002,Acered,158,30
2020,50003,Agón,138,18.52
2020,50004,Aguarón,624,36.62
2020,50005,Aguilón,233,59.45
2020,50006,Ainzón,1064,40.46
2020,50007,Aladrén,52,21.06
2020,50008,Alagón,7154,24.22
2020,50009,Alarba,116,19
2020,50010,Alberite de San Juan,74,11.23
2020,50011,Albeta,134,2.65
2020,50012,Alborge,107,4.84
2020,50013,Alcalá de Ebro,245,9.87
2020,50014,Alcalá de Moncayo,143,13.76
2020,50015,Alconchel de Ariza,76,34.85
2020,50016,Aldehuela de Liestos,51,38.04
2020,50017,Alfajarín,2339,137.57
2020,50018,Alfamén,1443,102.04
2020,50019,Alforque,65,10.62
2020,50020,Alhama de Aragón,1011,31.14
2020,50021,Almochuel,24,32
2020,50022,La Almolda,554,131.33
2020,50023,Almonacid de la Cuba,230,55.21
2020,50024,Almonacid de la Sierra,753,55.21
2020,50025,La Almunia de Doña Godina,8091,56.65
2020,50026,Alpartir,568,32.54
2020,50027,Ambel,253,61
2020,50028,Anento,95,21.52
2020,50029,Aniñón,684,52.46
2020,50030,Añón de Moncayo,222,64.19
2020,50031,Aranda de Moncayo,145,91
2020,50032,Arándiga,278,50.22
2020,50033,Ardisa,74,27.28
2020,50034,Ariza,1100,103.08
2020,50035,Artieda,80,13.57
2020,50036,Asín,98,18.47
2020,50037,Atea,147,34.67
2020,50038,Ateca,1762,84.71
2020,50039,Azuara,529,165.81
2020,50040,Badules,78,20.09
2020,50041,Bagüés,16,30.72
2020,50042,Balconchán,20,19
2020,50043,Bárboles,282,15.68
2020,50044,Bardallur,254,27.34
2020,50045,Belchite,1526,273.68
2020,50046,Belmonte de Gracián,194,43.68
2020,50047,Berdejo,40,19.39
2020,50048,Berrueco,32,19
2020,50050,Bijuesca,94,57.08
2020,50051,Biota,930,128
2020,50052,Bisimbre,81,11.22
2020,50053,Boquiñeni,776,18.87
2020,50054,Bordalba,52,41.58
2020,50055,Borja,4978,107.29
2020,50056,Botorrita,490,19.81
2020,50057,Brea de Aragón,1589,13.38
2020,50058,Bubierca,65,29.54
2020,50059,Bujaraloz,980,120.92
2020,50060,Bulbuente,220,25.44
2020,50061,Bureta,206,11.91
2020,50062,El Burgo de Ebro,2486,24.86
2020,50063,El Buste,71,7.61
2020,50064,Cabañas de Ebro,496,8.53
2020,50065,Cabolafuente,53,39.24
2020,50066,Cadrete,4235,11.86
2020,50067,Calatayud,20092,154.25
2020,50068,Calatorao,2860,48.15
2020,50069,Calcena,73,64.74
2020,50070,Calmarza,61,28.15
2020,50071,Campillo de Aragón,146,36.86
2020,50072,Carenas,189,31.22
2020,50073,Cariñena,3355,82.51
2020,50074,Caspe,10026,503.15
2020,50075,Castejón de Alarba,88,17.56
2020,50076,Castejón de las Armas,78,17.56
2020,50077,Castejón de Valdejasa,209,17.56
2020,50078,Castiliscar,254,40.68
2020,50079,Cervera de la Cañada,260,29.22
2020,50080,Cerveruela,34,23.49
2020,50081,Cetina,583,78.76
2020,50082,Cimballa,94,31.95
2020,50083,Cinco Olivas,102,2.25
2020,50084,Clarés de Ribota,67,18
2020,50085,Codo,199,11.36
2020,50086,Codos,248,62.69
2020,50087,Contamina,32,14.02
2020,50088,Cosuenda,337,31.68
2020,50089,Cuarte de Huerva,13450,8.95
2020,50090,Cubel,155,58.62
2020,50091,Las Cuerlas,41,32.58
2020,50092,Chiprana,497,38.98
2020,50093,Chodes,104,15.97
2020,50094,Daroca,1965,52.05
2020,50095,Ejea de los Caballeros,16984,609.92
2020,50096,Embid de Ariza,35,41.26
2020,50098,Encinacorba,178,36.74
2020,50099,Épila,4372,194.32
2020,50100,Erla,341,18.96
2020,50101,Escatrón,1067,94.64
2020,50102,Fabara,1109,101.63
2020,50104,Farlete,366,104.12
2020,50105,Fayón,380,67.19
2020,50106,Los Fayos,131,3.88
2020,50107,Figueruelas,1262,16.99
2020,50108,Fombuena,60,26.37
2020,50109,El Frago,97,33.76
2020,50110,El Frasno,379,48.64
2020,50111,Fréscano,199,18.41
2020,50113,Fuendejalón,784,75.83
2020,50114,Fuendetodos,145,62
2020,50115,Fuentes de Ebro,4549,141.73
2020,50116,Fuentes de Jiloca,229,27.35
2020,50117,Gallocanta,136,29.71
2020,50118,Gallur,2566,41.71
2020,50119,Gelsa,996,72.04
2020,50120,Godojos,53,16.77
2020,50121,Gotor,302,15.52
2020,50122,Grisel,74,14.51
2020,50123,Grisén,590,4.75
2020,50124,Herrera de los Navarros,489,105.01
2020,50125,Ibdes,395,56.31
2020,50126,Illueca,2809,24.86
2020,50128,Isuerre,31,20.05
2020,50129,Jaraba,282,42.81
2020,50130,Jarque de Moncayo,417,43
2020,50131,Jaulín,251,46.05
2020,50132,La Joyosa,1101,6.52
2020,50133,Lagata,109,23.65
2020,50134,Langa del Castillo,122,50.13
2020,50135,Layana,94,3.69
2020,50136,Lécera,631,109
2020,50137,Leciñena,1146,178.59
2020,50138,Lechón,46,17.46
2020,50139,Letux,342,30.15
2020,50140,Litago,164,15
2020,50141,Lituénigo,123,11.38
2020,50142,Lobera de Onsella,26,32.18
2020,50143,Longares,883,45.96
2020,50144,Longás,32,49.23
2020,50146,Lucena de Jalón,232,10.31
2020,50147,Luceni,955,27.08
2020,50148,Luesia,297,126.83
2020,50149,Luesma,37,29
2020,50150,Lumpiaque,806,29.55
2020,50151,Luna,684,308.92
2020,50152,Maella,2008,174.88
2020,50153,Magallón,1112,78.61
2020,50154,Mainar,160,34.02
2020,50155,Malanquilla,89,36.63
2020,50156,Maleján,276,0.08
2020,50157,Malón,369,5.66
2020,50159,Maluenda,937,40.09
2020,50160,Mallén,3004,37.42
2020,50161,Manchones,106,26.83
2020,50162,Mara,168,21.09
2020,50163,María de Huerva,5970,108.09
2020,50164,Mediana de Aragón,447,90.57
2020,50165,Mequinenza,2279,307.45
2020,50166,Mesones de Isuela,257,48.55
2020,50167,Mezalocha,233,60.64
2020,50168,Mianos,27,14.82
2020,50169,Miedes de Aragón,415,55.38
2020,50170,Monegrillo,394,183.16
2020,50171,Moneva,114,61
2020,50172,Monreal de Ariza,189,62.06
2020,50173,Monterde,143,55.94
2020,50174,Montón,90,17.59
2020,50175,Morata de Jalón,1066,45.87
2020,50176,Morata de Jiloca,276,23.09
2020,50177,Morés,321,21.46
2020,50178,Moros,319,53
2020,50179,Moyuela,265,42.76
2020,50180,Mozota,120,8.68
2020,50181,Muel,1401,79.17
2020,50182,La Muela,5894,143.49
2020,50183,Munébrega,363,40.99
2020,50184,Murero,96,18.25
2020,50185,Murillo de Gállego,191,54.71
2020,50186,Navardún,36,24
2020,50187,Nigüella,61,30.42
2020,50188,Nombrevilla,31,17.56
2020,50189,Nonaspe,978,111.45
2020,50190,Novallas,825,11
2020,50191,Novillas,517,25.28
2020,50192,Nuévalos,285,41.84
2020,50193,Nuez de Ebro,838,8.21
2020,50194,Olvés,110,20.18
2020,50195,Orcajo,55,28.45
2020,50196,Orera,111,19.82
2020,50197,Orés,109,54.52
2020,50198,Oseja,47,12
2020,50199,Osera de Ebro,383,24.56
2020,50200,Paniza,619,47.31
2020,50201,Paracuellos de Jiloca,573,32
2020,50202,Paracuellos de la Ribera,136,32
2020,50203,Pastriz,1300,16.52
2020,50204,Pedrola,3587,113.74
2020,50205,Las Pedrosas,86,18.26
2020,50206,Perdiguera,572,109.77
2020,50207,Piedratajada,87,22.66
2020,50208,Pina de Ebro,2391,309.17
2020,50209,Pinseque,4070,16.09
2020,50210,Los Pintanos,39,79.64
2020,50211,Plasencia de Jalón,308,34.77
2020,50212,Pleitas,33,2.14
2020,50213,Plenas,98,37.95
2020,50214,Pomer,21,33.11
2020,50215,Pozuel de Ariza,21,22.63
2020,50216,Pozuelo de Aragón,282,32.11
2020,50217,Pradilla de Ebro,540,25.45
2020,50218,Puebla de Albortón,120,76.31
2020,50219,La Puebla de Alfindén,6358,17.03
2020,50220,Puendeluna,48,9.88
2020,50221,Purujosa,32,35.43
2020,50222,Quinto,1949,118.26
2020,50223,Remolinos,1074,18.51
2020,50224,Retascón,62,25.16
2020,50225,Ricla,2869,90.67
2020,50227,Romanos,125,19.53
2020,50228,Rueda de Jalón,312,107.37
2020,50229,Ruesca,76,11.63
2020,50230,Sádaba,1311,129.55
2020,50231,Salillas de Jalón,321,2.51
2020,50232,Salvatierra de Esca,207,81.24
2020,50233,Samper del Salz,100,11.49
2020,50234,San Martín de la Virgen de Moncayo,270,5.42
2020,50235,San Mateo de Gállego,3269,71.62
2020,50236,Santa Cruz de Grío,105,19.51
2020,50237,Santa Cruz de Moncayo,123,19.51
2020,50238,Santa Eulalia de Gállego,97,80.97
2020,50239,Santed,64,17.81
2020,50240,Sástago,1119,300.98
2020,50241,Sabiñán,722,15.52
2020,50242,Sediles,108,11.71
2020,50243,Sestrica,344,40.88
2020,50244,Sierra de Luna,270,43.39
2020,50245,Sigüés,79,101.77
2020,50246,Sisamón,35,41.55
2020,50247,Sobradiel,1136,12.06
2020,50248,Sos del Rey Católico,567,216.62
2020,50249,Tabuenca,321,85.72
2020,50250,Talamantes,61,46.94
2020,50251,Tarazona,10558,244.01
2020,50252,Tauste,6847,405.23
2020,50253,Terrer,464,33.75
2020,50254,Tierga,190,66.13
2020,50255,Tobed,230,32.39
2020,50256,Torralba de los Frailes,76,40.39
2020,50257,Torralba de Ribota,169,40.39
2020,50258,Torralbilla,59,25.86
2020,50259,Torrehermosa,69,21.13
2020,50260,Torrelapaja,35,15.68
2020,50261,Torrellas,246,2.53
2020,50262,Torres de Berrellén,1443,53.81
2020,50263,Torrijo de la Cañada,197,74.57
2020,50264,Tosos,183,68.65
2020,50265,Trasmoz,88,18.26
2020,50266,Trasobares,115,71.76
2020,50267,Uncastillo,621,230.87
2020,50268,Undués de Lerda,57,42.99
2020,50269,Urrea de Jalón,435,25.64
2020,50270,Urriés,43,37.27
2020,50271,Used,256,85.29
2020,50272,Utebo,18822,17.72
2020,50273,Valdehorna,33,7.95
2020,50274,Val de San Martín,61,25.66
2020,50275,Valmadrid,112,50.57
2020,50276,Valpalmas,137,39.79
2020,50277,Valtorres,61,3.29
2020,50278,Velilla de Ebro,203,59.79
2020,50279,Velilla de Jiloca,81,10
2020,50280,Vera de Moncayo,322,27.66
2020,50281,Vierlas,82,2.67
2020,50282,La Vilueña,62,8.61
2020,50283,Villadoz,95,17.18
2020,50284,Villafeliche,154,22
2020,50285,Villafranca de Ebro,838,63.64
2020,50286,Villalba de Perejil,96,13.33
2020,50287,Villalengua,293,40.16
2020,50288,Villanueva de Gállego,4728,75.99
2020,50289,Villanueva de Jiloca,52,75.99
2020,50290,Villanueva de Huerva,434,75.99
2020,50291,Villar de los Navarros,113,49
2020,50292,Villarreal de Huerva,273,27.13
2020,50293,Villarroya de la Sierra,435,91
2020,50294,Villarroya del Campo,89,91
2020,50295,Vistabella,48,21.82
2020,50296,La Zaida,447,17.27
2020,50297,Zaragoza,681877,973.78
2020,50298,Zuera,8576,332.25
2020,50901,Biel,155,130.73
2020,50902,Marracos,84,16.92
2020,50903,Villamayor de Gállego,2745,89.36
2021,50001,Abanto,89,63.84
2021,50002,Acered,140,30
2021,50003,Agón,135,18.52
2021,50004,Aguarón,616,36.62
2021,50005,Aguilón,234,59.45
2021,50006,Ainzón,1067,40.46
2021,50007,Aladrén,58,21.06
2021,50008,Alagón,7121,24.22
2021,50009,Alarba,112,19
2021,50010,Alberite de San Juan,77,11.23
2021,50011,Albeta,140,2.65
2021,50012,Alborge,111,4.84
2021,50013,Alcalá de Ebro,245,9.87
2021,50014,Alcalá de Moncayo,153,13.76
2021,50015,Alconchel de Ariza,79,34.85
2021,50016,Aldehuela de Liestos,52,38.04
2021,50017,Alfajarín,2374,137.57
2021,50018,Alfamén,1446,102.04
2021,50019,Alforque,62,10.62
2021,50020,Alhama de Aragón,1002,31.14
2021,50021,Almochuel,24,32
2021,50022,Almolda,555,131.33
2021,50023,Almonacid de la Cuba,234,55.21
2021,50024,Almonacid de la Sierra,771,55.21
2021,50025,Almunia de Doña Godina,7983,56.65
2021,50026,Alpartir,604,32.54
2021,50027,Ambel,252,61
2021,50028,Anento,91,21.52
2021,50029,Aniñón,671,52.46
2021,50030,Añón de Moncayo,205,64.19
2021,50031,Aranda de Moncayo,140,91
2021,50032,Arándiga,274,50.22
2021,50033,Ardisa,76,27.28
2021,50034,Ariza,1068,103.08
2021,50035,Artieda,78,13.57
2021,50036,Asín,97,18.47
2021,50037,Atea,149,34.67
2021,50038,Ateca,1729,84.71
2021,50039,Azuara,544,165.81
2021,50040,Badules,70,20.09
2021,50041,Bagüés,16,30.72
2021,50042,Balconchán,19,19
2021,50043,Bárboles,297,15.68
2021,50044,Bardallur,254,27.34
2021,50045,Belchite,1540,273.68
2021,50046,Belmonte de Gracián,194,43.68
2021,50047,Berdejo,40,19.39
2021,50048,Berrueco,35,19
2021,50050,Bijuesca,90,57.08
2021,50051,Biota,912,128
2021,50052,Bisimbre,87,11.22
2021,50053,Boquiñeni,778,18.87
2021,50054,Bordalba,51,41.58
2021,50055,Borja,5037,107.29
2021,50056,Botorrita,516,19.81
2021,50057,Brea de Aragón,1559,13.38
2021,50058,Bubierca,64,29.54
2021,50059,Bujaraloz,975,120.92
2021,50060,Bulbuente,233,25.44
2021,50061,Bureta,206,11.91
2021,50062,Burgo de Ebro,2538,24.86
2021,50063,Buste,69,7.61
2021,50064,Cabañas de Ebro,487,8.53
2021,50065,Cabolafuente,49,39.24
2021,50066,Cadrete,4334,11.86
2021,50067,Calatayud,19870,154.25
2021,50068,Calatorao,2921,48.15
2021,50069,Calcena,78,64.74
2021,50070,Calmarza,64,28.15
2021,50071,Campillo de Aragón,132,36.86
2021,50072,Carenas,182,31.22
2021,50073,Cariñena,3370,82.51
2021,50074,Caspe,10183,503.15
2021,50075,Castejón de Alarba,78,17.56
2021,50076,Castejón de las Armas,82,17.56
2021,50077,Castejón de Valdejasa,216,17.56
2021,50078,Castiliscar,248,40.68
2021,50079,Cervera de la Cañada,264,29.22
2021,50080,Cerveruela,37,23.49
2021,50081,Cetina,578,78.76
2021,50082,Cimballa,93,31.95
2021,50083,Cinco Olivas,105,2.25
2021,50084,Clarés de Ribota,68,18
2021,50085,Codo,206,11.36
2021,50086,Codos,237,62.69
2021,50087,Contamina,33,14.02
2021,50088,Cosuenda,335,31.68
2021,50089,Cuarte de Huerva,13773,8.95
2021,50090,Cubel,146,58.62
2021,50091,Cuerlas,42,32.58
2021,50092,Chiprana,503,38.98
2021,50093,Chodes,100,15.97
2021,50094,Daroca,1914,52.05
2021,50095,Ejea de los Caballeros,17036,609.92
2021,50096,Embid de Ariza,32,41.26
2021,50098,Encinacorba,186,36.74
2021,50099,Épila,4368,194.32
2021,50100,Erla,356,18.96
2021,50101,Escatrón,1120,94.64
2021,50102,Fabara,1096,101.63
2021,50104,Farlete,378,104.12
2021,50105,Fayón,382,67.19
2021,50106,Fayos,134,3.88
2021,50107,Figueruelas,1239,16.99
2021,50108,Fombuena,59,26.37
2021,50109,Frago,115,33.76
2021,50110,Frasno,394,48.64
2021,50111,Fréscano,200,18.41
2021,50113,Fuendejalón,766,75.83
2021,50114,Fuendetodos,142,62
2021,50115,Fuentes de Ebro,4600,141.73
2021,50116,Fuentes de Jiloca,211,27.35
2021,50117,Gallocanta,128,29.71
2021,50118,Gallur,2555,41.71
2021,50119,Gelsa,997,72.04
2021,50120,Godojos,49,16.77
2021,50121,Gotor,311,15.52
2021,50122,Grisel,83,14.51
2021,50123,Grisén,605,4.75
2021,50124,Herrera de los Navarros,496,105.01
2021,50125,Ibdes,388,56.31
2021,50126,Illueca,2778,24.86
2021,50128,Isuerre,33,20.05
2021,50129,Jaraba,282,42.81
2021,50130,Jarque de Moncayo,413,43
2021,50131,Jaulín,275,46.05
2021,50132,Joyosa,2021,23.65,6.52
2021,50133,Lagata,114,23.65
2021,50134,Langa del Castillo,116,50.13
2021,50135,Layana,92,3.69
2021,50136,Lécera,642,109
2021,50137,Leciñena,1132,178.59
2021,50138,Lechón,47,17.46
2021,50139,Letux,343,30.15
2021,50140,Litago,190,15
2021,50141,Lituénigo,119,11.38
2021,50142,Lobera de Onsella,25,32.18
2021,50143,Longares,876,45.96
2021,50144,Longás,36,49.23
2021,50146,Lucena de Jalón,227,10.31
2021,50147,Luceni,987,27.08
2021,50148,Luesia,342,126.83
2021,50149,Luesma,40,29
2021,50150,Lumpiaque,836,29.55
2021,50151,Luna,709,308.92
2021,50152,Maella,2062,174.88
2021,50153,Magallón,1133,78.61
2021,50154,Mainar,162,34.02
2021,50155,Malanquilla,95,36.63
2021,50156,Maleján,260,0.08
2021,50157,Malón,371,5.66
2021,50159,Maluenda,920,40.09
2021,50160,Mallén,2977,37.42
2021,50161,Manchones,104,26.83
2021,50162,Mara,167,21.09
2021,50163,María de Huerva,6021,108.09
2021,50164,Mediana de Aragón,465,90.57
2021,50165,Mequinenza,2292,307.45
2021,50166,Mesones de Isuela,265,48.55
2021,50167,Mezalocha,238,60.64
2021,50168,Mianos,28,14.82
2021,50169,Miedes de Aragón,429,55.38
2021,50170,Monegrillo,389,183.16
2021,50171,Moneva,121,61
2021,50172,Monreal de Ariza,193,62.06
2021,50173,Monterde,135,55.94
2021,50174,Montón,89,17.59
2021,50175,Morata de Jalón,1077,45.87
2021,50176,Morata de Jiloca,260,23.09
2021,50177,Morés,338,21.46
2021,50178,Moros,304,53
2021,50179,Moyuela,262,42.76
2021,50180,Mozota,124,8.68
2021,50181,Muel,1436,79.17
2021,50182,Muela,6125,143.49
2021,50183,Munébrega,360,40.99
2021,50184,Murero,97,18.25
2021,50185,Murillo de Gállego,187,54.71
2021,50186,Navardún,34,24
2021,50187,Nigüella,62,30.42
2021,50188,Nombrevilla,35,17.56
2021,50189,Nonaspe,998,111.45
2021,50190,Novallas,833,11
2021,50191,Novillas,5028.21,25.28
2021,50192,Nuévalos,297,41.84
2021,50193,Nuez de Ebro,880,8.21
2021,50194,Olvés,105,20.18
2021,50195,Orcajo,58,28.45
2021,50196,Orera,116,19.82
2021,50197,Orés,107,54.52
2021,50198,Oseja,45,12
2021,50199,Osera de Ebro,395,24.56
2021,50200,Paniza,609,47.31
2021,50201,Paracuellos de Jiloca,567,32
2021,50202,Paracuellos de la Ribera,131,32
2021,50203,Pastriz,1294,16.52
2021,50204,Pedrola,3572,113.74
2021,50205,Pedrosas,96,18.26
2021,50206,Perdiguera,567,109.77
2021,50207,Piedratajada,93,22.66
2021,50208,Pina de Ebro,2390,309.17
2021,50209,Pinseque,4184,16.09
2021,50210,Pintanos,38,79.64
2021,50211,Plasencia de Jalón,309,34.77
2021,50212,Pleitas,33,2.14
2021,50213,Plenas,100,37.95
2021,50214,Pomer,25,33.11
2021,50215,Pozuel de Ariza,17,22.63
2021,50216,Pozuelo de Aragón,265,32.11
2021,50217,Pradilla de Ebro,534,25.45
