cp,nombre,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
50139,Letux,1,1,4,3,6,3,3,4,8,9,3,2,4,5,4,8,10,6,5,6,5,6,5,2,5,1,3,1,3,3,1,0,0,0,1,1
50140,Litago,1,3,5,4,3,0,3,5,4,3,2,4,4,2,4,1,3,3,2,3,3,0,3,3,0,0,1,0,2,0,0,1,0,0,0,0
50141,Lituénigo,2,2,2,1,3,0,3,1,2,1,1,0,1,1,1,1,1,1,2,0,2,1,1,3,1,1,2,2,0,1,2,0,0,0,1,0
50142,Lobera de Onsella,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50143,Longares,13,9,4,5,4,2,7,10,5,12,11,7,13,2,4,7,5,3,4,6,11,4,6,2,6,8,2,2,2,1,0,0,0,0,2,0
50144,Longás,1,2,3,0,0,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
50146,Lucena de Jalón,3,2,0,4,1,1,5,2,4,4,0,0,8,0,1,3,5,3,1,2,7,2,3,3,0,1,0,0,1,0,0,0,0,0,0,0
50147,Luceni,4,8,15,7,7,8,12,10,10,6,3,9,8,15,4,9,12,10,11,7,14,6,7,6,1,4,4,3,2,4,0,2,0,0,0,0
50148,Luesia,9,2,5,5,2,4,5,8,3,4,2,4,7,0,6,2,6,4,3,7,7,5,1,1,3,2,3,1,3,4,0,0,0,0,0,0
50149,Luesma,0,1,1,0,1,0,2,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
50150,Lumpiaque,7,10,4,7,12,5,9,11,7,11,6,8,18,7,5,10,7,12,13,6,7,4,4,8,7,3,4,3,3,3,1,0,1,2,0,1
50151,Luna,17,5,9,9,7,8,9,9,8,15,12,12,5,8,9,8,10,7,9,9,8,9,4,2,3,3,3,4,0,2,1,0,0,0,0,0
50152,Maella,22,18,28,26,25,23,24,20,17,27,26,22,19,11,15,26,18,15,21,14,17,25,13,11,9,5,11,8,9,6,8,5,2,1,2,0
50153,Magallón,10,12,14,15,11,10,18,17,12,11,13,13,14,12,9,15,7,14,12,13,17,18,11,10,9,5,3,5,2,4,3,1,0,0,0,1
50154,Mainar,2,1,2,0,2,3,2,6,0,3,3,0,1,3,0,1,2,2,0,1,1,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0
50155,Malanquilla,2,1,2,3,2,5,1,0,2,1,3,1,1,1,2,0,4,4,3,3,1,0,0,2,0,1,0,2,1,0,0,0,1,0,0,0
50156,Maleján,5,4,1,6,6,2,4,1,2,2,3,2,2,3,1,2,3,3,2,1,4,2,1,1,3,0,1,1,1,0,0,1,0,0,0,0
