cp,municipio,year,population
50258,Torralbilla,2017,57
50258,Torralbilla,2016,58
50258,Torralbilla,2015,63
50258,Torralbilla,2014,57
50258,Torralbilla,2013,57
50258,Torralbilla,2012,56
50258,Torralbilla,2011,58
50258,Torralbilla,2010,64
50259,Torrehermosa,2020,69
50259,Torrehermosa,2019,59
50259,Torrehermosa,2018,63
50259,Torrehermosa,2017,65
50259,Torrehermosa,2016,67
50259,Torrehermosa,2015,69
50259,Torrehermosa,2014,71
50259,Torrehermosa,2013,70
50259,Torrehermosa,2012,80
50259,Torrehermosa,2011,81
50259,Torrehermosa,2010,83
50260,Torrelapaja,2020,35
50260,Torrelapaja,2019,32
50260,Torrelapaja,2018,32
50260,Torrelapaja,2017,34
50260,Torrelapaja,2016,33
50260,Torrelapaja,2015,35
50260,Torrelapaja,2014,35
50260,Torrelapaja,2013,37
50260,Torrelapaja,2012,39
50260,Torrelapaja,2011,43
50260,Torrelapaja,2010,45
50261,Torrellas,2020,246
50261,Torrellas,2019,250
50261,Torrellas,2018,250
50261,Torrellas,2017,254
50261,Torrellas,2016,248
50261,Torrellas,2015,269
50261,Torrellas,2014,275
50261,Torrellas,2013,287
50261,Torrellas,2012,290
50261,Torrellas,2011,296
50261,Torrellas,2010,293
50262,Torres de Berrellén,2020,1443
50262,Torres de Berrellén,2019,1446
50262,Torres de Berrellén,2018,1446
50262,Torres de Berrellén,2017,1469
50262,Torres de Berrellén,2016,1477
50262,Torres de Berrellén,2015,1491
50262,Torres de Berrellén,2014,1492
50262,Torres de Berrellén,2013,1501
50262,Torres de Berrellén,2012,1521
50262,Torres de Berrellén,2011,1511
50262,Torres de Berrellén,2010,1496
50263,Torrijo de la Cañada,2020,197
50263,Torrijo de la Cañada,2019,199
50263,Torrijo de la Cañada,2018,206
50263,Torrijo de la Cañada,2017,210
50263,Torrijo de la Cañada,2016,231
50263,Torrijo de la Cañada,2015,245
50263,Torrijo de la Cañada,2014,251
50263,Torrijo de la Cañada,2013,277
50263,Torrijo de la Cañada,2012,281
50263,Torrijo de la Cañada,2011,279
50263,Torrijo de la Cañada,2010,277
50264,Tosos,2020,183
50264,Tosos,2019,183
50264,Tosos,2018,180
50264,Tosos,2017,192
50264,Tosos,2016,195
50264,Tosos,2015,205
50264,Tosos,2014,208
50264,Tosos,2013,210
50264,Tosos,2012,226
50264,Tosos,2011,242
50264,Tosos,2010,245
50265,Trasmoz,2020,88
50265,Trasmoz,2019,86
50265,Trasmoz,2018,89
50265,Trasmoz,2017,86
50265,Trasmoz,2016,96
50265,Trasmoz,2015,79
50265,Trasmoz,2014,75
50265,Trasmoz,2013,74
50265,Trasmoz,2012,76
50265,Trasmoz,2011,76
50265,Trasmoz,2010,78
50266,Trasobares,2020,115
50266,Trasobares,2019,122
50266,Trasobares,2018,120
50266,Trasobares,2017,121
50266,Trasobares,2016,126
50266,Trasobares,2015,128
50266,Trasobares,2014,137
50266,Trasobares,2013,140
50266,Trasobares,2012,139
50266,Trasobares,2011,146
50266,Trasobares,2010,152
50267,Uncastillo,2020,621
50267,Uncastillo,2019,636
50267,Uncastillo,2018,650
50267,Uncastillo,2017,662
50267,Uncastillo,2016,668
50267,Uncastillo,2015,684
50267,Uncastillo,2014,688
50267,Uncastillo,2013,712
50267,Uncastillo,2012,731
50267,Uncastillo,2011,754
50267,Uncastillo,2010,781
50268,Undués de Lerda,2020,57
50268,Undués de Lerda,2019,50
50268,Undués de Lerda,2018,55
50268,Undués de Lerda,2017,59
50268,Undués de Lerda,2016,58
50268,Undués de Lerda,2015,61
50268,Undués de Lerda,2014,56
50268,Undués de Lerda,2013,60
50268,Undués de Lerda,2012,76
50268,Undués de Lerda,2011,74
50268,Undués de Lerda,2010,71
50269,Urrea de Jalón,2020,435
50269,Urrea de Jalón,2019,418
50269,Urrea de Jalón,2018,418
50269,Urrea de Jalón,2017,402
50269,Urrea de Jalón,2016,404
50269,Urrea de Jalón,2015,398
50269,Urrea de Jalón,2014,398
50269,Urrea de Jalón,2013,406
50269,Urrea de Jalón,2012,396
50269,Urrea de Jalón,2011,403
50269,Urrea de Jalón,2010,414
50270,Urriés,2020,43
50270,Urriés,2019,39
50270,Urriés,2018,38
50270,Urriés,2017,38
50270,Urriés,2016,40
50270,Urriés,2015,37
50270,Urriés,2014,38
50270,Urriés,2013,41
50270,Urriés,2012,41
50270,Urriés,2011,36
50270,Urriés,2010,37
50271,Used,2020,256
50271,Used,2019,269
50271,Used,2018,271
50271,Used,2017,276
50271,Used,2016,267
50271,Used,2015,288
50271,Used,2014,294
50271,Used,2013,303
50271,Used,2012,304
50271,Used,2011,321
50271,Used,2010,328
50272,Utebo,2020,18822
50272,Utebo,2019,18691
50272,Utebo,2018,18602
50272,Utebo,2017,18593
50272,Utebo,2016,18466
50272,Utebo,2015,18430
50272,Utebo,2014,18429
50272,Utebo,2013,18336
50272,Utebo,2012,18281
50272,Utebo,2011,18204
50272,Utebo,2010,17999
50274,Val de San Martín,2020,61
50274,Val de San Martín,2019,66
50274,Val de San Martín,2018,64
50274,Val de San Martín,2017,65
50274,Val de San Martín,2016,70
50274,Val de San Martín,2015,70
50274,Val de San Martín,2014,71
50274,Val de San Martín,2013,76
50274,Val de San Martín,2012,77
50274,Val de San Martín,2011,80
50274,Val de San Martín,2010,79
50273,Valdehorna,2020,33
50273,Valdehorna,2019,33
50273,Valdehorna,2018,30
50273,Valdehorna,2017,30
50273,Valdehorna,2016,28
50273,Valdehorna,2015,30
50273,Valdehorna,2014,27
50273,Valdehorna,2013,29
50273,Valdehorna,2012,33
50273,Valdehorna,2011,36
50273,Valdehorna,2010,35
50275,Valmadrid,2020,112
50275,Valmadrid,2019,117
50275,Valmadrid,2018,112
50275,Valmadrid,2017,124
50275,Valmadrid,2016,122
50275,Valmadrid,2015,128
50275,Valmadrid,2014,141
50275,Valmadrid,2013,138
50275,Valmadrid,2012,111
50275,Valmadrid,2011,106
50275,Valmadrid,2010,109
50276,Valpalmas,2020,137
50276,Valpalmas,2019,140
50276,Valpalmas,2018,142
50276,Valpalmas,2017,135
50276,Valpalmas,2016,147
50276,Valpalmas,2015,142
50276,Valpalmas,2014,144
50276,Valpalmas,2013,151
50276,Valpalmas,2012,161
50276,Valpalmas,2011,164
50276,Valpalmas,2010,155
50277,Valtorres,2020,61
50277,Valtorres,2019,61
50277,Valtorres,2018,68
50277,Valtorres,2017,64
50277,Valtorres,2016,73
50277,Valtorres,2015,66
50277,Valtorres,2014,87
50277,Valtorres,2013,92
50277,Valtorres,2012,101
50277,Valtorres,2011,95
50277,Valtorres,2010,114
50278,Velilla de Ebro,2020,203
50278,Velilla de Ebro,2019,215
50278,Velilla de Ebro,2018,215
50278,Velilla de Ebro,2017,224
50278,Velilla de Ebro,2016,231
50278,Velilla de Ebro,2015,250
50278,Velilla de Ebro,2014,241
50278,Velilla de Ebro,2013,243
50278,Velilla de Ebro,2012,243
50278,Velilla de Ebro,2011,245
50278,Velilla de Ebro,2010,254
50279,Velilla de Jiloca,2020,81
50279,Velilla de Jiloca,2019,87
50279,Velilla de Jiloca,2018,90
50279,Velilla de Jiloca,2017,100
50279,Velilla de Jiloca,2016,114
50279,Velilla de Jiloca,2015,120
50279,Velilla de Jiloca,2014,128
50279,Velilla de Jiloca,2013,116
50279,Velilla de Jiloca,2012,115
50279,Velilla de Jiloca,2011,99
50279,Velilla de Jiloca,2010,102
50280,Vera de Moncayo,2020,322
50280,Vera de Moncayo,2019,338
50280,Vera de Moncayo,2018,360
50280,Vera de Moncayo,2017,375
50280,Vera de Moncayo,2016,383
50280,Vera de Moncayo,2015,388
50280,Vera de Moncayo,2014,392
50280,Vera de Moncayo,2013,406
50280,Vera de Moncayo,2012,398
50280,Vera de Moncayo,2011,405
50280,Vera de Moncayo,2010,419
50281,Vierlas,2020,82
50281,Vierlas,2019,77
50281,Vierlas,2018,74
50281,Vierlas,2017,73
50281,Vierlas,2016,85
50281,Vierlas,2015,96
50281,Vierlas,2014,105
50281,Vierlas,2013,91
50281,Vierlas,2012,98
50281,Vierlas,2011,97
50281,Vierlas,2010,104
50283,Villadoz,2020,95
50283,Villadoz,2019,92
50283,Villadoz,2018,88
50283,Villadoz,2017,90
50283,Villadoz,2016,82
50283,Villadoz,2015,90
50283,Villadoz,2014,94
50283,Villadoz,2013,93
50283,Villadoz,2012,87
50283,Villadoz,2011,84
50283,Villadoz,2010,83
50284,Villafeliche,2020,154
50284,Villafeliche,2019,166
50284,Villafeliche,2018,170
50284,Villafeliche,2017,168
50284,Villafeliche,2016,184
50284,Villafeliche,2015,195
50284,Villafeliche,2014,200
50284,Villafeliche,2013,206
50284,Villafeliche,2012,209
50284,Villafeliche,2011,225
50284,Villafeliche,2010,200
50285,Villafranca de Ebro,2020,838
50285,Villafranca de Ebro,2019,833
50285,Villafranca de Ebro,2018,830
50285,Villafranca de Ebro,2017,821
50285,Villafranca de Ebro,2016,829
50285,Villafranca de Ebro,2015,836
50285,Villafranca de Ebro,2014,820
50285,Villafranca de Ebro,2013,834
50285,Villafranca de Ebro,2012,834
50285,Villafranca de Ebro,2011,837
50285,Villafranca de Ebro,2010,837
50286,Villalba de Perejil,2020,96
50286,Villalba de Perejil,2019,96
50286,Villalba de Perejil,2018,99
50286,Villalba de Perejil,2017,93
50286,Villalba de Perejil,2016,99
50286,Villalba de Perejil,2015,98
50286,Villalba de Perejil,2014,102
50286,Villalba de Perejil,2013,108
50286,Villalba de Perejil,2012,109
50286,Villalba de Perejil,2011,113
50286,Villalba de Perejil,2010,112
50287,Villalengua,2020,293
50287,Villalengua,2019,313
50287,Villalengua,2018,319
50287,Villalengua,2017,324
50287,Villalengua,2016,336
50287,Villalengua,2015,348
50287,Villalengua,2014,360
50287,Villalengua,2013,376
50287,Villalengua,2012,386
50287,Villalengua,2011,390
50287,Villalengua,2010,391
50903,Villamayor de Gállego,2020,2745
50903,Villamayor de Gállego,2019,2720
50903,Villamayor de Gállego,2018,2696
50903,Villamayor de Gállego,2017,2721
50903,Villamayor de Gállego,2016,2753
50903,Villamayor de Gállego,2015,2793
50903,Villamayor de Gállego,2014,2820
50903,Villamayor de Gállego,2013,2837
50903,Villamayor de Gállego,2012,2838
50903,Villamayor de Gállego,2011,2885
50903,Villamayor de Gállego,2010,2888
50288,Villanueva de Gállego,2020,4728
50288,Villanueva de Gállego,2019,4720
50288,Villanueva de Gállego,2018,4661
50288,Villanueva de Gállego,2017,4656
50288,Villanueva de Gállego,2016,4678
50288,Villanueva de Gállego,2015,4614
50288,Villanueva de Gállego,2014,4616
50288,Villanueva de Gállego,2013,4606
50288,Villanueva de Gállego,2012,4611
50288,Villanueva de Gállego,2011,4526
50288,Villanueva de Gállego,2010,4376
50290,Villanueva de Huerva,2020,434
50290,Villanueva de Huerva,2019,443
50290,Villanueva de Huerva,2018,463
50290,Villanueva de Huerva,2017,462
50290,Villanueva de Huerva,2016,473
50290,Villanueva de Huerva,2015,491
50290,Villanueva de Huerva,2014,511
50290,Villanueva de Huerva,2013,534
50290,Villanueva de Huerva,2012,559
50290,Villanueva de Huerva,2011,560
50290,Villanueva de Huerva,2010,562
50289,Villanueva de Jiloca,2020,52
50289,Villanueva de Jiloca,2019,54
50289,Villanueva de Jiloca,2018,46
50289,Villanueva de Jiloca,2017,52
50289,Villanueva de Jiloca,2016,57
50289,Villanueva de Jiloca,2015,57
50289,Villanueva de Jiloca,2014,52
50289,Villanueva de Jiloca,2013,57
50289,Villanueva de Jiloca,2012,60
50289,Villanueva de Jiloca,2011,78
50289,Villanueva de Jiloca,2010,69
50291,Villar de los Navarros,2020,113
50291,Villar de los Navarros,2019,106
50291,Villar de los Navarros,2018,102
50291,Villar de los Navarros,2017,102
50291,Villar de los Navarros,2016,110
50291,Villar de los Navarros,2015,113
50291,Villar de los Navarros,2014,111
50291,Villar de los Navarros,2013,113
50291,Villar de los Navarros,2012,114
50291,Villar de los Navarros,2011,120
50291,Villar de los Navarros,2010,120
50292,Villarreal de Huerva,2020,273
50292,Villarreal de Huerva,2019,274
50292,Villarreal de Huerva,2018,274
50292,Villarreal de Huerva,2017,260
50292,Villarreal de Huerva,2016,242
50292,Villarreal de Huerva,2015,247
50292,Villarreal de Huerva,2014,241
50292,Villarreal de Huerva,2013,219
50292,Villarreal de Huerva,2012,230
50292,Villarreal de Huerva,2011,230
50292,Villarreal de Huerva,2010,202
50293,Villarroya de la Sierra,2020,435
50293,Villarroya de la Sierra,2019,446
50293,Villarroya de la Sierra,2018,466
50293,Villarroya de la Sierra,2017,467
50293,Villarroya de la Sierra,2016,478
50293,Villarroya de la Sierra,2015,503
50293,Villarroya de la Sierra,2014,521
50293,Villarroya de la Sierra,2013,535
50293,Villarroya de la Sierra,2012,553
50293,Villarroya de la Sierra,2011,575
50293,Villarroya de la Sierra,2010,565
50294,Villarroya del Campo,2020,89
50294,Villarroya del Campo,2019,74
50294,Villarroya del Campo,2018,68
50294,Villarroya del Campo,2017,71
50294,Villarroya del Campo,2016,76
50294,Villarroya del Campo,2015,80
50294,Villarroya del Campo,2014,83
50294,Villarroya del Campo,2013,78
50294,Villarroya del Campo,2012,78
50294,Villarroya del Campo,2011,81
50294,Villarroya del Campo,2010,75
50282,Vilueña,La,2020,62
50282,Vilueña,La,2019,72
50282,Vilueña,La,2018,77
50282,Vilueña,La,2017,88
50282,Vilueña,La,2016,100
50282,Vilueña,La,2015,111
50282,Vilueña,La,2014,106
50282,Vilueña,La,2013,109
50282,Vilueña,La,2012,111
50282,Vilueña,La,2011,119
50282,Vilueña,La,2010,114
50295,Vistabella,2020,48
50295,Vistabella,2019,49
50295,Vistabella,2018,49
50295,Vistabella,2017,50
50295,Vistabella,2016,48
50295,Vistabella,2015,45
50295,Vistabella,2014,47
50295,Vistabella,2013,49
50295,Vistabella,2012,52
50295,Vistabella,2011,50
50295,Vistabella,2010,50
50296,Zaida,La,2020,447
50296,Zaida,La,2019,435
50296,Zaida,La,2018,455
50296,Zaida,La,2017,463
50296,Zaida,La,2016,461
50296,Zaida,La,2015,473
50296,Zaida,La,2014,481
50296,Zaida,La,2013,486
50296,Zaida,La,2012,499
50296,Zaida,La,2011,514
50296,Zaida,La,2010,509
50297,Zaragoza,2020,681877
50297,Zaragoza,2019,674997
50297,Zaragoza,2018,666880
50297,Zaragoza,2017,664938
50297,Zaragoza,2016,661108
50297,Zaragoza,2015,664953
50297,Zaragoza,2014,666058
50297,Zaragoza,2013,682004
50297,Zaragoza,2012,679624
50297,Zaragoza,2011,674725
50297,Zaragoza,2010,675121
50298,Zuera,2020,8576
50298,Zuera,2019,8565
50298,Zuera,2018,8365
50298,Zuera,2017,8253
50298,Zuera,2016,7978
50298,Zuera,2015,7820
50298,Zuera,2014,7742
50298,Zuera,2013,7817
50298,Zuera,2012,7738
50298,Zuera,2011,7604
50298,Zuera,2010,7510
