year,cp,name,population,superficie
1970,22057,Bielsa,654,202.41
1970,22058,Bierge,433,145.03
1970,22059,Biescas,1609,189.09
1970,22060,Binaced,1937,78.49
1970,22061,Binéfar,6925,25
1970,22062,Bisaurri,427,63.19
1970,22063,Biscarrués,376,30.18
1970,22064,Blecua y Torres,391,36
1970,22066,Boltaña,992,139.45
1970,22067,Bonansa,118,37.29
1970,22068,Borau,122,41.72
1970,22069,Broto,679,128
1970,22072,Caldearenas,494,192.31
1970,22074,Campo,524,22.86
1970,22075,Camporrells,500,26.71
1970,22076,Canal de Berdún,745,133.27
1970,22077,Candasnos,830,122.45
1970,22078,Canfranc,1027,71.56
1970,22079,Capdesaso,274,17
1970,22080,Capella,563,60.71
1970,22081,Casbas de Huesca,674,132.69
1970,22082,Castejón del Puente,444,25.43
1970,22083,Castejón de Monegros,1016,17.56
1970,22084,Castejón de Sos,459,17.56
1970,22085,Castelflorite,175,34.76
1970,22086,Castiello de Jaca,262,17.31
1970,22087,Castigaleu,150,26.53
1970,22088,Castillazuelo,434,15.32
1970,22089,Castillonroy,584,37.58
1970,22090,Colungo,275,40.64
1970,22094,Chalamera,252,11
1970,22095,Chía,188,26
1970,22096,Chimillas,178,10.04
1970,22099,Esplús,1071,73
1970,22102,Estada,328,15.87
1970,22103,Estadilla,1160,50.39
1970,22105,Estopiñán del Castillo,476,88.71
1970,22106,Fago,107,28.76
1970,22107,Fanlo,157,187
1970,22109,Fiscal,489,170.06
1970,22110,Fonz,1705,51.86
1970,22111,Foradada del Toscar,364,106.25
1970,22112,Fraga,10134,437.64
1970,22113,La Fueva,1095,218.85
1970,22114,Gistaín,291,75
1970,22115,El Grado,821,63.77
1970,22116,Grañén,2649,123.98
1970,22117,Graus,3910,299.79
1970,22119,Gurrea de Gállego,2292,191.97
1970,22122,Hoz de Jaca,105,12.45
1970,22124,Huerto,505,86.72
1970,22125,Huesca,32119,161.04
1970,22126,Ibieca,168,14.94
1970,22127,Igriés,190,19.17
1970,22128,Ilche,421,63.72
1970,22129,Isábena,507,118.53
1970,22130,Jaca,10051,406.34
1970,22131,Jasa,144,8
1970,22133,Labuerda,282,17.85
1970,22135,Laluenga,396,36.47
1970,22136,Lalueza,1655,88.19
1970,22137,Lanaja,2213,183
1970,22139,Laperdiguera,126,11.32
1970,22141,Lascellas-Ponzano,301,27.33
1970,22142,Lascuarre,242,31.87
1970,22143,Laspaúles,505,81.75
1970,22144,Laspuña,392,45.29
1970,22149,Loarre,625,74.42
1970,22150,Loporzano,776,169.28
1970,22151,Loscorrales,181,40.25
1970,22155,Monesma y Cajigar,183,62
1970,22156,Monflorite-Lascasas,313,29.16
1970,22157,Montanuy,603,174
1970,22158,Monzón,14670,155.02
1970,22160,Naval,387,47.32
1970,22162,Novales,281,20.08
1970,22163,Nueno,350,147.24
1970,22164,Olvena,96,15.89
1970,22165,Ontiñena,926,136.96
1970,22167,Osso de Cinca,835,27.66
1970,22168,Palo,58,14.41
1970,22170,Panticosa,537,95
1970,22172,Peñalba,841,156
1970,22173,Las Peñas de Riglos,698,217.87
1970,22174,Peralta de Alcofea,1040,116.14
1970,22175,Peralta de Calasanz,1090,114.88
1970,22176,Peraltilla,248,16
1970,22177,Perarrúa,240,30.05
1970,22178,Pertusa,204,29.37
1970,22181,Piracés,158,25.15
1970,22182,Plan,548,92.53
1970,22184,Poleñino,374,33.02
1970,22186,Pozán de Vero,391,14.75
1970,22187,La Puebla de Castro,442,17.03
1970,22188,Puente de Montañana,270,48.56
1970,22189,Puértolas,323,99.86
1970,22190,El Pueyo de Araguás,257,61.84
1970,22193,Pueyo de Santa Cruz,545,9.29
1970,22195,Quicena,174,9.67
1970,22197,Robres,1007,64
1970,22199,Sabiñánigo,8367,586.82
1970,22200,Sahún,379,73.36
1970,22201,Salas Altas,586,20.74
1970,22202,Salas Bajas,294,12.93
1970,22203,Salillas,202,28.33
1970,22204,Sallent de Gállego,1212,162.14
1970,22205,San Esteban de Litera,951,71
1970,22206,Sangarrén,429,32.22
1970,22207,San Juan de Plan,205,55.53
1970,22208,Santa Cilia,307,28.08
1970,22209,Santa Cruz de la Serós,164,19.51
1970,22212,Santaliestra y San Quílez,141,23.34
1970,22213,Sariñena,4209,275.57
1970,22214,Secastilla,345,47.42
1970,22215,Seira,309,69
1970,22217,Sena,894,104.69
1970,22218,Senés de Alcubierre,105,20.53
1970,22220,Sesa,403,30.84
1970,22221,Sesué,114,5.35
1970,22222,Siétamo,549,48.98
1970,22223,Sopeira,415,44.09
1970,22225,Tamarite de Litera,4742,110.58
1970,22226,Tardienta,1504,90.65
1970,22227,Tella-Sin,451,90.33
1970,22228,Tierz,270,6.54
1970,22229,Tolva,417,58.97
1970,22230,Torla-Ordesa,444,185.21
1970,22232,Torralba de Aragón,240,40.39
1970,22233,Torre la Ribera,221,32.06
1970,22234,Torrente de Cinca,1524,56.77
1970,22235,Torres de Alcanadre,208,28.31
1970,22236,Torres de Barbués,544,13.94
1970,22239,Tramaced,189,15.42
1970,22242,Valfarta,151,33
1970,22243,Valle de Bardají,101,45.48
1970,22244,Valle de Lierp,99,32.76
1970,22245,Velilla de Cinca,679,16.54
1970,22246,Beranuy,248,63.75
1970,22247,Viacamp y Litera,85,107.74
1970,22248,Vicién,194,13.76
1970,22249,Villanova,131,7.05
1970,22250,Villanúa,323,58.19
1970,22251,Villanueva de Sigena,613,75.99
1970,22252,Yebra de Basa,222,90.88
1970,22253,Yésero,141,30.23
1970,22254,Zaidín,2008,92.55
1970,22901,Valle de Hecho,1369,234.43
1970,22902,Puente la Reina de Jaca,372,48.13
1970,22903,San Miguel del Cinca,1122,106.49
1970,22904,La Sotonera,1874,165.54
1970,22905,Lupiñén-Ortilla,674,110.07
1970,22906,Santa María de Dulcis,350,27
1970,22907,Aínsa-Sobrarbe,1722,284.77
1970,22908,Hoz y Costeán,498,57.48
1981,22001,Abiego,357,38.19
1981,22002,Abizanda,134,44.84
1981,22003,Adahuesca,183,52.47
1981,22004,Agüero,238,94.16
1981,22006,Aísa,273,80.97
1981,22007,Albalate de Cinca,1238,44.23
1981,22008,Albalatillo,308,9.15
1981,22009,Albelda,1160,51.92
1981,22011,Albero Alto,131,19.28
1981,22012,Albero Bajo,163,22.22
1981,22013,Alberuela de Tubo,465,20.79
1981,22014,Alcalá de Gurrea,523,71.42
1981,22015,Alcalá del Obispo,446,47.85
1981,22016,Alcampell,1269,58
1981,22017,Alcolea de Cinca,1317,83.24
1981,22018,Alcubierre,676,115.31
1981,22019,Alerre,128,8.94
1981,22020,Alfántega,143,8.76
1981,22021,Almudévar,2683,201.49
1981,22022,Almunia de San Juan,809,35.66
1981,22023,Almuniente,703,37.56
1981,22024,Alquézar,306,32.36
1981,22025,Altorricón,1653,32.41
1981,22027,Angüés,678,56.51
1981,22028,Ansó,548,223.08
1981,22029,Antillón,191,22.41
1981,22032,Aragüés del Puerto,168,64.44
1981,22035,Arén,504,119.32
1981,22036,Argavieso,134,9
1981,22037,Arguis,52,62.75
1981,22039,Ayerbe,1484,63.89
1981,22040,Azanuy-Alins,308,51.17
1981,22041,Azara,269,14.49
1981,22042,Azlor,229,15.89
1981,22043,Baélls,226,39.82
1981,22044,Bailo,404,164.43
1981,22045,Baldellou,206,30.42
1981,22046,Ballobar,1253,127.73
1981,22047,Banastás,84,4.66
1981,22048,Barbastro,14536,107
1981,22049,Barbués,140,19.59
1981,22050,Barbuñales,121,18.75
1981,22051,Bárcabo,110,87.92
1981,22052,Belver de Cinca,1687,82.63
1981,22053,Benabarre,1364,157.14
1981,22054,Benasque,765,233
1981,22055,Berbegal,586,49.03
1981,22057,Bielsa,475,202.41
1981,22058,Bierge,257,145.03
1981,22059,Biescas,1293,189.09
1981,22060,Binaced,1734,78.49
1981,22061,Binéfar,7783,25
1981,22062,Bisaurri,300,63.19
1981,22063,Biscarrués,290,30.18
1981,22064,Blecua y Torres,240,36
1981,22066,Boltaña,919,139.45
1981,22067,Bonansa,66,37.29
1981,22068,Borau,84,41.72
1981,22069,Broto,509,128
1981,22072,Caldearenas,339,192.31
1981,22074,Campo,434,22.86
1981,22075,Camporrells,374,26.71
1981,22076,Canal de Berdún,550,133.27
1981,22077,Candasnos,743,122.45
1981,22078,Canfranc,608,71.56
1981,22079,Capdesaso,225,17
1981,22080,Capella,534,60.71
1981,22081,Casbas de Huesca,406,132.69
1981,22082,Castejón del Puente,457,25.43
1981,22083,Castejón de Monegros,907,17.56
1981,22084,Castejón de Sos,443,17.56
1981,22085,Castelflorite,194,34.76
1981,22086,Castiello de Jaca,168,17.31
1981,22087,Castigaleu,111,26.53
1981,22088,Castillazuelo,305,15.32
1981,22089,Castillonroy,465,37.58
1981,22090,Colungo,179,40.64
1981,22094,Chalamera,201,11
1981,22095,Chía,150,26
1981,22096,Chimillas,166,10.04
1981,22099,Esplús,1079,73
1981,22102,Estada,254,15.87
1981,22103,Estadilla,1126,50.39
1981,22105,Estopiñán del Castillo,219,88.71
1981,22106,Fago,53,28.76
1981,22107,Fanlo,62,187
1981,22109,Fiscal,346,170.06
1981,22110,Fonz,1394,51.86
1981,22111,Foradada del Toscar,304,106.25
1981,22112,Fraga,11186,437.64
1981,22113,La Fueva,830,218.85
1981,22114,Gistaín,244,75
1981,22115,El Grado,670,63.77
1981,22116,Grañén,2482,123.98
1981,22117,Graus,3546,299.79
1981,22119,Gurrea de Gállego,2181,191.97
1981,22122,Hoz de Jaca,94,12.45
1981,22124,Huerto,390,86.72
1981,22125,Huesca,41455,161.04
1981,22126,Ibieca,136,14.94
1981,22127,Igriés,159,19.17
1981,22128,Ilche,332,63.72
1981,22129,Isábena,347,118.53
1981,22130,Jaca,11076,406.34
1981,22131,Jasa,125,8
1981,22133,Labuerda,183,17.85
1981,22135,Laluenga,330,36.47
1981,22136,Lalueza,1558,88.19
1981,22137,Lanaja,1963,183
1981,22139,Laperdiguera,121,11.32
1981,22141,Lascellas-Ponzano,219,27.33
1981,22142,Lascuarre,200,31.87
1981,22143,Laspaúles,353,81.75
1981,22144,Laspuña,315,45.29
1981,22149,Loarre,450,74.42
1981,22150,Loporzano,488,169.28
1981,22151,Loscorrales,158,40.25
1981,22155,Monesma y Cajigar,130,62
1981,22156,Monflorite-Lascasas,211,29.16
1981,22157,Montanuy,422,174
1981,22158,Monzón,14861,155.02
1981,22160,Naval,303,47.32
1981,22162,Novales,250,20.08
1981,22163,Nueno,238,147.24
1981,22164,Olvena,63,15.89
1981,22165,Ontiñena,746,136.96
1981,22167,Osso de Cinca,798,27.66
1981,22168,Palo,51,14.41
1981,22170,Panticosa,509,95
1981,22172,Peñalba,814,156
1981,22173,Las Peñas de Riglos,392,217.87
1981,22174,Peralta de Alcofea,868,116.14
1981,22175,Peralta de Calasanz,592,114.88
1981,22176,Peraltilla,203,16
1981,22177,Perarrúa,192,30.05
1981,22178,Pertusa,160,29.37
1981,22181,Piracés,116,25.15
1981,22182,Plan,325,92.53
1981,22184,Poleñino,327,33.02
1981,22186,Pozán de Vero,311,14.75
1981,22187,La Puebla de Castro,348,17.03
1981,22188,Puente de Montañana,166,48.56
1981,22189,Puértolas,205,99.86
1981,22190,El Pueyo de Araguás,178,61.84
1981,22193,Pueyo de Santa Cruz,438,9.29
1981,22195,Quicena,132,9.67
1981,22197,Robres,805,64
1981,22199,Sabiñánigo,9097,586.82
1981,22200,Sahún,336,73.36
1981,22201,Salas Altas,494,20.74
1981,22202,Salas Bajas,255,12.93
1981,22203,Salillas,172,28.33
1981,22204,Sallent de Gállego,924,162.14
1981,22205,San Esteban de Litera,835,71
1981,22206,Sangarrén,337,32.22
1981,22207,San Juan de Plan,177,55.53
1981,22208,Santa Cilia,214,28.08
1981,22209,Santa Cruz de la Serós,144,19.51
1981,22212,Santaliestra y San Quílez,117,23.34
1981,22213,Sariñena,4338,275.57
1981,22214,Secastilla,240,47.42
1981,22215,Seira,255,69
1981,22217,Sena,764,104.69
1981,22218,Senés de Alcubierre,80,20.53
1981,22220,Sesa,341,30.84
1981,22221,Sesué,77,5.35
1981,22222,Siétamo,384,48.98
1981,22223,Sopeira,151,44.09
1981,22225,Tamarite de Litera,4269,110.58
1981,22226,Tardienta,1372,90.65
1981,22227,Tella-Sin,422,90.33
1981,22228,Tierz,219,6.54
1981,22229,Tolva,299,58.97
1981,22230,Torla-Ordesa,369,185.21
1981,22232,Torralba de Aragón,184,40.39
1981,22233,Torre la Ribera,118,32.06
1981,22234,Torrente de Cinca,1261,56.77
1981,22235,Torres de Alcanadre,149,28.31
1981,22236,Torres de Barbués,492,13.94
1981,22239,Tramaced,161,15.42
1981,22242,Valfarta,124,33
1981,22243,Valle de Bardají,76,45.48
1981,22244,Valle de Lierp,73,32.76
1981,22245,Velilla de Cinca,583,16.54
1981,22246,Beranuy,141,63.75
1981,22247,Viacamp y Litera,51,107.74
1981,22248,Vicién,143,13.76
1981,22249,Villanova,121,7.05
1981,22250,Villanúa,265,58.19
1981,22251,Villanueva de Sigena,549,75.99
1981,22252,Yebra de Basa,184,90.88
1981,22253,Yésero,61,30.23
1981,22254,Zaidín,1857,92.55
1981,22901,Valle de Hecho,1143,234.43
1981,22902,Puente la Reina de Jaca,320,48.13
1981,22903,San Miguel del Cinca,1013,106.49
1981,22904,La Sotonera,1470,165.54
1981,22905,Lupiñén-Ortilla,452,110.07
1981,22906,Santa María de Dulcis,269,27
1981,22907,Aínsa-Sobrarbe,1237,284.77
1981,22908,Hoz y Costeán,342,57.48
1991,22001,Abiego,320,38.19
1991,22002,Abizanda,129,44.84
1991,22003,Adahuesca,174,52.47
1991,22004,Agüero,168,94.16
1991,22006,Aísa,321,80.97
1991,22007,Albalate de Cinca,1149,44.23
1991,22008,Albalatillo,279,9.15
1991,22009,Albelda,1023,51.92
1991,22011,Albero Alto,109,19.28
1991,22012,Albero Bajo,123,22.22
1991,22013,Alberuela de Tubo,439,20.79
1991,22014,Alcalá de Gurrea,404,71.42
1991,22015,Alcalá del Obispo,344,47.85
1991,22016,Alcampell,1075,58
1991,22017,Alcolea de Cinca,1240,83.24
1991,22018,Alcubierre,514,115.31
1991,22019,Alerre,155,8.94
1991,22020,Alfántega,138,8.76
1991,22021,Almudévar,2435,201.49
1991,22022,Almunia de San Juan,778,35.66
1991,22023,Almuniente,674,37.56
1991,22024,Alquézar,263,32.36
1991,22025,Altorricón,1529,32.41
1991,22027,Angüés,521,56.51
1991,22028,Ansó,479,223.08
1991,22029,Antillón,175,22.41
1991,22032,Aragüés del Puerto,123,64.44
1991,22035,Arén,439,119.32
1991,22036,Argavieso,117,9
1991,22037,Arguis,58,62.75
1991,22039,Ayerbe,1209,63.89
1991,22040,Azanuy-Alins,239,51.17
1991,22041,Azara,228,14.49
1991,22042,Azlor,189,15.89
1991,22043,Baélls,171,39.82
1991,22044,Bailo,336,164.43
1991,22045,Baldellou,170,30.42
1991,22046,Ballobar,1148,127.73
1991,22047,Banastás,110,4.66
1991,22048,Barbastro,14778,107
1991,22049,Barbués,130,19.59
1991,22050,Barbuñales,123,18.75
1991,22051,Bárcabo,120,87.92
1991,22052,Belver de Cinca,1527,82.63
1991,22053,Benabarre,1233,157.14
1991,22054,Benasque,1081,233
1991,22055,Berbegal,520,49.03
1991,22057,Bielsa,439,202.41
1991,22058,Bierge,198,145.03
1991,22059,Biescas,1171,189.09
1991,22060,Binaced,1639,78.49
1991,22061,Binéfar,8001,25
1991,22062,Bisaurri,229,63.19
1991,22063,Biscarrués,267,30.18
1991,22064,Blecua y Torres,202,36
1991,22066,Boltaña,851,139.45
1991,22067,Bonansa,70,37.29
1991,22068,Borau,73,41.72
1991,22069,Broto,468,128
1991,22072,Caldearenas,283,192.31
1991,22074,Campo,375,22.86
1991,22075,Camporrells,269,26.71
1991,22076,Canal de Berdún,459,133.27
1991,22077,Candasnos,634,122.45
1991,22078,Canfranc,486,71.56
1991,22079,Capdesaso,198,17
1991,22080,Capella,456,60.71
1991,22081,Casbas de Huesca,366,132.69
1991,22082,Castejón del Puente,416,25.43
1991,22083,Castejón de Monegros,785,17.56
1991,22084,Castejón de Sos,449,17.56
1991,22085,Castelflorite,170,34.76
1991,22086,Castiello de Jaca,139,17.31
1991,22087,Castigaleu,97,26.53
1991,22088,Castillazuelo,247,15.32
1991,22089,Castillonroy,445,37.58
1991,22090,Colungo,142,40.64
1991,22094,Chalamera,166,11
1991,22095,Chía,127,26
1991,22096,Chimillas,148,10.04
1991,22099,Esplús,912,73
1991,22102,Estada,193,15.87
1991,22103,Estadilla,1003,50.39
1991,22105,Estopiñán del Castillo,184,88.71
1991,22106,Fago,44,28.76
1991,22107,Fanlo,50,187
1991,22109,Fiscal,256,170.06
1991,22110,Fonz,1252,51.86
1991,22111,Foradada del Toscar,272,106.25
1991,22112,Fraga,11491,437.64
1991,22113,La Fueva,659,218.85
1991,22114,Gistaín,210,75
1991,22115,El Grado,590,63.77
1991,22116,Grañén,2162,123.98
1991,22117,Graus,3315,299.79
1991,22119,Gurrea de Gállego,1998,191.97
1991,22122,Hoz de Jaca,86,12.45
1991,22124,Huerto,316,86.72
1991,22125,Huesca,44165,161.04
1991,22126,Ibieca,114,14.94
1991,22127,Igriés,150,19.17
1991,22128,Ilche,323,63.72
1991,22129,Isábena,279,118.53
1991,22130,Jaca,10840,406.34
1991,22131,Jasa,112,8
1991,22133,Labuerda,172,17.85
1991,22135,Laluenga,285,36.47
1991,22136,Lalueza,1389,88.19
1991,22137,Lanaja,1771,183
1991,22139,Laperdiguera,110,11.32
1991,22141,Lascellas-Ponzano,188,27.33
1991,22142,Lascuarre,173,31.87
1991,22143,Laspaúles,318,81.75
1991,22144,Laspuña,291,45.29
1991,22149,Loarre,413,74.42
1991,22150,Loporzano,545,169.28
1991,22151,Loscorrales,132,40.25
1991,22155,Monesma y Cajigar,109,62
1991,22156,Monflorite-Lascasas,185,29.16
1991,22157,Montanuy,327,174
1991,22158,Monzón,14690,155.02
1991,22160,Naval,303,47.32
1991,22162,Novales,195,20.08
1991,22163,Nueno,212,147.24
1991,22164,Olvena,56,15.89
1991,22165,Ontiñena,750,136.96
1991,22167,Osso de Cinca,740,27.66
1991,22168,Palo,33,14.41
1991,22170,Panticosa,589,95
1991,22172,Peñalba,797,156
1991,22173,Las Peñas de Riglos,283,217.87
1991,22174,Peralta de Alcofea,760,116.14
1991,22175,Peralta de Calasanz,349,114.88
1991,22176,Peraltilla,175,16
1991,22177,Perarrúa,157,30.05
1991,22178,Pertusa,159,29.37
1991,22181,Piracés,107,25.15
1991,22182,Plan,301,92.53
1991,22184,Poleñino,261,33.02
1991,22186,Pozán de Vero,268,14.75
1991,22187,La Puebla de Castro,298,17.03
1991,22188,Puente de Montañana,135,48.56
1991,22189,Puértolas,205,99.86
1991,22190,El Pueyo de Araguás,173,61.84
1991,22193,Pueyo de Santa Cruz,397,9.29
1991,22195,Quicena,160,9.67
1991,22197,Robres,715,64
1991,22199,Sabiñánigo,9056,586.82
1991,22200,Sahún,315,73.36
1991,22201,Salas Altas,417,20.74
1991,22202,Salas Bajas,202,12.93
1991,22203,Salillas,126,28.33
1991,22204,Sallent de Gállego,886,162.14
1991,22205,San Esteban de Litera,689,71
1991,22206,Sangarrén,307,32.22
1991,22207,San Juan de Plan,170,55.53
1991,22208,Santa Cilia,158,28.08
1991,22209,Santa Cruz de la Serós,138,19.51
1991,22212,Santaliestra y San Quílez,105,23.34
1991,22213,Sariñena,4227,275.57
1991,22214,Secastilla,190,47.42
1991,22215,Seira,218,69
1991,22217,Sena,671,104.69
1991,22218,Senés de Alcubierre,63,20.53
1991,22220,Sesa,297,30.84
1991,22221,Sesué,75,5.35
1991,22222,Siétamo,335,48.98
1991,22223,Sopeira,144,44.09
1991,22225,Tamarite de Litera,4091,110.58
1991,22226,Tardienta,1211,90.65
1991,22227,Tella-Sin,321,90.33
1991,22228,Tierz,195,6.54
1991,22229,Tolva,257,58.97
1991,22230,Torla-Ordesa,363,185.21
1991,22232,Torralba de Aragón,150,40.39
1991,22233,Torre la Ribera,115,32.06
1991,22234,Torrente de Cinca,1174,56.77
1991,22235,Torres de Alcanadre,141,28.31
1991,22236,Torres de Barbués,428,13.94
1991,22239,Tramaced,131,15.42
1991,22242,Valfarta,116,33
1991,22243,Valle de Bardají,56,45.48
1991,22244,Valle de Lierp,61,32.76
1991,22245,Velilla de Cinca,523,16.54
1991,22246,Beranuy,121,63.75
1991,22247,Viacamp y Litera,41,107.74
1991,22248,Vicién,111,13.76
1991,22249,Villanova,94,7.05
1991,22250,Villanúa,283,58.19
1991,22251,Villanueva de Sigena,500,75.99
1991,22252,Yebra de Basa,173,90.88
1991,22253,Yésero,53,30.23
1991,22254,Zaidín,1756,92.55
1991,22901,Valle de Hecho,1055,234.43
1991,22902,Puente la Reina de Jaca,295,48.13
1991,22903,San Miguel del Cinca,982,106.49
1991,22904,La Sotonera,1262,165.54
1991,22905,Lupiñén-Ortilla,404,110.07
1991,22906,Santa María de Dulcis,225,27
1991,22907,Aínsa-Sobrarbe,1427,284.77
1991,22908,Hoz y Costeán,268,57.48
2001,22001,Abiego,289,38.19
2001,22002,Abizanda,133,44.84
2001,22003,Adahuesca,159,52.47
2001,22004,Agüero,171,94.16
2001,22006,Aísa,402,80.97
2001,22007,Albalate de Cinca,1203,44.23
2001,22008,Albalatillo,259,9.15
2001,22009,Albelda,926,51.92
2001,22011,Albero Alto,108,19.28
2001,22012,Albero Bajo,106,22.22
2001,22013,Alberuela de Tubo,364,20.79
2001,22014,Alcalá de Gurrea,315,71.42
2001,22015,Alcalá del Obispo,369,47.85
2001,22016,Alcampell,873,58
2001,22017,Alcolea de Cinca,1250,83.24
2001,22018,Alcubierre,449,115.31
2001,22019,Alerre,205,8.94
2001,22020,Alfántega,115,8.76
2001,22021,Almudévar,2280,201.49
2001,22022,Almunia de San Juan,678,35.66
2001,22023,Almuniente,587,37.56
2001,22024,Alquézar,290,32.36
2001,22025,Altorricón,1457,32.41
2001,22027,Angüés,430,56.51
2001,22028,Ansó,523,223.08
2001,22029,Antillón,160,22.41
2001,22032,Aragüés del Puerto,148,64.44
2001,22035,Arén,366,119.32
2001,22036,Argavieso,123,9
2001,22037,Arguis,67,62.75
2001,22039,Ayerbe,1110,63.89
2001,22040,Azanuy-Alins,177,51.17
2001,22041,Azara,219,14.49
2001,22042,Azlor,164,15.89
2001,22043,Baélls,144,39.82
2001,22044,Bailo,315,164.43
2001,22045,Baldellou,133,30.42
2001,22046,Ballobar,1007,127.73
2001,22047,Banastás,188,4.66
2001,22048,Barbastro,15053,107
2001,22049,Barbués,112,19.59
2001,22050,Barbuñales,114,18.75
2001,22051,Bárcabo,112,87.92
2001,22052,Belver de Cinca,1317,82.63
2001,22053,Benabarre,1120,157.14
2001,22054,Benasque,1489,233
2001,22055,Berbegal,460,49.03
2001,22057,Bielsa,456,202.41
2001,22058,Bierge,224,145.03
2001,22059,Biescas,1244,189.09
2001,22060,Binaced,1645,78.49
2001,22061,Binéfar,8397,25
2001,22062,Bisaurri,224,63.19
2001,22063,Biscarrués,228,30.18
2001,22064,Blecua y Torres,195,36
2001,22066,Boltaña,814,139.45
2001,22067,Bonansa,84,37.29
2001,22068,Borau,74,41.72
2001,22069,Broto,539,128
2001,22072,Caldearenas,250,192.31
2001,22074,Campo,348,22.86
2001,22075,Camporrells,247,26.71
2001,22076,Canal de Berdún,422,133.27
2001,22077,Candasnos,568,122.45
2001,22078,Canfranc,532,71.56
2001,22079,Capdesaso,170,17
2001,22080,Capella,383,60.71
2001,22081,Casbas de Huesca,302,132.69
2001,22082,Castejón del Puente,418,25.43
2001,22083,Castejón de Monegros,665,17.56
2001,22084,Castejón de Sos,617,17.56
2001,22085,Castelflorite,137,34.76
2001,22086,Castiello de Jaca,188,17.31
2001,22087,Castigaleu,102,26.53
2001,22088,Castillazuelo,220,15.32
2001,22089,Castillonroy,427,37.58
2001,22090,Colungo,133,40.64
2001,22094,Chalamera,156,11
2001,22095,Chía,111,26
2001,22096,Chimillas,227,10.04
2001,22099,Esplús,725,73
2001,22102,Estada,192,15.87
2001,22103,Estadilla,912,50.39
2001,22105,Estopiñán del Castillo,217,88.71
2001,22106,Fago,37,28.76
2001,22107,Fanlo,170,187
2001,22109,Fiscal,254,170.06
2001,22110,Fonz,1097,51.86
2001,22111,Foradada del Toscar,259,106.25
2001,22112,Fraga,12100,437.64
2001,22113,La Fueva,607,218.85
2001,22114,Gistaín,168,75
2001,22115,El Grado,518,63.77
2001,22116,Grañén,1994,123.98
2001,22117,Graus,3136,299.79
2001,22119,Gurrea de Gállego,1772,191.97
2001,22122,Hoz de Jaca,77,12.45
2001,22124,Huerto,257,86.72
2001,22125,Huesca,46243,161.04
2001,22126,Ibieca,111,14.94
2001,22127,Igriés,308,19.17
2001,22128,Ilche,273,63.72
2001,22129,Isábena,273,118.53
2001,22130,Jaca,11398,406.34
2001,22131,Jasa,120,8
2001,22133,Labuerda,174,17.85
2001,22135,Laluenga,257,36.47
2001,22136,Lalueza,1183,88.19
2001,22137,Lanaja,1531,183
2001,22139,Laperdiguera,110,11.32
2001,22141,Lascellas-Ponzano,166,27.33
2001,22142,Lascuarre,159,31.87
2001,22143,Laspaúles,277,81.75
2001,22144,Laspuña,272,45.29
2001,22149,Loarre,400,74.42
2001,22150,Loporzano,488,169.28
2001,22151,Loscorrales,114,40.25
2001,22155,Monesma y Cajigar,98,62
2001,22156,Monflorite-Lascasas,207,29.16
2001,22157,Montanuy,296,174
2001,22158,Monzón,14920,155.02
2001,22160,Naval,314,47.32
2001,22162,Novales,180,20.08
2001,22163,Nueno,353,147.24
2001,22164,Olvena,49,15.89
2001,22165,Ontiñena,650,136.96
2001,22167,Osso de Cinca,732,27.66
2001,22168,Palo,41,14.41
2001,22170,Panticosa,705,95
2001,22172,Peñalba,784,156
2001,22173,Las Peñas de Riglos,268,217.87
2001,22174,Peralta de Alcofea,701,116.14
2001,22175,Peralta de Calasanz,258,114.88
2001,22176,Peraltilla,166,16
2001,22177,Perarrúa,127,30.05
2001,22178,Pertusa,153,29.37
2001,22181,Piracés,103,25.15
2001,22182,Plan,314,92.53
2001,22184,Poleñino,248,33.02
2001,22186,Pozán de Vero,243,14.75
2001,22187,La Puebla de Castro,321,17.03
2001,22188,Puente de Montañana,114,48.56
2001,22189,Puértolas,214,99.86
2001,22190,El Pueyo de Araguás,145,61.84
2001,22193,Pueyo de Santa Cruz,338,9.29
2001,22195,Quicena,147,9.67
2001,22197,Robres,653,64
2001,22199,Sabiñánigo,8578,586.82
2001,22200,Sahún,286,73.36
2001,22201,Salas Altas,385,20.74
2001,22202,Salas Bajas,161,12.93
2001,22203,Salillas,110,28.33
2001,22204,Sallent de Gállego,1080,162.14
2001,22205,San Esteban de Litera,600,71
2001,22206,Sangarrén,250,32.22
2001,22207,San Juan de Plan,160,55.53
2001,22208,Santa Cilia,191,28.08
2001,22209,Santa Cruz de la Serós,152,19.51
2001,22212,Santaliestra y San Quílez,123,23.34
2001,22213,Sariñena,3950,275.57
2001,22214,Secastilla,144,47.42
2001,22215,Seira,202,69
2001,22217,Sena,577,104.69
2001,22218,Senés de Alcubierre,52,20.53
2001,22220,Sesa,258,30.84
2001,22221,Sesué,134,5.35
2001,22222,Siétamo,453,48.98
2001,22223,Sopeira,105,44.09
2001,22225,Tamarite de Litera,3655,110.58
2001,22226,Tardienta,1087,90.65
2001,22227,Tella-Sin,281,90.33
2001,22228,Tierz,180,6.54
2001,22229,Tolva,188,58.97
2001,22230,Torla-Ordesa,347,185.21
2001,22232,Torralba de Aragón,119,40.39
2001,22233,Torre la Ribera,110,32.06
2001,22234,Torrente de Cinca,1103,56.77
2001,22235,Torres de Alcanadre,127,28.31
2001,22236,Torres de Barbués,358,13.94
2001,22239,Tramaced,95,15.42
