year,name,cp,nacidos,defunciones,saldo
2001,Huesca,Almudévar (22021),10,31,-21
2001,Huesca,Almunia de San Juan (22022),1,5,-4
2001,Huesca,Almuniente (22023),3,7,-4
2001,Huesca,Alquézar (22024),1,4,-3
2001,Huesca,Altorricón (22025),8,19,-11
2001,Huesca,Angüés (22027),4,15,-11
2001,Huesca,Ansó (22028),4,12,-8
2001,Huesca,Antillón (22029),0,1,-1
2001,Huesca,Aragüés del Puerto (22032),1,2,-1
2001,Huesca,Arén (22035),1,5,-4
2001,Huesca,Ayerbe (22039),4,19,-15
2001,Huesca,Azanuy-Alins (22040),1,1,0
2001,Huesca,Azara (22041),0,1,-1
2001,Huesca,Azlor (22042),1,2,-1
2001,Huesca,Aínsa-Sobrarbe (22907),22,19,3
2001,Huesca,Aísa (22006),2,5,-3
2001,Huesca,Baells (22043),0,4,-4
2001,Huesca,Bailo (22044),1,4,-3
2001,Huesca,Baldellou (22045),0,3,-3
2001,Huesca,Ballobar (22046),6,19,-13
2001,Huesca,Banastás (22047),1,,1
2001,Huesca,Barbastro (22048),161,189,-28
2001,Huesca,Barbués (22049),2,6,-4
2001,Huesca,Barbuñales (22050),0,1,-1
2001,Huesca,Belver de Cinca (22052),10,21,-11
2001,Huesca,Benabarre (22053),5,19,-14
2001,Huesca,Benasque (22054),16,11,5
2001,Huesca,Beranuy (22246),0,1,-1
2001,Huesca,Berbegal (22055),2,7,-5
2001,Huesca,Bielsa (22057),4,3,1
2001,Huesca,Bierge (22058),1,4,-3
2001,Huesca,Biescas (22059),12,21,-9
2001,Huesca,Binaced (22060),11,16,-5
2001,Huesca,Binéfar (22061),79,80,-1
2001,Huesca,Bisaurri (22062),1,,1
2001,Huesca,Biscarrués (22063),2,2,0
2001,Huesca,Blecua y Torres (22064),1,2,-1
2001,Huesca,Boltaña (22066),4,11,-7
2001,Huesca,Bonansa (22067),0,1,-1
2001,Huesca,Broto (22069),6,6,0
2001,Huesca,Caldearenas (22072),0,1,-1
2001,Huesca,Campo (22074),0,4,-4
2001,Huesca,Camporrells (22075),1,6,-5
2001,Huesca,Canal de Berdún (22076),1,1,0
2001,Huesca,Candasnos (22077),3,10,-7
2001,Huesca,Canfranc (22078),5,2,3
2001,Huesca,Capdesaso (22079),0,2,-2
2001,Huesca,Capella (22080),7,8,-1
2001,Huesca,Casbas de Huesca (22081),0,3,-3
2001,Huesca,Castejón de Monegros (22083),5,13,-8
2001,Huesca,Castejón de Sos (22084),12,7,5
2001,Huesca,Castejón del Puente (22082),3,3,0
2001,Huesca,Castelflorite (22085),1,3,-2
2001,Huesca,Castiello de Jaca (22086),1,1,0
2001,Huesca,Castigaleu (22087),1,,1
2001,Huesca,Castillazuelo (22088),2,3,-1
2001,Huesca,Castillonroy (22089),3,3,0
2001,Huesca,Chalamera (22094),0,3,-3
2001,Huesca,Chimillas (22096),0,1,-1
2001,Huesca,Chía (22095),0,1,-1
2001,Huesca,Colungo (22090),0,1,-1
2001,Huesca,Esplús (22099),3,7,-4
2001,Huesca,Estada (22102),0,1,-1
2001,Huesca,Estadilla (22103),2,12,-10
2001,Huesca,Estopiñán del Castillo (22105),3,4,-1
2001,Huesca,Fanlo (22107),1,,1
2001,Huesca,Fiscal (22109),1,1,0
2001,Huesca,Fonz (22110),9,26,-17
2001,Huesca,Foradada del Toscar (22111),1,2,-1
2001,Huesca,Fraga (22112),112,114,-2
2001,Huesca,Fueva (La) (22113),3,4,-1
2001,Huesca,Gistaín (22114),0,4,-4
2001,Huesca,Grado (El) (22115),2,4,-2
2001,Huesca,Graus (22117),21,51,-30
2001,Huesca,Grañén (22116),6,23,-17
2001,Huesca,Gurrea de Gállego (22119),4,22,-18
2001,Huesca,Hoz de Jaca (22122),0,1,-1
2001,Huesca,Hoz y Costeán (22908),1,6,-5
2001,Huesca,Huerto (22124),0,6,-6
2001,Huesca,Huesca (22125),481,462,19
2001,Huesca,Ibieca (22126),0,2,-2
2001,Huesca,Igriés (22127),0,16,-16
2001,Huesca,Ilche (22128),1,2,-1
2001,Huesca,Isábena (22129),0,3,-3
2001,Huesca,Jaca (22130),100,142,-42
2001,Huesca,Jasa (22131),0,1,-1
2001,Huesca,Labuerda (22133),0,2,-2
2001,Huesca,Laluenga (22135),2,6,-4
2001,Huesca,Lalueza (22136),7,11,-4
2001,Huesca,Lanaja (22137),5,20,-15
2001,Huesca,Laperdiguera (22139),1,2,-1
2001,Huesca,Lascellas-Ponzano (22141),2,2,0
2001,Huesca,Lascuarre (22142),0,6,-6
2001,Huesca,Laspaúles (22143),1,2,-1
2001,Huesca,Laspuña (22144),0,3,-3
2001,Huesca,Loarre (22149),0,6,-6
2001,Huesca,Loporzano (22150),2,4,-2
2001,Huesca,Loscorrales (22151),0,2,-2
2001,Huesca,Lupiñén-Ortilla (22905),3,4,-1
2001,Huesca,Monflorite-Lascasas (22156),0,1,-1
2001,Huesca,Montanuy (22157),1,4,-3
2001,Huesca,Monzón (22158),147,160,-13
2001,Huesca,Naval (22160),1,5,-4
2001,Huesca,Novales (22162),1,,1
2001,Huesca,Nueno (22163),0,1,-1
2001,Huesca,Olvena (22164),0,1,-1
2001,Huesca,Ontiñena (22165),5,11,-6
2001,Huesca,Osso de Cinca (22167),1,9,-8
2001,Huesca,Palo (22168),1,,1
2001,Huesca,Panticosa (22170),5,2,3
2001,Huesca,Peralta de Alcofea (22174),4,15,-11
2001,Huesca,Peralta de Calasanz (22175),1,8,-7
2001,Huesca,Peraltilla (22176),0,2,-2
2001,Huesca,Perarrúa (22177),0,1,-1
2001,Huesca,Pertusa (22178),1,5,-4
2001,Huesca,Peñalba (22172),3,6,-3
2001,Huesca,Peñas de Riglos (Las) (22173),0,1,-1
2001,Huesca,Piracés (22181),1,1,0
2001,Huesca,Plan (22182),1,4,-3
2001,Huesca,Poleñino (22184),0,8,-8
2001,Huesca,Pozán de Vero (22186),1,3,-2
2001,Huesca,Puebla de Castro (La) (22187),1,4,-3
2001,Huesca,Puente de Montañana (22188),0,2,-2
2001,Huesca,Puente la Reina de Jaca (22902),0,2,-2
2001,Huesca,Pueyo de Araguás (El) (22190),1,1,0
2001,Huesca,Pueyo de Santa Cruz (22193),1,2,-1
2001,Huesca,Puértolas (22189),3,4,-1
2001,Huesca,Quicena (22195),1,9,-8
2001,Huesca,Robres (22197),1,10,-9
2001,Huesca,Sabiñánigo (22199),76,83,-7
2001,Huesca,Sahún (22200),1,4,-3
2001,Huesca,Salas Altas (22201),0,3,-3
2001,Huesca,Salas Bajas (22202),1,,1
2001,Huesca,Salillas (22203),0,1,-1
2001,Huesca,Sallent de Gállego (22204),17,9,8
2001,Huesca,San Esteban de Litera (22205),1,6,-5
2001,Huesca,San Juan de Plan (22207),1,4,-3
2001,Huesca,San Miguel del Cinca (22903),6,23,-17
2001,Huesca,Sangarrén (22206),1,2,-1
2001,Huesca,Santa Cilia (22208),1,3,-2
2001,Huesca,Santa Cruz de la Serós (22209),0,1,-1
2001,Huesca,Santa María de Dulcis (22906),2,3,-1
2001,Huesca,Santaliestra y San Quílez (22212),0,4,-4
2001,Huesca,Sariñena (22213),20,47,-27
2001,Huesca,Secastilla (22214),0,1,-1
2001,Huesca,Seira (22215),2,2,0
2001,Huesca,Sena (22217),4,10,-6
2001,Huesca,Sesa (22220),2,3,-1
2001,Huesca,Sesué (22221),2,1,1
2001,Huesca,Siétamo (22222),3,7,-4
2001,Huesca,Sopeira (22223),0,5,-5
2001,Huesca,Sotonera (La) (22904),5,12,-7
2001,Huesca,Tamarite de Litera (22225),26,49,-23
2001,Huesca,Tardienta (22226),7,13,-6
2001,Huesca,Tella-Sin (22227),2,3,-1
2001,Huesca,Tierz (22228),2,2,0
2001,Huesca,Tolva (22229),1,3,-2
2001,Huesca,Torla-Ordesa (22230),3,4,-1
2001,Huesca,Torralba de Aragón (22232),0,1,-1
2001,Huesca,Torre la Ribera (22233),1,1,0
2001,Huesca,Torrente de Cinca (22234),4,17,-13
2001,Huesca,Torres de Barbués (22236),2,5,-3
2001,Huesca,Tramaced (22239),0,1,-1
2001,Huesca,Valfarta (22242),1,,1
2001,Huesca,Valle de Hecho (22901),5,12,-7
2001,Huesca,Valle de Lierp (22244),0,1,-1
2001,Huesca,Velilla de Cinca (22245),1,9,-8
2001,Huesca,Vencillón (22909),2,3,-1
2001,Huesca,Viacamp y Litera (22247),1,1,0
2001,Huesca,Vicién (22248),0,1,-1
2001,Huesca,Villanueva de Sigena (22251),5,2,3
2001,Huesca,Villanúa (22250),2,2,0
2001,Huesca,Yésero (22253),0,1,-1
2001,Huesca,Zaidín (22254),17,19,-2
2001,Teruel,Ababuj (44001),1,1,0
2001,Teruel,Abejuela (44002),0,1,-1
2001,Teruel,Aguatón (44003),0,1,-1
2001,Teruel,Aguaviva (44004),3,10,-7
2001,Teruel,Aguilar del Alfambra (44005),0,,0
2001,Teruel,Alacón (44006),4,4,0
2001,Teruel,Alba (44007),1,1,0
2001,Teruel,Albalate del Arzobispo (44008),15,30,-15
2001,Teruel,Albarracín (44009),11,15,-4
2001,Teruel,Albentosa (44010),2,1,1
2001,Teruel,Alcalá de la Selva (44012),5,12,-7
2001,Teruel,Alcañiz (44013),149,168,-19
2001,Teruel,Alcorisa (44014),38,30,8
2001,Teruel,Alfambra (44016),0,9,-9
2001,Teruel,Aliaga (44017),3,7,-4
2001,Teruel,Allepuz (44021),1,2,-1
2001,Teruel,Alloza (44022),2,17,-15
2001,Teruel,Almohaja (44018),0,1,-1
2001,Teruel,Alobras (44019),0,3,-3
2001,Teruel,Alpeñés (44020),1,,1
2001,Teruel,Andorra (44025),68,59,9
2001,Teruel,Arcos de las Salinas (44026),0,1,-1
2001,Teruel,Arens de Lledó (44027),1,8,-7
2001,Teruel,Argente (44028),0,2,-2
2001,Teruel,Ariño (44029),3,10,-7
2001,Teruel,Azaila (44031),0,2,-2
2001,Teruel,Barrachina (44035),0,1,-1
2001,Teruel,Bañón (44034),1,3,-2
2001,Teruel,Beceite (44037),5,10,-5
2001,Teruel,Bello (44039),4,4,0
2001,Teruel,Belmonte de San José (44038),2,3,-1
2001,Teruel,Berge (44040),3,1,2
2001,Teruel,Blancas (44042),1,2,-1
2001,Teruel,Blesa (44043),0,1,-1
2001,Teruel,Bordón (44044),1,1,0
2001,Teruel,Bronchales (44045),3,7,-4
2001,Teruel,Bueña (44046),0,1,-1
2001,Teruel,Burbáguena (44047),1,5,-4
2001,Teruel,Bádenas (44032),0,2,-2
2001,Teruel,Báguena (44033),5,8,-3
2001,Teruel,Cabra de Mora (44048),0,1,-1
2001,Teruel,Calaceite (44049),5,11,-6
2001,Teruel,Calamocha (44050),27,37,-10
2001,Teruel,Calanda (44051),35,45,-10
2001,Teruel,Calomarde (44052),0,1,-1
2001,Teruel,Camarena de la Sierra (44054),1,2,-1
2001,Teruel,Camarillas (44055),0,3,-3
2001,Teruel,Camañas (44053),1,2,-1
2001,Teruel,Caminreal (44056),1,13,-12
2001,Teruel,Cantavieja (44059),6,13,-7
2001,Teruel,Cascante del Río (44064),0,,0
2001,Teruel,Castejón de Tornos (44065),1,3,-2
2001,Teruel,Castel de Cabra (44066),0,1,-1
2001,Teruel,Castellar (El) (44070),0,1,-1
2001,Teruel,Castellote (44071),2,12,-10
2001,Teruel,Castelnou (44067),1,,1
2001,Teruel,Castelserás (44068),5,13,-8
2001,Teruel,Cañada de Benatanduz (44060),0,1,-1
2001,Teruel,Cañada de Verich (La) (44061),3,1,2
2001,Teruel,Cañada Vellida (44062),0,1,-1
2001,Teruel,Cañizar del Olivar (44063),0,1,-1
2001,Teruel,Cedrillas (44074),1,11,-10
2001,Teruel,Celadas (44075),3,4,-1
2001,Teruel,Cella (44076),7,40,-33
2001,Teruel,Codoñera (La) (44080),0,4,-4
2001,Teruel,Corbalán (44082),0,1,-1
2001,Teruel,Cosa (44085),1,1,0
2001,Teruel,Cretas (44086),4,7,-3
2001,Teruel,Crivillén (44087),0,3,-3
2001,Teruel,Cuba (La) (44088),0,4,-4
2001,Teruel,Cubla (44089),0,3,-3
2001,Teruel,Cucalón (44090),0,1,-1
2001,Teruel,Cuervo (El) (44092),0,1,-1
2001,Teruel,Cuevas de Almudén (44093),1,3,-2
2001,Teruel,Cuevas Labradas (44094),0,5,-5
2001,Teruel,Ejulve (44096),1,2,-1
2001,Teruel,Escorihuela (44097),0,3,-3
2001,Teruel,Escucha (44099),13,11,2
2001,Teruel,Estercuel (44100),1,9,-8
2001,Teruel,Ferreruela de Huerva (44101),0,1,-1
2001,Teruel,Formiche Alto (44103),2,2,0
2001,Teruel,Fortanete (44106),2,2,0
2001,Teruel,Foz-Calanda (44107),1,1,0
2001,Teruel,Fresneda (La) (44108),0,3,-3
2001,Teruel,Frías de Albarracín (44109),1,3,-2
2001,Teruel,Fuenferrada (44110),0,1,-1
2001,Teruel,Fuentes Calientes (44111),0,2,-2
2001,Teruel,Fuentes Claras (44112),2,9,-7
2001,Teruel,Fuentes de Rubielos (44113),2,,2
2001,Teruel,Fuentespalda (44114),1,4,-3
2001,Teruel,Fórnoles (44105),0,4,-4
2001,Teruel,Galve (44115),4,2,2
2001,Teruel,Gargallo (44116),2,1,1
2001,Teruel,Gea de Albarracín (44117),1,7,-6
2001,Teruel,Ginebrosa (La) (44118),3,5,-2
2001,Teruel,Griegos (44119),0,,0
2001,Teruel,Guadalaviar (44120),1,3,-2
2001,Teruel,Gúdar (44121),0,1,-1
2001,Teruel,Hinojosa de Jarque (44123),2,1,1
2001,Teruel,Hoz de la Vieja (La) (44124),0,2,-2
2001,Teruel,Híjar (44122),17,31,-14
2001,Teruel,Iglesuela del Cid (La) (44126),5,5,0
2001,Teruel,Jarque de la Val (44128),0,2,-2
2001,Teruel,Jatiel (44129),0,1,-1
2001,Teruel,Jorcas (44130),0,1,-1
2001,Teruel,Josa (44131),0,1,-1
2001,Teruel,Lagueruela (44132),0,2,-2
2001,Teruel,Libros (44135),1,4,-3
2001,Teruel,Lidón (44136),0,2,-2
2001,Teruel,Linares de Mora (44137),2,1,1
2001,Teruel,Lledó (44141),1,1,0
2001,Teruel,Loscos (44138),0,2,-2
2001,Teruel,Manzanera (44143),3,6,-3
2001,Teruel,Martín del Río (44144),3,5,-2
2001,Teruel,Mas de las Matas (44145),5,25,-20
2001,Teruel,Mazaleón (44147),5,7,-2
2001,Teruel,Mezquita de Jarque (44148),1,1,0
2001,Teruel,Mirambel (44149),0,1,-1
2001,Teruel,Miravete de la Sierra (44150),0,1,-1
2001,Teruel,Molinos (44151),0,5,-5
2001,Teruel,Monreal del Campo (44153),23,21,2
2001,Teruel,Monroyo (44154),0,4,-4
2001,Teruel,Montalbán (44155),10,14,-4
2001,Teruel,Monterde de Albarracín (44157),0,1,-1
2001,Teruel,Mora de Rubielos (44158),13,23,-10
2001,Teruel,Mosqueruela (44160),5,9,-4
2001,Teruel,Muniesa (44161),4,13,-9
2001,Teruel,Noguera de Albarracín (44163),0,1,-1
2001,Teruel,Nogueruelas (44165),0,4,-4
2001,Teruel,Obón (44167),0,1,-1
2001,Teruel,Odón (44168),1,4,-3
2001,Teruel,Ojos Negros (44169),0,5,-5
2001,Teruel,Olba (44171),0,2,-2
2001,Teruel,Oliete (44172),1,7,-6
2001,Teruel,Olmos (Los) (44173),3,2,1
2001,Teruel,Orihuela del Tremedal (44174),7,9,-2
2001,Teruel,Palomar de Arroyos (44176),1,,1
2001,Teruel,Pancrudo (44177),0,5,-5
2001,Teruel,Parras de Castellote (Las) (44178),0,3,-3
2001,Teruel,Peracense (44180),0,1,-1
2001,Teruel,Peralejos (44181),0,2,-2
2001,Teruel,Perales del Alfambra (44182),1,2,-1
2001,Teruel,Peñarroya de Tastavins (44179),5,4,1
2001,Teruel,Pitarque (44183),2,,2
2001,Teruel,Plou (44184),0,1,-1
2001,Teruel,Pobo (El) (44185),0,1,-1
2001,Teruel,Portellada (La) (44187),0,8,-8
2001,Teruel,Pozondón (44189),0,1,-1
2001,Teruel,Pozuel del Campo (44190),0,3,-3
2001,Teruel,Puebla de Híjar (La) (44191),0,11,-11
2001,Teruel,Puebla de Valverde (La) (44192),4,1,3
2001,Teruel,Puertomingalvo (44193),0,,0
2001,Teruel,Rillo (44195),1,1,0
2001,Teruel,Riodeva (44196),1,4,-3
2001,Teruel,Royuela (44198),3,5,-2
2001,Teruel,Rubielos de la Cérida (44200),0,3,-3
2001,Teruel,Rubielos de Mora (44201),4,9,-5
2001,Teruel,Ráfales (44194),0,3,-3
2001,Teruel,Ródenas (44197),0,2,-2
2001,Teruel,Saldón (44204),0,4,-4
2001,Teruel,Samper de Calanda (44205),6,17,-11
2001,Teruel,San Agustín (44206),1,1,0
2001,Teruel,San Martín del Río (44207),0,3,-3
2001,Teruel,Santa Cruz de Nogueras (44208),0,1,-1
2001,Teruel,Santa Eulalia (44209),3,10,-7
2001,Teruel,Sarrión (44210),3,17,-14
2001,Teruel,Segura de los Baños (44211),0,2,-2
2001,Teruel,Seno (44212),0,1,-1
2001,Teruel,Singra (44213),1,3,-2
2001,Teruel,Terriente (44215),0,1,-1
2001,Teruel,Teruel (44216),301,348,-47
2001,Teruel,Toril y Masegoso (44217),0,,0
2001,Teruel,Tornos (44219),0,1,-1
2001,Teruel,Torralba de los Sisones (44220),0,2,-2
2001,Teruel,Torre de las Arcas (44224),0,1,-1
2001,Teruel,Torre del Compte (44225),0,1,-1
2001,Teruel,Torre los Negros (44227),0,1,-1
2001,Teruel,Torrecilla de Alcañiz (44221),1,1,0
2001,Teruel,Torrecilla del Rebollar (44222),1,1,0
2001,Teruel,Torrelacárcel (44226),1,4,-3
2001,Teruel,Torres de Albarracín (44229),0,1,-1
2001,Teruel,Torrevelilla (44230),0,4,-4
2001,Teruel,Torrijas (44231),0,1,-1
2001,Teruel,Torrijo del Campo (44232),3,3,0
2001,Teruel,Tramacastiel (44234),0,2,-2
2001,Teruel,Tramacastilla (44235),0,1,-1
2001,Teruel,Tronchón (44236),1,1,0
2001,Teruel,Urrea de Gaén (44237),3,9,-6
2001,Teruel,Utrillas (44238),20,27,-7
2001,Teruel,Valbona (44240),2,3,-1
2001,Teruel,Valdealgorfa (44241),3,11,-8
2001,Teruel,Valdecuenca (44243),0,1,-1
2001,Teruel,Valdelinares (44244),2,1,1
2001,Teruel,Valdeltormo (44245),1,7,-6
2001,Teruel,Valderrobres (44246),15,21,-6
2001,Teruel,Valjunquera (44247),4,9,-5
2001,Teruel,Vallecillo (El) (44249),0,1,-1
2001,Teruel,Villafranca del Campo (44251),3,2,1
2001,Teruel,Villahermosa del Campo (44252),0,1,-1
2001,Teruel,Villanueva del Rebollar de la Sierra (44256),2,1,1
2001,Teruel,Villar del Cobo (44257),1,2,-1
2001,Teruel,Villar del Salz (44258),1,2,-1
2001,Teruel,Villarluengo (44260),0,1,-1
2001,Teruel,Villarquemado (44261),6,13,-7
2001,Teruel,Villarroya de los Pinares (44262),3,,3
2001,Teruel,Villastar (44263),2,6,-4
2001,Teruel,Villel (44264),1,2,-1
2001,Teruel,Vinaceite (44265),1,4,-3
2001,Teruel,Visiedo (44266),1,4,-3
2001,Teruel,Vivel del Río Martín (44267),0,4,-4
2001,Zaragoza,Abanto (50001),0,4,-4
2001,Zaragoza,Acered (50002),1,3,-2
2001,Zaragoza,Aguarón (50004),2,15,-13
2001,Zaragoza,Aguilón (50005),0,4,-4
2001,Zaragoza,Agón (50003),0,1,-1
2001,Zaragoza,Ainzón (50006),7,14,-7
2001,Zaragoza,Aladrén (50007),1,3,-2
2001,Zaragoza,Alagón (50008),55,77,-22
2001,Zaragoza,Alarba (50009),0,2,-2
2001,Zaragoza,Alberite de San Juan (50010),2,2,0
2001,Zaragoza,Albeta (50011),1,3,-2
2001,Zaragoza,Alborge (50012),0,1,-1
2001,Zaragoza,Alcalá de Ebro (50013),0,6,-6
2001,Zaragoza,Alcalá de Moncayo (50014),0,2,-2
2001,Zaragoza,Alconchel de Ariza (50015),0,2,-2
2001,Zaragoza,Alfajarín (50017),13,18,-5
2001,Zaragoza,Alfamén (50018),6,13,-7
2001,Zaragoza,Alforque (50019),0,2,-2
2001,Zaragoza,Alhama de Aragón (50020),5,10,-5
2001,Zaragoza,Almochuel (50021),0,1,-1
2001,Zaragoza,Almolda (La) (50022),4,9,-5
2001,Zaragoza,Almonacid de la Cuba (50023),2,5,-3
2001,Zaragoza,Almonacid de la Sierra (50024),1,10,-9
2001,Zaragoza,Almunia de Doña Godina (La) (50025),67,58,9
2001,Zaragoza,Alpartir (50026),4,4,0
2001,Zaragoza,Ambel (50027),2,4,-2
2001,Zaragoza,Anento (50028),2,1,1
2001,Zaragoza,Aniñón (50029),1,14,-13
2001,Zaragoza,Aranda de Moncayo (50031),0,2,-2
2001,Zaragoza,Ardisa (50033),1,,1
2001,Zaragoza,Ariza (50034),8,16,-8
2001,Zaragoza,Artieda (50035),1,,1
2001,Zaragoza,Arándiga (50032),5,7,-2
2001,Zaragoza,Atea (50037),0,2,-2
2001,Zaragoza,Ateca (50038),9,20,-11
2001,Zaragoza,Azuara (50039),4,19,-15
2001,Zaragoza,Añón de Moncayo (50030),0,1,-1
2001,Zaragoza,Badules (50040),0,2,-2
2001,Zaragoza,Bagüés (50041),0,1,-1
2001,Zaragoza,Bardallur (50044),3,11,-8
2001,Zaragoza,Belchite (50045),13,26,-13
2001,Zaragoza,Belmonte de Gracián (50046),0,6,-6
2001,Zaragoza,Berdejo (50047),1,,1
2001,Zaragoza,Biel (50901),1,4,-3
2001,Zaragoza,Bijuesca (50050),1,1,0
2001,Zaragoza,Biota (50051),9,14,-5
2001,Zaragoza,Bisimbre (50052),0,1,-1
2001,Zaragoza,Boquiñeni (50053),4,11,-7
2001,Zaragoza,Bordalba (50054),0,1,-1
2001,Zaragoza,Borja (50055),49,63,-14
2001,Zaragoza,Botorrita (50056),1,6,-5
2001,Zaragoza,Brea de Aragón (50057),17,16,1
2001,Zaragoza,Bubierca (50058),0,2,-2
2001,Zaragoza,Bujaraloz (50059),12,12,0
2001,Zaragoza,Bulbuente (50060),2,9,-7
2001,Zaragoza,Bureta (50061),3,6,-3
2001,Zaragoza,Burgo de Ebro (El) (50062),21,8,13
2001,Zaragoza,Bárboles (50043),5,10,-5
2001,Zaragoza,Cabañas de Ebro (50064),1,4,-3
2001,Zaragoza,Cabolafuente (50065),1,,1
2001,Zaragoza,Cadrete (50066),19,7,12
2001,Zaragoza,Calatayud (50067),183,208,-25
2001,Zaragoza,Calatorao (50068),19,38,-19
2001,Zaragoza,Calcena (50069),0,3,-3
2001,Zaragoza,Calmarza (50070),0,1,-1
2001,Zaragoza,Campillo de Aragón (50071),0,3,-3
2001,Zaragoza,Carenas (50072),1,5,-4
2001,Zaragoza,Cariñena (50073),28,20,8
2001,Zaragoza,Caspe (50074),70,110,-40
2001,Zaragoza,Castejón de Alarba (50075),0,2,-2
2001,Zaragoza,Castejón de las Armas (50076),0,1,-1
2001,Zaragoza,Castejón de Valdejasa (50077),3,4,-1
2001,Zaragoza,Castiliscar (50078),0,5,-5
2001,Zaragoza,Cervera de la Cañada (50079),0,5,-5
2001,Zaragoza,Cetina (50081),4,15,-11
2001,Zaragoza,Chiprana (50092),1,6,-5
2001,Zaragoza,Chodes (50093),0,2,-2
2001,Zaragoza,Cimballa (50082),1,1,0
2001,Zaragoza,Cinco Olivas (50083),0,4,-4
2001,Zaragoza,Clarés de Ribota (50084),0,3,-3
2001,Zaragoza,Codo (50085),1,3,-2
2001,Zaragoza,Codos (50086),0,5,-5
2001,Zaragoza,Contamina (50087),0,1,-1
2001,Zaragoza,Cosuenda (50088),2,9,-7
2001,Zaragoza,Cuarte de Huerva (50089),22,27,-5
2001,Zaragoza,Cubel (50090),1,3,-2
2001,Zaragoza,Daroca (50094),12,41,-29
2001,Zaragoza,Ejea de los Caballeros (50095),144,161,-17
2001,Zaragoza,Embid de Ariza (50096),0,4,-4
2001,Zaragoza,Encinacorba (50098),0,2,-2
2001,Zaragoza,Erla (50100),1,7,-6
2001,Zaragoza,Escatrón (50101),5,13,-8
2001,Zaragoza,Fabara (50102),8,13,-5
2001,Zaragoza,Farlete (50104),2,7,-5
2001,Zaragoza,Fayos (Los) (50106),0,2,-2
2001,Zaragoza,Fayón (50105),3,6,-3
2001,Zaragoza,Figueruelas (50107),9,10,-1
2001,Zaragoza,Fombuena (50108),0,1,-1
2001,Zaragoza,Frago (El) (50109),0,1,-1
2001,Zaragoza,Frasno (El) (50110),0,6,-6
2001,Zaragoza,Fréscano (50111),0,8,-8
2001,Zaragoza,Fuendejalón (50113),6,14,-8
2001,Zaragoza,Fuendetodos (50114),0,2,-2
2001,Zaragoza,Fuentes de Ebro (50115),42,32,10
2001,Zaragoza,Fuentes de Jiloca (50116),2,2,0
2001,Zaragoza,Gallocanta (50117),0,1,-1
2001,Zaragoza,Gallur (50118),21,26,-5
2001,Zaragoza,Gelsa (50119),6,11,-5
2001,Zaragoza,Gotor (50121),3,5,-2
2001,Zaragoza,Grisel (50122),0,3,-3
2001,Zaragoza,Grisén (50123),0,6,-6
2001,Zaragoza,Herrera de los Navarros (50124),1,12,-11
2001,Zaragoza,Ibdes (50125),5,6,-1
2001,Zaragoza,Illueca (50126),30,18,12
2001,Zaragoza,Isuerre (50128),1,4,-3
2001,Zaragoza,Jaraba (50129),2,2,0
2001,Zaragoza,Jarque de Moncayo (50130),3,11,-8
2001,Zaragoza,Jaulín (50131),0,6,-6
2001,Zaragoza,Joyosa (La) (50132),5,9,-4
2001,Zaragoza,Lagata (50133),0,3,-3
2001,Zaragoza,Langa del Castillo (50134),0,3,-3
2001,Zaragoza,Layana (50135),0,4,-4
2001,Zaragoza,Lechón (50138),1,1,0
2001,Zaragoza,Leciñena (50137),2,10,-8
2001,Zaragoza,Letux (50139),5,4,1
2001,Zaragoza,Litago (50140),0,2,-2
2001,Zaragoza,Lituénigo (50141),0,1,-1
2001,Zaragoza,Lobera de Onsella (50142),0,1,-1
2001,Zaragoza,Longares (50143),7,8,-1
2001,Zaragoza,Lucena de Jalón (50146),0,4,-4
2001,Zaragoza,Luceni (50147),10,13,-3
2001,Zaragoza,Luesia (50148),0,2,-2
2001,Zaragoza,Luesma (50149),1,,1
2001,Zaragoza,Lumpiaque (50150),5,13,-8
2001,Zaragoza,Luna (50151),6,20,-14
2001,Zaragoza,Lécera (50136),6,17,-11
2001,Zaragoza,Maella (50152),7,25,-18
2001,Zaragoza,Magallón (50153),5,16,-11
2001,Zaragoza,Mainar (50154),2,3,-1
2001,Zaragoza,Malanquilla (50155),0,2,-2
2001,Zaragoza,Maleján (50156),1,7,-6
2001,Zaragoza,Mallén (50160),18,43,-25
2001,Zaragoza,Maluenda (50159),6,10,-4
2001,Zaragoza,Malón (50157),4,11,-7
2001,Zaragoza,Manchones (50161),0,2,-2
2001,Zaragoza,Mara (50162),0,4,-4
2001,Zaragoza,María de Huerva (50163),17,11,6
2001,Zaragoza,Mediana de Aragón (50164),3,7,-4
2001,Zaragoza,Mequinenza (50165),22,40,-18
2001,Zaragoza,Mesones de Isuela (50166),4,2,2
2001,Zaragoza,Mezalocha (50167),1,3,-2
2001,Zaragoza,Mianos (50168),1,1,0
2001,Zaragoza,Miedes de Aragón (50169),2,4,-2
2001,Zaragoza,Monegrillo (50170),2,2,0
2001,Zaragoza,Moneva (50171),0,1,-1
2001,Zaragoza,Monreal de Ariza (50172),1,1,0
2001,Zaragoza,Monterde (50173),1,4,-3
2001,Zaragoza,Montón (50174),0,5,-5
2001,Zaragoza,Morata de Jalón (50175),5,22,-17
2001,Zaragoza,Morata de Jiloca (50176),0,7,-7
2001,Zaragoza,Moros (50178),0,10,-10
2001,Zaragoza,Morés (50177),2,6,-4
2001,Zaragoza,Moyuela (50179),1,6,-5
