name,age,year,total
Loscorrales,16-64,2011,64
Loscorrales,16-64,2012,66
Loscorrales,16-64,2013,64
Loscorrales,16-64,2014,61
Loscorrales,16-64,2015,62
Loscorrales,16-64,2016,61
Loscorrales,16-64,2017,59
Loscorrales,16-64,2018,63
Loscorrales,16-64,2019,60
Loscorrales,16-64,2020,55
Loscorrales,16-64,2021,54
Loscorrales,16-64,2022,58
Loscorrales,65-100,2003,45
Loscorrales,65-100,2004,45
Loscorrales,65-100,2005,44
Loscorrales,65-100,2006,45
Loscorrales,65-100,2007,46
Loscorrales,65-100,2008,43
Loscorrales,65-100,2009,43
Loscorrales,65-100,2010,37
Loscorrales,65-100,2011,36
Loscorrales,65-100,2012,33
Loscorrales,65-100,2013,36
Loscorrales,65-100,2014,38
Loscorrales,65-100,2015,36
Loscorrales,65-100,2016,33
Loscorrales,65-100,2017,33
Loscorrales,65-100,2018,30
Loscorrales,65-100,2019,29
Loscorrales,65-100,2020,27
Loscorrales,65-100,2021,27
Loscorrales,65-100,2022,27
Lupiñén-Ortilla,0-16,2003,32
Lupiñén-Ortilla,0-16,2004,28
Lupiñén-Ortilla,0-16,2005,22
Lupiñén-Ortilla,0-16,2006,26
Lupiñén-Ortilla,0-16,2007,32
Lupiñén-Ortilla,0-16,2008,33
Lupiñén-Ortilla,0-16,2009,44
Lupiñén-Ortilla,0-16,2010,50
Lupiñén-Ortilla,0-16,2011,54
Lupiñén-Ortilla,0-16,2012,52
Lupiñén-Ortilla,0-16,2013,49
Lupiñén-Ortilla,0-16,2014,49
Lupiñén-Ortilla,0-16,2015,48
Lupiñén-Ortilla,0-16,2016,39
Lupiñén-Ortilla,0-16,2017,36
Lupiñén-Ortilla,0-16,2018,35
Lupiñén-Ortilla,0-16,2019,34
Lupiñén-Ortilla,0-16,2020,37
Lupiñén-Ortilla,0-16,2021,36
Lupiñén-Ortilla,0-16,2022,38
Lupiñén-Ortilla,16-64,2003,216
Lupiñén-Ortilla,16-64,2004,215
Lupiñén-Ortilla,16-64,2005,221
Lupiñén-Ortilla,16-64,2006,228
Lupiñén-Ortilla,16-64,2007,232
Lupiñén-Ortilla,16-64,2008,241
Lupiñén-Ortilla,16-64,2009,250
Lupiñén-Ortilla,16-64,2010,254
Lupiñén-Ortilla,16-64,2011,243
Lupiñén-Ortilla,16-64,2012,232
Lupiñén-Ortilla,16-64,2013,229
Lupiñén-Ortilla,16-64,2014,224
Lupiñén-Ortilla,16-64,2015,215
Lupiñén-Ortilla,16-64,2016,197
Lupiñén-Ortilla,16-64,2017,199
Lupiñén-Ortilla,16-64,2018,208
Lupiñén-Ortilla,16-64,2019,207
Lupiñén-Ortilla,16-64,2020,203
Lupiñén-Ortilla,16-64,2021,211
Lupiñén-Ortilla,16-64,2022,223
Lupiñén-Ortilla,65-100,2003,100
Lupiñén-Ortilla,65-100,2004,103
Lupiñén-Ortilla,65-100,2005,100
Lupiñén-Ortilla,65-100,2006,96
Lupiñén-Ortilla,65-100,2007,94
Lupiñén-Ortilla,65-100,2008,94
Lupiñén-Ortilla,65-100,2009,93
Lupiñén-Ortilla,65-100,2010,93
Lupiñén-Ortilla,65-100,2011,92
Lupiñén-Ortilla,65-100,2012,94
Lupiñén-Ortilla,65-100,2013,96
Lupiñén-Ortilla,65-100,2014,100
Lupiñén-Ortilla,65-100,2015,101
Lupiñén-Ortilla,65-100,2016,104
Lupiñén-Ortilla,65-100,2017,100
Lupiñén-Ortilla,65-100,2018,98
Lupiñén-Ortilla,65-100,2019,101
Lupiñén-Ortilla,65-100,2020,95
Lupiñén-Ortilla,65-100,2021,101
Lupiñén-Ortilla,65-100,2022,93
Monesma y Cajigar,0-16,2003,6
Monesma y Cajigar,0-16,2004,5
Monesma y Cajigar,0-16,2005,5
Monesma y Cajigar,0-16,2006,5
Monesma y Cajigar,0-16,2007,5
Monesma y Cajigar,0-16,2008,4
Monesma y Cajigar,0-16,2009,4
Monesma y Cajigar,0-16,2010,3
Monesma y Cajigar,0-16,2011,3
Monesma y Cajigar,0-16,2012,2
Monesma y Cajigar,0-16,2013,2
Monesma y Cajigar,0-16,2014,1
Monesma y Cajigar,0-16,2015,1
Monesma y Cajigar,0-16,2016,3
Monesma y Cajigar,0-16,2017,2
Monesma y Cajigar,0-16,2018,2
Monesma y Cajigar,0-16,2019,4
Monesma y Cajigar,0-16,2020,2
Monesma y Cajigar,0-16,2021,2
Monesma y Cajigar,0-16,2022,2
Monesma y Cajigar,16-64,2003,59
Monesma y Cajigar,16-64,2004,60
Monesma y Cajigar,16-64,2005,60
Monesma y Cajigar,16-64,2006,63
Monesma y Cajigar,16-64,2007,61
Monesma y Cajigar,16-64,2008,64
Monesma y Cajigar,16-64,2009,62
Monesma y Cajigar,16-64,2010,58
Monesma y Cajigar,16-64,2011,56
Monesma y Cajigar,16-64,2012,55
Monesma y Cajigar,16-64,2013,55
Monesma y Cajigar,16-64,2014,51
Monesma y Cajigar,16-64,2015,52
Monesma y Cajigar,16-64,2016,50
Monesma y Cajigar,16-64,2017,46
Monesma y Cajigar,16-64,2018,45
Monesma y Cajigar,16-64,2019,48
Monesma y Cajigar,16-64,2020,47
Monesma y Cajigar,16-64,2021,41
Monesma y Cajigar,16-64,2022,37
Monesma y Cajigar,65-100,2003,36
Monesma y Cajigar,65-100,2004,39
Monesma y Cajigar,65-100,2005,44
Monesma y Cajigar,65-100,2006,43
Monesma y Cajigar,65-100,2007,42
Monesma y Cajigar,65-100,2008,43
Monesma y Cajigar,65-100,2009,45
Monesma y Cajigar,65-100,2010,45
Monesma y Cajigar,65-100,2011,41
Monesma y Cajigar,65-100,2012,38
Monesma y Cajigar,65-100,2013,36
Monesma y Cajigar,65-100,2014,36
Monesma y Cajigar,65-100,2015,34
Monesma y Cajigar,65-100,2016,31
Monesma y Cajigar,65-100,2017,29
Monesma y Cajigar,65-100,2018,26
Monesma y Cajigar,65-100,2019,24
Monesma y Cajigar,65-100,2020,23
Monesma y Cajigar,65-100,2021,26
Monesma y Cajigar,65-100,2022,27
Monflorite-Lascasas,0-16,2003,25
Monflorite-Lascasas,0-16,2004,30
Monflorite-Lascasas,0-16,2005,33
Monflorite-Lascasas,0-16,2006,31
Monflorite-Lascasas,0-16,2007,34
Monflorite-Lascasas,0-16,2008,34
Monflorite-Lascasas,0-16,2009,39
Monflorite-Lascasas,0-16,2010,50
Monflorite-Lascasas,0-16,2011,51
Monflorite-Lascasas,0-16,2012,44
Monflorite-Lascasas,0-16,2013,45
Monflorite-Lascasas,0-16,2014,42
Monflorite-Lascasas,0-16,2015,48
Monflorite-Lascasas,0-16,2016,60
Monflorite-Lascasas,0-16,2017,64
Monflorite-Lascasas,0-16,2018,77
Monflorite-Lascasas,0-16,2019,78
Monflorite-Lascasas,0-16,2020,83
Monflorite-Lascasas,0-16,2021,91
Monflorite-Lascasas,0-16,2022,96
Monflorite-Lascasas,16-64,2003,131
Monflorite-Lascasas,16-64,2004,134
Monflorite-Lascasas,16-64,2005,148
Monflorite-Lascasas,16-64,2006,163
Monflorite-Lascasas,16-64,2007,186
Monflorite-Lascasas,16-64,2008,202
Monflorite-Lascasas,16-64,2009,213
Monflorite-Lascasas,16-64,2010,215
Monflorite-Lascasas,16-64,2011,219
Monflorite-Lascasas,16-64,2012,216
Monflorite-Lascasas,16-64,2013,219
Monflorite-Lascasas,16-64,2014,213
Monflorite-Lascasas,16-64,2015,217
Monflorite-Lascasas,16-64,2016,253
Monflorite-Lascasas,16-64,2017,273
Monflorite-Lascasas,16-64,2018,278
Monflorite-Lascasas,16-64,2019,277
Monflorite-Lascasas,16-64,2020,275
Monflorite-Lascasas,16-64,2021,286
Monflorite-Lascasas,16-64,2022,288
Monflorite-Lascasas,65-100,2003,51
Monflorite-Lascasas,65-100,2004,53
Monflorite-Lascasas,65-100,2005,48
Monflorite-Lascasas,65-100,2006,46
Monflorite-Lascasas,65-100,2007,47
Monflorite-Lascasas,65-100,2008,45
Monflorite-Lascasas,65-100,2009,44
Monflorite-Lascasas,65-100,2010,47
Monflorite-Lascasas,65-100,2011,45
Monflorite-Lascasas,65-100,2012,41
Monflorite-Lascasas,65-100,2013,40
Monflorite-Lascasas,65-100,2014,40
Monflorite-Lascasas,65-100,2015,48
Monflorite-Lascasas,65-100,2016,47
Monflorite-Lascasas,65-100,2017,42
Monflorite-Lascasas,65-100,2018,48
Monflorite-Lascasas,65-100,2019,49
Monflorite-Lascasas,65-100,2020,47
Monflorite-Lascasas,65-100,2021,55
Monflorite-Lascasas,65-100,2022,58
Montanuy,0-16,2003,15
Montanuy,0-16,2004,16
Montanuy,0-16,2005,17
Montanuy,0-16,2006,20
Montanuy,0-16,2007,18
Montanuy,0-16,2008,15
Montanuy,0-16,2009,14
Montanuy,0-16,2010,12
Montanuy,0-16,2011,13
Montanuy,0-16,2012,10
Montanuy,0-16,2013,14
Montanuy,0-16,2014,13
Montanuy,0-16,2015,14
Montanuy,0-16,2016,16
Montanuy,0-16,2017,16
Montanuy,0-16,2018,18
Montanuy,0-16,2019,13
Montanuy,0-16,2020,12
Montanuy,0-16,2021,12
Montanuy,0-16,2022,9
Montanuy,16-64,2003,187
Montanuy,16-64,2004,199
Montanuy,16-64,2005,202
Montanuy,16-64,2006,200
Montanuy,16-64,2007,202
Montanuy,16-64,2008,209
Montanuy,16-64,2009,203
Montanuy,16-64,2010,192
Montanuy,16-64,2011,188
Montanuy,16-64,2012,178
Montanuy,16-64,2013,174
Montanuy,16-64,2014,161
Montanuy,16-64,2015,147
Montanuy,16-64,2016,151
Montanuy,16-64,2017,150
Montanuy,16-64,2018,147
Montanuy,16-64,2019,146
Montanuy,16-64,2020,144
Montanuy,16-64,2021,145
Montanuy,16-64,2022,151
Montanuy,65-100,2003,90
Montanuy,65-100,2004,93
Montanuy,65-100,2005,89
Montanuy,65-100,2006,91
Montanuy,65-100,2007,88
Montanuy,65-100,2008,83
Montanuy,65-100,2009,79
Montanuy,65-100,2010,81
Montanuy,65-100,2011,83
Montanuy,65-100,2012,77
Montanuy,65-100,2013,65
Montanuy,65-100,2014,63
Montanuy,65-100,2015,60
Montanuy,65-100,2016,56
Montanuy,65-100,2017,54
Montanuy,65-100,2018,50
Montanuy,65-100,2019,53
Montanuy,65-100,2020,54
Montanuy,65-100,2021,58
Montanuy,65-100,2022,64
Monzón,0-16,2003,2328
Monzón,0-16,2004,2343
Monzón,0-16,2005,2441
Monzón,0-16,2006,2563
Monzón,0-16,2007,2611
Monzón,0-16,2008,2763
Monzón,0-16,2009,2817
Monzón,0-16,2010,2879
Monzón,0-16,2011,2933
Monzón,0-16,2012,2931
Monzón,0-16,2013,2935
Monzón,0-16,2014,2936
Monzón,0-16,2015,2986
Monzón,0-16,2016,2999
Monzón,0-16,2017,2989
Monzón,0-16,2018,2945
Monzón,0-16,2019,2996
Monzón,0-16,2020,3012
Monzón,0-16,2021,2932
Monzón,0-16,2022,2944
Monzón,16-64,2003,9934
Monzón,16-64,2004,9973
Monzón,16-64,2005,10233
Monzón,16-64,2006,10481
Monzón,16-64,2007,10462
Monzón,16-64,2008,10831
Monzón,16-64,2009,11098
Monzón,16-64,2010,11104
Monzón,16-64,2011,11107
Monzón,16-64,2012,11149
Monzón,16-64,2013,11151
Monzón,16-64,2014,11019
Monzón,16-64,2015,11037
Monzón,16-64,2016,11006
Monzón,16-64,2017,10937
Monzón,16-64,2018,10877
Monzón,16-64,2019,10957
Monzón,16-64,2020,11159
Monzón,16-64,2021,11130
Monzón,16-64,2022,11357
Monzón,65-100,2003,3133
Monzón,65-100,2004,3141
Monzón,65-100,2005,3132
Monzón,65-100,2006,3156
Monzón,65-100,2007,3144
Monzón,65-100,2008,3155
Monzón,65-100,2009,3127
Monzón,65-100,2010,3132
Monzón,65-100,2011,3175
Monzón,65-100,2012,3183
Monzón,65-100,2013,3204
Monzón,65-100,2014,3221
Monzón,65-100,2015,3237
Monzón,65-100,2016,3232
Monzón,65-100,2017,3240
Monzón,65-100,2018,3239
Monzón,65-100,2019,3283
Monzón,65-100,2020,3298
Monzón,65-100,2021,3300
Monzón,65-100,2022,3349
Naval,0-16,2003,30
Naval,0-16,2004,28
Naval,0-16,2005,32
Naval,0-16,2006,30
Naval,0-16,2007,30
Naval,0-16,2008,28
Naval,0-16,2009,25
Naval,0-16,2010,23
Naval,0-16,2011,21
Naval,0-16,2012,21
Naval,0-16,2013,21
Naval,0-16,2014,25
Naval,0-16,2015,30
Naval,0-16,2016,33
Naval,0-16,2017,32
Naval,0-16,2018,34
Naval,0-16,2019,35
Naval,0-16,2020,30
Naval,0-16,2021,33
Naval,0-16,2022,32
Naval,16-64,2003,175
Naval,16-64,2004,177
Naval,16-64,2005,185
Naval,16-64,2006,184
Naval,16-64,2007,181
Naval,16-64,2008,170
Naval,16-64,2009,173
Naval,16-64,2010,172
Naval,16-64,2011,166
Naval,16-64,2012,160
Naval,16-64,2013,157
Naval,16-64,2014,155
Naval,16-64,2015,156
Naval,16-64,2016,159
Naval,16-64,2017,167
Naval,16-64,2018,162
Naval,16-64,2019,165
Naval,16-64,2020,165
Naval,16-64,2021,162
Naval,16-64,2022,163
Naval,65-100,2003,90
Naval,65-100,2004,91
Naval,65-100,2005,85
Naval,65-100,2006,82
Naval,65-100,2007,77
Naval,65-100,2008,72
Naval,65-100,2009,68
Naval,65-100,2010,70
Naval,65-100,2011,71
Naval,65-100,2012,69
Naval,65-100,2013,72
Naval,65-100,2014,76
Naval,65-100,2015,73
Naval,65-100,2016,72
Naval,65-100,2017,71
Naval,65-100,2018,73
Naval,65-100,2019,75
Naval,65-100,2020,70
Naval,65-100,2021,66
Naval,65-100,2022,68
Novales,0-16,2003,19
Novales,0-16,2004,20
Novales,0-16,2005,18
Novales,0-16,2006,12
Novales,0-16,2007,12
Novales,0-16,2008,12
Novales,0-16,2009,16
Novales,0-16,2010,17
Novales,0-16,2011,16
Novales,0-16,2012,18
Novales,0-16,2013,20
Novales,0-16,2014,18
Novales,0-16,2015,23
Novales,0-16,2016,23
Novales,0-16,2017,17
Novales,0-16,2018,16
Novales,0-16,2019,15
Novales,0-16,2020,15
Novales,0-16,2021,12
Novales,0-16,2022,17
Novales,16-64,2003,105
Novales,16-64,2004,110
Novales,16-64,2005,114
Novales,16-64,2006,111
Novales,16-64,2007,111
Novales,16-64,2008,104
Novales,16-64,2009,110
Novales,16-64,2010,114
Novales,16-64,2011,110
Novales,16-64,2012,111
Novales,16-64,2013,113
Novales,16-64,2014,110
Novales,16-64,2015,110
Novales,16-64,2016,108
Novales,16-64,2017,94
Novales,16-64,2018,97
Novales,16-64,2019,97
Novales,16-64,2020,97
Novales,16-64,2021,95
Novales,16-64,2022,101
Novales,65-100,2003,58
Novales,65-100,2004,61
Novales,65-100,2005,59
Novales,65-100,2006,56
Novales,65-100,2007,58
Novales,65-100,2008,58
Novales,65-100,2009,54
Novales,65-100,2010,50
Novales,65-100,2011,49
Novales,65-100,2012,48
Novales,65-100,2013,50
Novales,65-100,2014,48
Novales,65-100,2015,50
Novales,65-100,2016,46
Novales,65-100,2017,44
Novales,65-100,2018,42
Novales,65-100,2019,44
Novales,65-100,2020,40
Novales,65-100,2021,40
Novales,65-100,2022,37
Nueno,0-16,2003,40
Nueno,0-16,2004,43
Nueno,0-16,2005,48
Nueno,0-16,2006,56
Nueno,0-16,2007,64
Nueno,0-16,2008,69
Nueno,0-16,2009,76
Nueno,0-16,2010,84
Nueno,0-16,2011,87
Nueno,0-16,2012,91
Nueno,0-16,2013,96
Nueno,0-16,2014,97
Nueno,0-16,2015,91
Nueno,0-16,2016,84
Nueno,0-16,2017,80
Nueno,0-16,2018,87
Nueno,0-16,2019,87
Nueno,0-16,2020,85
Nueno,0-16,2021,90
Nueno,0-16,2022,93
Nueno,16-64,2003,283
Nueno,16-64,2004,307
Nueno,16-64,2005,311
Nueno,16-64,2006,358
Nueno,16-64,2007,376
Nueno,16-64,2008,374
Nueno,16-64,2009,395
Nueno,16-64,2010,387
Nueno,16-64,2011,385
Nueno,16-64,2012,389
Nueno,16-64,2013,375
Nueno,16-64,2014,370
Nueno,16-64,2015,361
Nueno,16-64,2016,356
Nueno,16-64,2017,339
Nueno,16-64,2018,319
Nueno,16-64,2019,328
Nueno,16-64,2020,335
Nueno,16-64,2021,356
Nueno,16-64,2022,350
Nueno,65-100,2003,71
Nueno,65-100,2004,73
Nueno,65-100,2005,74
Nueno,65-100,2006,78
Nueno,65-100,2007,81
Nueno,65-100,2008,81
Nueno,65-100,2009,84
Nueno,65-100,2010,86
Nueno,65-100,2011,87
Nueno,65-100,2012,87
Nueno,65-100,2013,87
Nueno,65-100,2014,91
Nueno,65-100,2015,100
Nueno,65-100,2016,113
Nueno,65-100,2017,118
Nueno,65-100,2018,126
Nueno,65-100,2019,122
Nueno,65-100,2020,126
Nueno,65-100,2021,141
Nueno,65-100,2022,141
Olvena,0-16,2003,1
Olvena,0-16,2004,2
Olvena,0-16,2005,2
Olvena,0-16,2006,2
Olvena,0-16,2007,5
Olvena,0-16,2008,5
Olvena,0-16,2009,7
Olvena,0-16,2010,7
Olvena,0-16,2011,7
Olvena,0-16,2012,7
Olvena,0-16,2013,12
Olvena,0-16,2014,12
Olvena,0-16,2015,8
Olvena,0-16,2016,9
Olvena,0-16,2017,10
Olvena,0-16,2018,10
Olvena,0-16,2019,9
Olvena,0-16,2020,9
Olvena,0-16,2021,9
Olvena,0-16,2022,11
Olvena,16-64,2003,42
Olvena,16-64,2004,51
Olvena,16-64,2005,40
Olvena,16-64,2006,38
Olvena,16-64,2007,45
Olvena,16-64,2008,39
Olvena,16-64,2009,33
Olvena,16-64,2010,32
Olvena,16-64,2011,27
Olvena,16-64,2012,25
Olvena,16-64,2013,26
Olvena,16-64,2014,24
Olvena,16-64,2015,18
Olvena,16-64,2016,18
Olvena,16-64,2017,18
Olvena,16-64,2018,17
Olvena,16-64,2019,24
Olvena,16-64,2020,22
Olvena,16-64,2021,24
Olvena,16-64,2022,27
Olvena,65-100,2003,25
Olvena,65-100,2004,26
Olvena,65-100,2005,25
Olvena,65-100,2006,25
Olvena,65-100,2007,27
Olvena,65-100,2008,26
Olvena,65-100,2009,21
Olvena,65-100,2010,19
Olvena,65-100,2011,21
Olvena,65-100,2012,21
Olvena,65-100,2013,24
Olvena,65-100,2014,21
Olvena,65-100,2015,19
Olvena,65-100,2016,18
Olvena,65-100,2017,20
Olvena,65-100,2018,23
Olvena,65-100,2019,22
Olvena,65-100,2020,25
Olvena,65-100,2021,25
Olvena,65-100,2022,29
Ontiñena,0-16,2003,68
Ontiñena,0-16,2004,69
Ontiñena,0-16,2005,68
Ontiñena,0-16,2006,65
Ontiñena,0-16,2007,66
Ontiñena,0-16,2008,64
Ontiñena,0-16,2009,57
Ontiñena,0-16,2010,50
Ontiñena,0-16,2011,56
Ontiñena,0-16,2012,51
Ontiñena,0-16,2013,49
Ontiñena,0-16,2014,47
Ontiñena,0-16,2015,52
Ontiñena,0-16,2016,50
Ontiñena,0-16,2017,35
Ontiñena,0-16,2018,39
Ontiñena,0-16,2019,33
Ontiñena,0-16,2020,33
Ontiñena,0-16,2021,36
Ontiñena,0-16,2022,34
Ontiñena,16-64,2003,345
Ontiñena,16-64,2004,347
Ontiñena,16-64,2005,351
Ontiñena,16-64,2006,343
Ontiñena,16-64,2007,348
Ontiñena,16-64,2008,354
Ontiñena,16-64,2009,351
Ontiñena,16-64,2010,350
Ontiñena,16-64,2011,354
Ontiñena,16-64,2012,350
Ontiñena,16-64,2013,349
Ontiñena,16-64,2014,341
Ontiñena,16-64,2015,341
Ontiñena,16-64,2016,336
Ontiñena,16-64,2017,328
Ontiñena,16-64,2018,324
Ontiñena,16-64,2019,323
Ontiñena,16-64,2020,314
Ontiñena,16-64,2021,302
Ontiñena,16-64,2022,318
Ontiñena,65-100,2003,224
Ontiñena,65-100,2004,207
Ontiñena,65-100,2005,202
Ontiñena,65-100,2006,200
Ontiñena,65-100,2007,196
Ontiñena,65-100,2008,199
Ontiñena,65-100,2009,194
Ontiñena,65-100,2010,186
Ontiñena,65-100,2011,187
Ontiñena,65-100,2012,183
Ontiñena,65-100,2013,187
Ontiñena,65-100,2014,182
Ontiñena,65-100,2015,176
Ontiñena,65-100,2016,174
Ontiñena,65-100,2017,174
Ontiñena,65-100,2018,170
Ontiñena,65-100,2019,162
Ontiñena,65-100,2020,161
Ontiñena,65-100,2021,162
Ontiñena,65-100,2022,162
Osso de Cinca,0-16,2003,103
Osso de Cinca,0-16,2004,88
Osso de Cinca,0-16,2005,90
Osso de Cinca,0-16,2006,92
Osso de Cinca,0-16,2007,84
Osso de Cinca,0-16,2008,85
Osso de Cinca,0-16,2009,79
Osso de Cinca,0-16,2010,88
Osso de Cinca,0-16,2011,92
Osso de Cinca,0-16,2012,89
Osso de Cinca,0-16,2013,76
Osso de Cinca,0-16,2014,71
Osso de Cinca,0-16,2015,71
Osso de Cinca,0-16,2016,68
Osso de Cinca,0-16,2017,68
Osso de Cinca,0-16,2018,64
Osso de Cinca,0-16,2019,60
Osso de Cinca,0-16,2020,53
Osso de Cinca,0-16,2021,55
Osso de Cinca,0-16,2022,56
Osso de Cinca,16-64,2003,498
Osso de Cinca,16-64,2004,489
Osso de Cinca,16-64,2005,499
Osso de Cinca,16-64,2006,487
Osso de Cinca,16-64,2007,484
Osso de Cinca,16-64,2008,516
Osso de Cinca,16-64,2009,524
Osso de Cinca,16-64,2010,474
Osso de Cinca,16-64,2011,502
Osso de Cinca,16-64,2012,537
Osso de Cinca,16-64,2013,547
Osso de Cinca,16-64,2014,522
Osso de Cinca,16-64,2015,502
Osso de Cinca,16-64,2016,486
Osso de Cinca,16-64,2017,447
Osso de Cinca,16-64,2018,448
Osso de Cinca,16-64,2019,451
Osso de Cinca,16-64,2020,459
Osso de Cinca,16-64,2021,444
Osso de Cinca,16-64,2022,417
Osso de Cinca,65-100,2003,165
Osso de Cinca,65-100,2004,169
Osso de Cinca,65-100,2005,169
Osso de Cinca,65-100,2006,170
Osso de Cinca,65-100,2007,167
Osso de Cinca,65-100,2008,173
Osso de Cinca,65-100,2009,179
Osso de Cinca,65-100,2010,173
Osso de Cinca,65-100,2011,174
Osso de Cinca,65-100,2012,180
Osso de Cinca,65-100,2013,182
Osso de Cinca,65-100,2014,178
Osso de Cinca,65-100,2015,173
Osso de Cinca,65-100,2016,175
Osso de Cinca,65-100,2017,176
Osso de Cinca,65-100,2018,175
Osso de Cinca,65-100,2019,170
Osso de Cinca,65-100,2020,166
Osso de Cinca,65-100,2021,172
Osso de Cinca,65-100,2022,177
Palo,0-16,2003,6
Palo,0-16,2004,2
Palo,0-16,2005,2
Palo,0-16,2006,0
Palo,0-16,2007,0
Palo,0-16,2008,0
Palo,0-16,2009,0
Palo,0-16,2010,0
Palo,0-16,2011,1
Palo,0-16,2012,1
Palo,0-16,2013,1
Palo,0-16,2014,2
Palo,0-16,2015,2
Palo,0-16,2016,2
Palo,0-16,2017,2
Palo,0-16,2018,2
Palo,0-16,2019,2
Palo,0-16,2020,2
Palo,0-16,2021,2
Palo,0-16,2022,2
Palo,16-64,2003,23
Palo,16-64,2004,19
Palo,16-64,2005,19
Palo,16-64,2006,25
Palo,16-64,2007,28
Palo,16-64,2008,23
Palo,16-64,2009,17
Palo,16-64,2010,13
Palo,16-64,2011,17
Palo,16-64,2012,15
Palo,16-64,2013,12
Palo,16-64,2014,11
Palo,16-64,2015,13
Palo,16-64,2016,12
Palo,16-64,2017,13
Palo,16-64,2018,13
Palo,16-64,2019,14
Palo,16-64,2020,13
Palo,16-64,2021,14
Palo,16-64,2022,17
Palo,65-100,2003,18
Palo,65-100,2004,14
Palo,65-100,2005,16
Palo,65-100,2006,13
Palo,65-100,2007,10
Palo,65-100,2008,9
Palo,65-100,2009,11
Palo,65-100,2010,11
Palo,65-100,2011,11
Palo,65-100,2012,14
Palo,65-100,2013,10
Palo,65-100,2014,9
Palo,65-100,2015,9
Palo,65-100,2016,10
Palo,65-100,2017,11
Palo,65-100,2018,12
Palo,65-100,2019,11
Palo,65-100,2020,11
Palo,65-100,2021,12
Palo,65-100,2022,11
Panticosa,0-16,2003,112
Panticosa,0-16,2004,107
Panticosa,0-16,2005,112
Panticosa,0-16,2006,119
Panticosa,0-16,2007,116
Panticosa,0-16,2008,114
Panticosa,0-16,2009,116
Panticosa,0-16,2010,108
Panticosa,0-16,2011,109
Panticosa,0-16,2012,94
Panticosa,0-16,2013,98
Panticosa,0-16,2014,87
Panticosa,0-16,2015,80
Panticosa,0-16,2016,88
Panticosa,0-16,2017,88
Panticosa,0-16,2018,90
Panticosa,0-16,2019,80
Panticosa,0-16,2020,78
Panticosa,0-16,2021,84
Panticosa,0-16,2022,90
Panticosa,16-64,2003,493
Panticosa,16-64,2004,487
Panticosa,16-64,2005,496
Panticosa,16-64,2006,498
Panticosa,16-64,2007,537
Panticosa,16-64,2008,603
Panticosa,16-64,2009,591
Panticosa,16-64,2010,579
Panticosa,16-64,2011,580
Panticosa,16-64,2012,566
Panticosa,16-64,2013,537
Panticosa,16-64,2014,538
Panticosa,16-64,2015,548
Panticosa,16-64,2016,553
Panticosa,16-64,2017,575
Panticosa,16-64,2018,572
Panticosa,16-64,2019,582
Panticosa,16-64,2020,585
Panticosa,16-64,2021,624
Panticosa,16-64,2022,649
Panticosa,65-100,2003,126
Panticosa,65-100,2004,124
Panticosa,65-100,2005,123
Panticosa,65-100,2006,123
Panticosa,65-100,2007,123
Panticosa,65-100,2008,120
Panticosa,65-100,2009,125
Panticosa,65-100,2010,132
Panticosa,65-100,2011,131
Panticosa,65-100,2012,130
Panticosa,65-100,2013,130
Panticosa,65-100,2014,132
Panticosa,65-100,2015,134
Panticosa,65-100,2016,133
Panticosa,65-100,2017,132
Panticosa,65-100,2018,124
Panticosa,65-100,2019,122
Panticosa,65-100,2020,137
Panticosa,65-100,2021,141
Panticosa,65-100,2022,148
Peñalba,0-16,2003,87
Peñalba,0-16,2004,78
Peñalba,0-16,2005,68
Peñalba,0-16,2006,82
Peñalba,0-16,2007,76
Peñalba,0-16,2008,70
Peñalba,0-16,2009,71
Peñalba,0-16,2010,78
Peñalba,0-16,2011,79
Peñalba,0-16,2012,76
Peñalba,0-16,2013,74
Peñalba,0-16,2014,71
Peñalba,0-16,2015,74
Peñalba,0-16,2016,73
Peñalba,0-16,2017,69
Peñalba,0-16,2018,59
Peñalba,0-16,2019,50
Peñalba,0-16,2020,57
Peñalba,0-16,2021,60
Peñalba,0-16,2022,62
Peñalba,16-64,2003,475
Peñalba,16-64,2004,455
Peñalba,16-64,2005,452
Peñalba,16-64,2006,465
Peñalba,16-64,2007,466
Peñalba,16-64,2008,463
Peñalba,16-64,2009,455
Peñalba,16-64,2010,470
Peñalba,16-64,2011,478
Peñalba,16-64,2012,478
Peñalba,16-64,2013,446
Peñalba,16-64,2014,418
Peñalba,16-64,2015,424
Peñalba,16-64,2016,421
Peñalba,16-64,2017,405
Peñalba,16-64,2018,376
Peñalba,16-64,2019,375
Peñalba,16-64,2020,404
Peñalba,16-64,2021,445
Peñalba,16-64,2022,517
Peñalba,65-100,2003,202
Peñalba,65-100,2004,209
Peñalba,65-100,2005,207
Peñalba,65-100,2006,209
Peñalba,65-100,2007,211
Peñalba,65-100,2008,216
Peñalba,65-100,2009,215
Peñalba,65-100,2010,213
Peñalba,65-100,2011,208
Peñalba,65-100,2012,205
Peñalba,65-100,2013,200
Peñalba,65-100,2014,202
Peñalba,65-100,2015,197
Peñalba,65-100,2016,194
Peñalba,65-100,2017,188
Peñalba,65-100,2018,187
Peñalba,65-100,2019,186
Peñalba,65-100,2020,183
Peñalba,65-100,2021,187
Peñalba,65-100,2022,178
Las Peñas de Riglos,0-16,2003,10
