Sexo,Municipios,Edad (año a año),Periodo,Total
Total,22096 Chimillas,32 años,2017,1
Total,22096 Chimillas,33 años,2017,1
Total,22096 Chimillas,34 años,2017,5
Total,22096 Chimillas,35 años,2017,5
Total,22096 Chimillas,36 años,2017,2
Total,22096 Chimillas,37 años,2017,4
Total,22096 Chimillas,38 años,2017,3
Total,22096 Chimillas,39 años,2017,7
Total,22096 Chimillas,40 años,2017,6
Total,22090 Colungo,19 años,2017,1
Total,22090 Colungo,20 años,2017,0
Total,22090 Colungo,21 años,2017,0
Total,22090 Colungo,22 años,2017,0
Total,22090 Colungo,23 años,2017,0
Total,22090 Colungo,24 años,2017,0
Total,22090 Colungo,25 años,2017,1
Total,22090 Colungo,26 años,2017,1
Total,22090 Colungo,27 años,2017,0
Total,22090 Colungo,28 años,2017,1
Total,22090 Colungo,29 años,2017,1
Total,22090 Colungo,30 años,2017,1
Total,22090 Colungo,31 años,2017,2
Total,22090 Colungo,32 años,2017,3
Total,22090 Colungo,33 años,2017,0
Total,22090 Colungo,34 años,2017,3
Total,22090 Colungo,35 años,2017,1
Total,22090 Colungo,36 años,2017,1
Total,22090 Colungo,37 años,2017,3
Total,22090 Colungo,38 años,2017,0
Total,22090 Colungo,39 años,2017,2
Total,22090 Colungo,40 años,2017,0
Total,22099 Esplús,19 años,2017,5
Total,22099 Esplús,20 años,2017,5
Total,22099 Esplús,21 años,2017,4
Total,22099 Esplús,22 años,2017,6
Total,22099 Esplús,23 años,2017,5
Total,22099 Esplús,24 años,2017,3
Total,22099 Esplús,25 años,2017,2
Total,22099 Esplús,26 años,2017,4
Total,22099 Esplús,27 años,2017,6
Total,22099 Esplús,28 años,2017,5
Total,22099 Esplús,29 años,2017,2
Total,22099 Esplús,30 años,2017,2
Total,22099 Esplús,31 años,2017,5
Total,22099 Esplús,32 años,2017,5
Total,22099 Esplús,33 años,2017,4
Total,22099 Esplús,34 años,2017,9
Total,22099 Esplús,35 años,2017,9
Total,22099 Esplús,36 años,2017,8
Total,22099 Esplús,37 años,2017,10
Total,22099 Esplús,38 años,2017,5
Total,22099 Esplús,39 años,2017,10
Total,22099 Esplús,40 años,2017,8
Total,22102 Estada,19 años,2017,3
Total,22102 Estada,20 años,2017,1
Total,22102 Estada,21 años,2017,3
Total,22102 Estada,22 años,2017,4
Total,22102 Estada,23 años,2017,1
Total,22102 Estada,24 años,2017,3
Total,22102 Estada,25 años,2017,2
Total,22102 Estada,26 años,2017,2
Total,22102 Estada,27 años,2017,2
Total,22102 Estada,28 años,2017,1
Total,22102 Estada,29 años,2017,2
Total,22102 Estada,30 años,2017,5
Total,22102 Estada,31 años,2017,1
Total,22102 Estada,32 años,2017,1
Total,22102 Estada,33 años,2017,2
Total,22102 Estada,34 años,2017,0
Total,22102 Estada,35 años,2017,1
Total,22102 Estada,36 años,2017,2
Total,22102 Estada,37 años,2017,1
Total,22102 Estada,38 años,2017,4
Total,22102 Estada,39 años,2017,1
Total,22102 Estada,40 años,2017,1
Total,22103 Estadilla,19 años,2017,9
Total,22103 Estadilla,20 años,2017,7
Total,22103 Estadilla,21 años,2017,7
Total,22103 Estadilla,22 años,2017,9
Total,22103 Estadilla,23 años,2017,6
Total,22103 Estadilla,24 años,2017,10
Total,22103 Estadilla,25 años,2017,12
Total,22103 Estadilla,26 años,2017,6
Total,22103 Estadilla,27 años,2017,9
Total,22103 Estadilla,28 años,2017,5
Total,22103 Estadilla,29 años,2017,7
Total,22103 Estadilla,30 años,2017,11
Total,22103 Estadilla,31 años,2017,11
Total,22103 Estadilla,32 años,2017,10
Total,22103 Estadilla,33 años,2017,8
Total,22103 Estadilla,34 años,2017,10
Total,22103 Estadilla,35 años,2017,9
Total,22103 Estadilla,36 años,2017,14
Total,22103 Estadilla,37 años,2017,10
Total,22103 Estadilla,38 años,2017,22
Total,22103 Estadilla,39 años,2017,15
Total,22103 Estadilla,40 años,2017,6
Total,22105 Estopiñán del Castillo,19 años,2017,0
Total,22105 Estopiñán del Castillo,20 años,2017,1
Total,22105 Estopiñán del Castillo,21 años,2017,3
Total,22105 Estopiñán del Castillo,22 años,2017,1
Total,22105 Estopiñán del Castillo,23 años,2017,0
Total,22105 Estopiñán del Castillo,24 años,2017,0
Total,22105 Estopiñán del Castillo,25 años,2017,1
Total,22105 Estopiñán del Castillo,26 años,2017,0
Total,22105 Estopiñán del Castillo,27 años,2017,0
Total,22105 Estopiñán del Castillo,28 años,2017,0
Total,22105 Estopiñán del Castillo,29 años,2017,1
Total,22105 Estopiñán del Castillo,30 años,2017,0
Total,22105 Estopiñán del Castillo,31 años,2017,2
Total,22105 Estopiñán del Castillo,32 años,2017,3
Total,22105 Estopiñán del Castillo,33 años,2017,1
Total,22105 Estopiñán del Castillo,34 años,2017,1
Total,22105 Estopiñán del Castillo,35 años,2017,2
Total,22105 Estopiñán del Castillo,36 años,2017,2
Total,22105 Estopiñán del Castillo,37 años,2017,1
Total,22105 Estopiñán del Castillo,38 años,2017,0
Total,22105 Estopiñán del Castillo,39 años,2017,1
Total,22105 Estopiñán del Castillo,40 años,2017,1
Total,22106 Fago,19 años,2017,0
Total,22106 Fago,20 años,2017,0
Total,22106 Fago,21 años,2017,0
Total,22106 Fago,22 años,2017,1
Total,22106 Fago,23 años,2017,0
Total,22106 Fago,24 años,2017,0
Total,22106 Fago,25 años,2017,0
Total,22106 Fago,26 años,2017,0
Total,22106 Fago,27 años,2017,0
Total,22106 Fago,28 años,2017,0
Total,22106 Fago,29 años,2017,0
Total,22106 Fago,30 años,2017,0
Total,22106 Fago,31 años,2017,0
Total,22106 Fago,32 años,2017,1
Total,22106 Fago,33 años,2017,1
Total,22106 Fago,34 años,2017,0
Total,22106 Fago,35 años,2017,1
Total,22106 Fago,36 años,2017,0
Total,22106 Fago,37 años,2017,0
Total,22106 Fago,38 años,2017,0
Total,22106 Fago,39 años,2017,0
Total,22106 Fago,40 años,2017,1
Total,22107 Fanlo,19 años,2017,0
Total,22107 Fanlo,20 años,2017,1
Total,22107 Fanlo,21 años,2017,0
Total,22107 Fanlo,22 años,2017,0
Total,22107 Fanlo,23 años,2017,1
Total,22107 Fanlo,24 años,2017,0
Total,22107 Fanlo,25 años,2017,1
Total,22107 Fanlo,26 años,2017,0
Total,22107 Fanlo,27 años,2017,0
Total,22107 Fanlo,28 años,2017,3
Total,22107 Fanlo,29 años,2017,1
Total,22107 Fanlo,30 años,2017,1
Total,22107 Fanlo,31 años,2017,1
Total,22107 Fanlo,32 años,2017,0
Total,22107 Fanlo,33 años,2017,0
Total,22107 Fanlo,34 años,2017,2
Total,22107 Fanlo,35 años,2017,2
Total,22107 Fanlo,36 años,2017,1
Total,22107 Fanlo,37 años,2017,1
Total,22107 Fanlo,38 años,2017,3
Total,22107 Fanlo,39 años,2017,3
Total,22107 Fanlo,40 años,2017,0
Total,22109 Fiscal,19 años,2017,2
Total,22109 Fiscal,20 años,2017,2
Total,22109 Fiscal,21 años,2017,3
Total,22109 Fiscal,22 años,2017,1
Total,22109 Fiscal,23 años,2017,6
Total,22109 Fiscal,24 años,2017,5
Total,22109 Fiscal,25 años,2017,1
Total,22109 Fiscal,26 años,2017,2
Total,22109 Fiscal,27 años,2017,1
Total,22109 Fiscal,28 años,2017,4
Total,22109 Fiscal,29 años,2017,3
Total,22109 Fiscal,30 años,2017,5
Total,22109 Fiscal,31 años,2017,3
Total,22109 Fiscal,32 años,2017,4
Total,22109 Fiscal,33 años,2017,3
Total,22109 Fiscal,34 años,2017,4
Total,22109 Fiscal,35 años,2017,3
Total,22109 Fiscal,36 años,2017,6
Total,22109 Fiscal,37 años,2017,2
Total,22109 Fiscal,38 años,2017,4
Total,22109 Fiscal,39 años,2017,5
Total,22109 Fiscal,40 años,2017,4
Total,22110 Fonz,19 años,2017,8
Total,22110 Fonz,20 años,2017,6
Total,22110 Fonz,21 años,2017,2
Total,22110 Fonz,22 años,2017,8
Total,22110 Fonz,23 años,2017,4
Total,22110 Fonz,24 años,2017,5
Total,22110 Fonz,25 años,2017,11
Total,22110 Fonz,26 años,2017,6
Total,22110 Fonz,27 años,2017,9
Total,22110 Fonz,28 años,2017,9
Total,22110 Fonz,29 años,2017,11
Total,22110 Fonz,30 años,2017,6
Total,22110 Fonz,31 años,2017,7
Total,22110 Fonz,32 años,2017,4
Total,22110 Fonz,33 años,2017,8
Total,22110 Fonz,34 años,2017,12
Total,22110 Fonz,35 años,2017,5
Total,22110 Fonz,36 años,2017,5
Total,22110 Fonz,37 años,2017,9
Total,22110 Fonz,38 años,2017,12
Total,22110 Fonz,39 años,2017,17
Total,22110 Fonz,40 años,2017,11
Total,22111 Foradada del Toscar,19 años,2017,2
Total,22111 Foradada del Toscar,20 años,2017,0
Total,22111 Foradada del Toscar,21 años,2017,1
Total,22111 Foradada del Toscar,22 años,2017,1
Total,22111 Foradada del Toscar,23 años,2017,0
Total,22111 Foradada del Toscar,24 años,2017,2
Total,22111 Foradada del Toscar,25 años,2017,1
Total,22111 Foradada del Toscar,26 años,2017,2
Total,22111 Foradada del Toscar,27 años,2017,1
Total,22111 Foradada del Toscar,28 años,2017,1
Total,22111 Foradada del Toscar,29 años,2017,1
Total,22111 Foradada del Toscar,30 años,2017,2
Total,22111 Foradada del Toscar,31 años,2017,5
Total,22111 Foradada del Toscar,32 años,2017,3
Total,22111 Foradada del Toscar,33 años,2017,0
Total,22111 Foradada del Toscar,34 años,2017,0
Total,22111 Foradada del Toscar,35 años,2017,2
Total,22111 Foradada del Toscar,36 años,2017,4
Total,22111 Foradada del Toscar,37 años,2017,1
Total,22111 Foradada del Toscar,38 años,2017,3
Total,22111 Foradada del Toscar,39 años,2017,2
Total,22111 Foradada del Toscar,40 años,2017,3
Total,22112 Fraga,19 años,2017,172
Total,22112 Fraga,20 años,2017,173
Total,22112 Fraga,21 años,2017,151
Total,22112 Fraga,22 años,2017,165
Total,22112 Fraga,23 años,2017,154
Total,22112 Fraga,24 años,2017,187
Total,22112 Fraga,25 años,2017,173
Total,22112 Fraga,26 años,2017,168
Total,22112 Fraga,27 años,2017,155
Total,22112 Fraga,28 años,2017,200
Total,22112 Fraga,29 años,2017,218
Total,22112 Fraga,30 años,2017,186
Total,22112 Fraga,31 años,2017,209
Total,22112 Fraga,32 años,2017,209
Total,22112 Fraga,33 años,2017,176
Total,22112 Fraga,34 años,2017,227
Total,22112 Fraga,35 años,2017,245
Total,22112 Fraga,36 años,2017,255
Total,22112 Fraga,37 años,2017,263
Total,22112 Fraga,38 años,2017,252
Total,22112 Fraga,39 años,2017,324
Total,22112 Fraga,40 años,2017,285
Total,22113 Fueva La,19 años,2017,9
Total,22113 Fueva La,20 años,2017,4
Total,22113 Fueva La,21 años,2017,1
Total,22113 Fueva La,22 años,2017,4
Total,22113 Fueva La,23 años,2017,6
Total,22113 Fueva La,24 años,2017,4
Total,22113 Fueva La,25 años,2017,5
Total,22113 Fueva La,26 años,2017,2
Total,22113 Fueva La,27 años,2017,10
Total,22113 Fueva La,28 años,2017,6
Total,22113 Fueva La,29 años,2017,5
Total,22113 Fueva La,30 años,2017,7
Total,22113 Fueva La,31 años,2017,4
Total,22113 Fueva La,32 años,2017,7
Total,22113 Fueva La,33 años,2017,7
Total,22113 Fueva La,34 años,2017,16
Total,22113 Fueva La,35 años,2017,4
Total,22113 Fueva La,36 años,2017,3
Total,22113 Fueva La,37 años,2017,8
Total,22113 Fueva La,38 años,2017,12
Total,22113 Fueva La,39 años,2017,8
Total,22113 Fueva La,40 años,2017,16
Total,22114 Gistaín,19 años,2017,0
Total,22114 Gistaín,20 años,2017,0
Total,22114 Gistaín,21 años,2017,0
Total,22114 Gistaín,22 años,2017,1
Total,22114 Gistaín,23 años,2017,0
Total,22114 Gistaín,24 años,2017,1
Total,22114 Gistaín,25 años,2017,0
Total,22114 Gistaín,26 años,2017,1
Total,22114 Gistaín,27 años,2017,0
Total,22114 Gistaín,28 años,2017,0
Total,22114 Gistaín,29 años,2017,0
Total,22114 Gistaín,30 años,2017,1
Total,22114 Gistaín,31 años,2017,2
Total,22114 Gistaín,32 años,2017,2
Total,22114 Gistaín,33 años,2017,0
Total,22114 Gistaín,34 años,2017,1
Total,22114 Gistaín,35 años,2017,0
Total,22114 Gistaín,36 años,2017,4
Total,22114 Gistaín,37 años,2017,1
Total,22114 Gistaín,38 años,2017,2
Total,22114 Gistaín,39 años,2017,2
Total,22114 Gistaín,40 años,2017,1
Total,22115 Grado El,19 años,2017,3
Total,22115 Grado El,20 años,2017,2
Total,22115 Grado El,21 años,2017,1
Total,22115 Grado El,22 años,2017,3
Total,22115 Grado El,23 años,2017,4
Total,22115 Grado El,24 años,2017,3
Total,22115 Grado El,25 años,2017,6
Total,22115 Grado El,26 años,2017,3
Total,22115 Grado El,27 años,2017,6
Total,22115 Grado El,28 años,2017,8
Total,22115 Grado El,29 años,2017,6
Total,22115 Grado El,30 años,2017,0
Total,22115 Grado El,31 años,2017,7
Total,22115 Grado El,32 años,2017,6
Total,22115 Grado El,33 años,2017,2
Total,22115 Grado El,34 años,2017,5
Total,22115 Grado El,35 años,2017,3
Total,22115 Grado El,36 años,2017,1
Total,22115 Grado El,37 años,2017,3
Total,22115 Grado El,38 años,2017,4
Total,22115 Grado El,39 años,2017,3
Total,22115 Grado El,40 años,2017,3
Total,22116 Grañén,19 años,2017,15
Total,22116 Grañén,20 años,2017,17
Total,22116 Grañén,21 años,2017,13
Total,22116 Grañén,22 años,2017,16
Total,22116 Grañén,23 años,2017,14
Total,22116 Grañén,24 años,2017,14
Total,22116 Grañén,25 años,2017,21
Total,22116 Grañén,26 años,2017,24
Total,22116 Grañén,27 años,2017,17
Total,22116 Grañén,28 años,2017,21
Total,22116 Grañén,29 años,2017,24
Total,22116 Grañén,30 años,2017,24
Total,22116 Grañén,31 años,2017,21
Total,22116 Grañén,32 años,2017,28
Total,22116 Grañén,33 años,2017,27
Total,22116 Grañén,34 años,2017,24
Total,22116 Grañén,35 años,2017,15
Total,22116 Grañén,36 años,2017,22
Total,22116 Grañén,37 años,2017,17
Total,22116 Grañén,38 años,2017,27
Total,22116 Grañén,39 años,2017,28
Total,22116 Grañén,40 años,2017,24
Total,22117 Graus,19 años,2017,25
Total,22117 Graus,20 años,2017,33
Total,22117 Graus,21 años,2017,30
Total,22117 Graus,22 años,2017,23
Total,22117 Graus,23 años,2017,29
Total,22117 Graus,24 años,2017,40
Total,22117 Graus,25 años,2017,34
Total,22117 Graus,26 años,2017,31
Total,22117 Graus,27 años,2017,32
Total,22117 Graus,28 años,2017,28
Total,22117 Graus,29 años,2017,42
Total,22117 Graus,30 años,2017,25
Total,22117 Graus,31 años,2017,40
Total,22117 Graus,32 años,2017,41
Total,22117 Graus,33 años,2017,48
Total,22117 Graus,34 años,2017,51
Total,22117 Graus,35 años,2017,35
Total,22117 Graus,36 años,2017,60
Total,22117 Graus,37 años,2017,44
Total,22117 Graus,38 años,2017,47
Total,22117 Graus,39 años,2017,52
Total,22117 Graus,40 años,2017,42
Total,22119 Gurrea de Gállego,19 años,2017,4
Total,22119 Gurrea de Gállego,20 años,2017,7
Total,22119 Gurrea de Gállego,21 años,2017,12
Total,22119 Gurrea de Gállego,22 años,2017,12
Total,22119 Gurrea de Gállego,23 años,2017,13
Total,22119 Gurrea de Gállego,24 años,2017,8
Total,22119 Gurrea de Gállego,25 años,2017,10
Total,22119 Gurrea de Gállego,26 años,2017,15
Total,22119 Gurrea de Gállego,27 años,2017,8
Total,22119 Gurrea de Gállego,28 años,2017,12
Total,22119 Gurrea de Gállego,29 años,2017,16
Total,22119 Gurrea de Gállego,30 años,2017,14
Total,22119 Gurrea de Gállego,31 años,2017,11
Total,22119 Gurrea de Gállego,32 años,2017,16
Total,22119 Gurrea de Gállego,33 años,2017,15
Total,22119 Gurrea de Gállego,34 años,2017,22
Total,22119 Gurrea de Gállego,35 años,2017,18
Total,22119 Gurrea de Gállego,36 años,2017,16
Total,22119 Gurrea de Gállego,37 años,2017,15
Total,22119 Gurrea de Gállego,38 años,2017,25
Total,22119 Gurrea de Gállego,39 años,2017,16
Total,22119 Gurrea de Gállego,40 años,2017,15
Total,22122 Hoz de Jaca,19 años,2017,0
Total,22122 Hoz de Jaca,20 años,2017,1
Total,22122 Hoz de Jaca,21 años,2017,0
Total,22122 Hoz de Jaca,22 años,2017,0
Total,22122 Hoz de Jaca,23 años,2017,0
Total,22122 Hoz de Jaca,24 años,2017,0
Total,22122 Hoz de Jaca,25 años,2017,0
Total,22122 Hoz de Jaca,26 años,2017,0
Total,22122 Hoz de Jaca,27 años,2017,0
Total,22122 Hoz de Jaca,28 años,2017,0
Total,22122 Hoz de Jaca,29 años,2017,1
Total,22122 Hoz de Jaca,30 años,2017,0
Total,22122 Hoz de Jaca,31 años,2017,0
Total,22122 Hoz de Jaca,32 años,2017,0
Total,22122 Hoz de Jaca,33 años,2017,0
Total,22122 Hoz de Jaca,34 años,2017,0
Total,22122 Hoz de Jaca,35 años,2017,0
Total,22122 Hoz de Jaca,36 años,2017,0
Total,22122 Hoz de Jaca,37 años,2017,0
Total,22122 Hoz de Jaca,38 años,2017,1
Total,22122 Hoz de Jaca,39 años,2017,1
Total,22122 Hoz de Jaca,40 años,2017,1
Total,22908 Hoz y Costean,19 años,2017,0
Total,22908 Hoz y Costean,20 años,2017,2
Total,22908 Hoz y Costean,21 años,2017,1
Total,22908 Hoz y Costean,22 años,2017,1
Total,22908 Hoz y Costean,23 años,2017,0
Total,22908 Hoz y Costean,24 años,2017,4
Total,22908 Hoz y Costean,25 años,2017,1
Total,22908 Hoz y Costean,26 años,2017,3
Total,22908 Hoz y Costean,27 años,2017,0
Total,22908 Hoz y Costean,28 años,2017,3
Total,22908 Hoz y Costean,29 años,2017,2
Total,22908 Hoz y Costean,30 años,2017,4
Total,22908 Hoz y Costean,31 años,2017,3
Total,22908 Hoz y Costean,32 años,2017,4
Total,22908 Hoz y Costean,33 años,2017,1
Total,22908 Hoz y Costean,34 años,2017,4
Total,22908 Hoz y Costean,35 años,2017,2
Total,22908 Hoz y Costean,36 años,2017,0
Total,22908 Hoz y Costean,37 años,2017,2
Total,22908 Hoz y Costean,38 años,2017,1
Total,22908 Hoz y Costean,39 años,2017,1
Total,22908 Hoz y Costean,40 años,2017,5
Total,22124 Huerto,19 años,2017,3
Total,22124 Huerto,20 años,2017,0
Total,22124 Huerto,21 años,2017,1
Total,22124 Huerto,22 años,2017,1
Total,22124 Huerto,23 años,2017,0
Total,22124 Huerto,24 años,2017,4
Total,22124 Huerto,25 años,2017,3
Total,22124 Huerto,26 años,2017,1
Total,22124 Huerto,27 años,2017,2
Total,22124 Huerto,28 años,2017,1
Total,22124 Huerto,29 años,2017,1
Total,22124 Huerto,30 años,2017,0
Total,22124 Huerto,31 años,2017,1
Total,22124 Huerto,32 años,2017,1
Total,22124 Huerto,33 años,2017,3
Total,22124 Huerto,34 años,2017,3
Total,22124 Huerto,35 años,2017,2
Total,22124 Huerto,36 años,2017,4
Total,22124 Huerto,37 años,2017,2
Total,22124 Huerto,38 años,2017,2
Total,22124 Huerto,39 años,2017,2
Total,22124 Huerto,40 años,2017,3
Total,22125 Huesca,19 años,2017,485
Total,22125 Huesca,20 años,2017,538
Total,22125 Huesca,21 años,2017,497
Total,22125 Huesca,22 años,2017,516
Total,22125 Huesca,23 años,2017,501
Total,22125 Huesca,24 años,2017,572
Total,22125 Huesca,25 años,2017,513
Total,22125 Huesca,26 años,2017,537
Total,22125 Huesca,27 años,2017,563
Total,22125 Huesca,28 años,2017,552
Total,22125 Huesca,29 años,2017,514
Total,22125 Huesca,30 años,2017,594
Total,22125 Huesca,31 años,2017,655
Total,22125 Huesca,32 años,2017,640
Total,22125 Huesca,33 años,2017,640
Total,22125 Huesca,34 años,2017,706
Total,22125 Huesca,35 años,2017,733
Total,22125 Huesca,36 años,2017,768
Total,22125 Huesca,37 años,2017,855
Total,22125 Huesca,38 años,2017,821
Total,22125 Huesca,39 años,2017,836
Total,22125 Huesca,40 años,2017,871
Total,22126 Ibieca,19 años,2017,1
Total,22126 Ibieca,20 años,2017,0
Total,22126 Ibieca,21 años,2017,2
Total,22126 Ibieca,22 años,2017,2
Total,22126 Ibieca,23 años,2017,0
Total,22126 Ibieca,24 años,2017,1
Total,22126 Ibieca,25 años,2017,1
Total,22126 Ibieca,26 años,2017,0
Total,22126 Ibieca,27 años,2017,0
