year,cp,name,population,superficie
1991,44033,Báguena,624,25.17
1991,44034,Bañón,226,54.27
1991,44035,Barrachina,200,24.86
1991,44036,Bea,28,23.37
1991,44037,Beceite,701,96.72
1991,44038,Belmonte de San José,172,43.68
1991,44039,Bello,474,52.49
1991,44040,Berge,260,42.64
1991,44041,Bezas,76,26.32
1991,44042,Blancas,243,73
1991,44043,Blesa,165,80.39
1991,44044,Bordón,142,29.98
1991,44045,Bronchales,475,59
1991,44046,Bueña,123,40.75
1991,44047,Burbáguena,367,39.02
1991,44048,Cabra de Mora,102,34.31
1991,44049,Calaceite,1281,81.33
1991,44050,Calamocha,4276,316.63
1991,44051,Calanda,3552,112.25
1991,44052,Calomarde,105,28.18
1991,44053,Camañas,170,78.67
1991,44054,Camarena de la Sierra,149,79.54
1991,44055,Camarillas,132,50.55
1991,44056,Caminreal,913,44.39
1991,44059,Cantavieja,750,124.56
1991,44060,Cañada de Benatanduz,82,34.89
1991,44061,La Cañada de Verich,112,10.86
1991,44062,Cañada Vellida,74,23
1991,44063,Cañizar del Olivar,156,22.29
1991,44064,Cascante del Río,138,32.38
1991,44065,Castejón de Tornos,122,17.56
1991,44066,Castel de Cabra,229,29.44
1991,44067,Castelnou,123,37.09
1991,44068,Castelserás,938,31.52
1991,44070,El Castellar,103,50.33
1991,44071,Castellote,927,235.18
1991,44074,Cedrillas,557,73.57
1991,44075,Celadas,488,100.45
1991,44076,Cella,3066,124.68
1991,44077,La Cerollera,98,33.75
1991,44080,La Codoñera,363,20.97
1991,44082,Corbalán,80,82.44
1991,44084,Cortes de Aragón,145,24.43
1991,44085,Cosa,137,54.81
1991,44086,Cretas,693,52.66
1991,44087,Crivillén,157,42.03
1991,44088,La Cuba,84,6.51
1991,44089,Cubla,72,48.63
1991,44090,Cucalón,102,31.93
1991,44092,El Cuervo,151,20.76
1991,44093,Cuevas de Almudén,120,35.85
1991,44094,Cuevas Labradas,216,40.81
1991,44096,Ejulve,236,109.49
1991,44097,Escorihuela,273,56.99
1991,44099,Escucha,1212,41.57
1991,44100,Estercuel,423,55.59
1991,44101,Ferreruela de Huerva,100,20.44
1991,44102,Fonfría,36,20.58
1991,44103,Formiche Alto,217,78.17
1991,44105,Fórnoles,130,32.56
1991,44106,Fortanete,212,168.21
1991,44107,Foz-Calanda,263,37.87
1991,44108,La Fresneda,480,39.48
1991,44109,Frías de Albarracín,206,50.79
1991,44110,Fuenferrada,53,24.53
1991,44111,Fuentes Calientes,165,25.01
1991,44112,Fuentes Claras,742,36.91
1991,44113,Fuentes de Rubielos,82,38.91
1991,44114,Fuentespalda,429,39
1991,44115,Galve,138,61.23
1991,44116,Gargallo,140,30.08
1991,44117,Gea de Albarracín,501,57
1991,44118,La Ginebrosa,287,80
1991,44119,Griegos,142,31.77
1991,44120,Guadalaviar,304,28.08
1991,44121,Gúdar,89,60.77
1991,44122,Híjar,2102,165.36
1991,44123,Hinojosa de Jarque,221,36.47
1991,44124,La Hoz de la Vieja,171,43.73
1991,44125,Huesa del Común,155,61.69
1991,44126,La Iglesuela del Cid,519,40.29
1991,44127,Jabaloyas,121,61.73
1991,44128,Jarque de la Val,116,29.23
1991,44129,Jatiel,76,10.84
1991,44130,Jorcas,51,26
1991,44131,Josa,45,28.23
1991,44132,Lagueruela,89,26.32
1991,44133,Lanzuela,41,14.22
1991,44135,Libros,213,37.91
1991,44136,Lidón,111,40
1991,44137,Linares de Mora,351,116.28
1991,44138,Loscos,210,71.78
1991,44141,Lledó,229,15.61
1991,44142,Maicas,20,24.74
1991,44143,Manzanera,490,168.66
1991,44144,Martín del Río,574,54.88
1991,44145,Mas de las Matas,1512,29.99
1991,44146,La Mata de los Olmos,285,23.73
1991,44147,Mazaleón,629,86.25
1991,44148,Mezquita de Jarque,178,31.14
1991,44149,Mirambel,160,45.47
1991,44150,Miravete de la Sierra,49,36.51
1991,44151,Molinos,397,79.61
1991,44152,Monforte de Moyuela,116,47.74
1991,44153,Monreal del Campo,2308,89.05
1991,44154,Monroyo,403,79.23
1991,44155,Montalbán,1789,82.04
1991,44156,Monteagudo del Castillo,87,44.36
1991,44157,Monterde de Albarracín,87,45.21
1991,44158,Mora de Rubielos,1333,166.23
1991,44159,Moscardón,73,26.93
1991,44160,Mosqueruela,722,265.03
1991,44161,Muniesa,808,129
1991,44163,Noguera de Albarracín,172,47.44
1991,44164,Nogueras,31,18.85
1991,44165,Nogueruelas,248,99.49
1991,44167,Obón,70,68.38
1991,44168,Odón,311,74.24
1991,44169,Ojos Negros,780,90.92
1991,44171,Olba,233,20.99
1991,44172,Oliete,574,85.48
1991,44173,Los Olmos,174,43.97
1991,44174,Orihuela del Tremedal,627,71.52
1991,44175,Orrios,223,35
1991,44176,Palomar de Arroyos,320,33.62
1991,44177,Pancrudo,228,100.12
1991,44178,Las Parras de Castellote,104,42.13
1991,44179,Peñarroya de Tastavins,591,83.28
1991,44180,Peracense,103,28.66
1991,44181,Peralejos,111,36
1991,44182,Perales del Alfambra,297,104.24
1991,44183,Pitarque,135,54.35
1991,44184,Plou,55,17.21
1991,44185,El Pobo,170,63
1991,44187,La Portellada,352,21.37
1991,44189,Pozondón,101,67.64
1991,44190,Pozuel del Campo,148,27.85
1991,44191,La Puebla de Híjar,1247,17.03
1991,44192,La Puebla de Valverde,498,17.03
1991,44193,Puertomingalvo,164,103.62
1991,44194,Ráfales,257,35.61
1991,44195,Rillo,163,53.31
1991,44196,Riodeva,267,34.34
1991,44197,Ródenas,103,44.26
1991,44198,Royuela,246,32
1991,44199,Rubiales,58,27.42
1991,44200,Rubielos de la Cérida,73,66
1991,44201,Rubielos de Mora,633,66
1991,44203,Salcedillo,9,16.89
1991,44204,Saldón,53,28.37
1991,44205,Samper de Calanda,1185,142
1991,44206,San Agustín,184,56.57
1991,44207,San Martín del Río,351,5.42
1991,44208,Santa Cruz de Nogueras,32,19.51
1991,44209,Santa Eulalia,1424,80.97
1991,44210,Sarrión,1066,140.44
1991,44211,Segura de los Baños,67,54.15
1991,44212,Seno,58,17.85
1991,44213,Singra,118,36.72
1991,44215,Terriente,205,47.98
1991,44216,Teruel,28487,440.41
1991,44217,Toril y Masegoso,50,30.67
1991,44218,Tormón,50,29.34
1991,44219,Tornos,300,48.95
1991,44220,Torralba de los Sisones,252,40.39
1991,44221,Torrecilla de Alcañiz,487,26.76
1991,44222,Torrecilla del Rebollar,199,26.76
1991,44223,Torre de Arcas,133,34.28
1991,44224,Torre de las Arcas,43,37.17
1991,44225,Torre del Compte,205,19.46
1991,44226,Torrelacárcel,357,35.54
1991,44227,Torre los Negros,102,29.15
1991,44228,Torremocha de Jiloca,202,33.94
1991,44229,Torres de Albarracín,190,28.31
1991,44230,Torrevelilla,207,33.44
1991,44231,Torrijas,74,57.34
1991,44232,Torrijo del Campo,685,44.04
1991,44234,Tramacastiel,136,47.29
1991,44235,Tramacastilla,144,24.81
1991,44236,Tronchón,119,57.11
1991,44237,Urrea de Gaén,700,41.12
1991,44238,Utrillas,3743,39.82
1991,44239,Valacloche,29,15.02
1991,44240,Valbona,212,40.72
1991,44241,Valdealgorfa,829,46.93
1991,44243,Valdecuenca,49,18.64
1991,44244,Valdelinares,131,55.09
1991,44245,Valdeltormo,441,16
1991,44246,Valderrobres,1903,124.04
1991,44247,Valjunquera,474,41.84
1991,44249,El Vallecillo,25,21.59
1991,44250,Veguillas de la Sierra,33,13.67
1991,44251,Villafranca del Campo,403,63.64
1991,44252,Villahermosa del Campo,89,19
1991,44256,Villanueva del Rebollar de la Sierra,52,75.99
1991,44257,Villar del Cobo,239,54.13
1991,44258,Villar del Salz,145,38.69
1991,44260,Villarluengo,243,157.89
1991,44261,Villarquemado,1053,56.43
1991,44262,Villarroya de los Pinares,218,91
1991,44263,Villastar,381,39.05
1991,44264,Villel,376,85.38
1991,44265,Vinaceite,359,50.07
1991,44266,Visiedo,273,55.53
1991,44267,Vivel del Río Martín,140,51.16
1991,44268,La Zoma,51,14
2001,44001,Ababuj,85,54
2001,44002,Abejuela,56,86.67
2001,44003,Aguatón,26,21.64
2001,44004,Aguaviva,658,42.15
2001,44005,Aguilar del Alfambra,80,39.04
2001,44006,Alacón,409,47
2001,44007,Alba,255,69.53
2001,44008,Albalate del Arzobispo,2185,205.69
2001,44009,Albarracín,1050,452.72
2001,44010,Albentosa,252,68
2001,44011,Alcaine,72,57.38
2001,44012,Alcalá de la Selva,510,104.95
2001,44013,Alcañiz,13431,472.12
2001,44014,Alcorisa,3339,121
2001,44016,Alfambra,624,122.44
2001,44017,Aliaga,397,193.08
2001,44018,Almohaja,27,25.55
2001,44019,Alobras,85,30.72
2001,44020,Alpeñés,30,28.62
2001,44021,Allepuz,135,67.26
2001,44022,Alloza,720,81
2001,44023,Allueva,13,18.65
2001,44024,Anadón,18,24.62
2001,44025,Andorra,7816,141.36
2001,44026,Arcos de las Salinas,139,112.99
2001,44027,Arens de Lledó,232,34.27
2001,44028,Argente,266,62.58
2001,44029,Ariño,853,81.93
2001,44031,Azaila,171,81.44
2001,44032,Bádenas,25,31.31
2001,44033,Báguena,463,25.17
2001,44034,Bañón,168,54.27
2001,44035,Barrachina,154,24.86
2001,44036,Bea,38,23.37
2001,44037,Beceite,619,96.72
2001,44038,Belmonte de San José,138,43.68
2001,44039,Bello,369,52.49
2001,44040,Berge,248,42.64
2001,44041,Bezas,65,26.32
2001,44042,Blancas,179,73
2001,44043,Blesa,139,80.39
2001,44044,Bordón,138,29.98
2001,44045,Bronchales,472,59
2001,44046,Bueña,90,40.75
2001,44047,Burbáguena,303,39.02
2001,44048,Cabra de Mora,108,34.31
2001,44049,Calaceite,1153,81.33
2001,44050,Calamocha,4040,316.63
2001,44051,Calanda,3474,112.25
2001,44052,Calomarde,69,28.18
2001,44053,Camañas,140,78.67
2001,44054,Camarena de la Sierra,165,79.54
2001,44055,Camarillas,102,50.55
2001,44056,Caminreal,777,44.39
2001,44059,Cantavieja,759,124.56
2001,44060,Cañada de Benatanduz,58,34.89
2001,44061,La Cañada de Verich,104,10.86
2001,44062,Cañada Vellida,54,23
2001,44063,Cañizar del Olivar,116,22.29
2001,44064,Cascante del Río,107,32.38
2001,44065,Castejón de Tornos,92,17.56
2001,44066,Castel de Cabra,158,29.44
2001,44067,Castelnou,109,37.09
2001,44068,Castelserás,824,31.52
2001,44070,El Castellar,87,50.33
2001,44071,Castellote,802,235.18
2001,44074,Cedrillas,538,73.57
2001,44075,Celadas,398,100.45
2001,44076,Cella,2825,124.68
2001,44077,La Cerollera,119,33.75
2001,44080,La Codoñera,329,20.97
2001,44082,Corbalán,79,82.44
2001,44084,Cortes de Aragón,118,24.43
2001,44085,Cosa,93,54.81
2001,44086,Cretas,632,52.66
2001,44087,Crivillén,122,42.03
2001,44088,La Cuba,57,6.51
2001,44089,Cubla,44,48.63
2001,44090,Cucalón,80,31.93
2001,44092,El Cuervo,115,20.76
2001,44093,Cuevas de Almudén,104,35.85
2001,44094,Cuevas Labradas,153,40.81
2001,44096,Ejulve,220,109.49
2001,44097,Escorihuela,210,56.99
2001,44099,Escucha,1090,41.57
2001,44100,Estercuel,314,55.59
2001,44101,Ferreruela de Huerva,80,20.44
2001,44102,Fonfría,31,20.58
2001,44103,Formiche Alto,204,78.17
2001,44105,Fórnoles,94,32.56
2001,44106,Fortanete,180,168.21
2001,44107,Foz-Calanda,257,37.87
2001,44108,La Fresneda,419,39.48
2001,44109,Frías de Albarracín,154,50.79
2001,44110,Fuenferrada,48,24.53
2001,44111,Fuentes Calientes,125,25.01
2001,44112,Fuentes Claras,625,36.91
2001,44113,Fuentes de Rubielos,98,38.91
2001,44114,Fuentespalda,355,39
2001,44115,Galve,141,61.23
2001,44116,Gargallo,126,30.08
2001,44117,Gea de Albarracín,431,57
2001,44118,La Ginebrosa,238,80
2001,44119,Griegos,136,31.77
2001,44120,Guadalaviar,275,28.08
2001,44121,Gúdar,75,60.77
2001,44122,Híjar,1928,165.36
2001,44123,Hinojosa de Jarque,170,36.47
2001,44124,La Hoz de la Vieja,123,43.73
2001,44125,Huesa del Común,136,61.69
2001,44126,La Iglesuela del Cid,489,40.29
2001,44127,Jabaloyas,84,61.73
2001,44128,Jarque de la Val,93,29.23
2001,44129,Jatiel,54,10.84
2001,44130,Jorcas,45,26
2001,44131,Josa,30,28.23
2001,44132,Lagueruela,64,26.32
2001,44133,Lanzuela,28,14.22
2001,44135,Libros,157,37.91
2001,44136,Lidón,75,40
2001,44137,Linares de Mora,303,116.28
2001,44138,Loscos,188,71.78
2001,44141,Lledó,209,15.61
2001,44142,Maicas,42,24.74
2001,44143,Manzanera,464,168.66
2001,44144,Martín del Río,476,54.88
2001,44145,Mas de las Matas,1432,29.99
2001,44146,La Mata de los Olmos,273,23.73
2001,44147,Mazaleón,604,86.25
2001,44148,Mezquita de Jarque,135,31.14
2001,44149,Mirambel,145,45.47
2001,44150,Miravete de la Sierra,42,36.51
2001,44151,Molinos,298,79.61
2001,44152,Monforte de Moyuela,77,47.74
2001,44153,Monreal del Campo,2343,89.05
2001,44154,Monroyo,362,79.23
2001,44155,Montalbán,1538,82.04
2001,44156,Monteagudo del Castillo,67,44.36
2001,44157,Monterde de Albarracín,73,45.21
2001,44158,Mora de Rubielos,1359,166.23
2001,44159,Moscardón,55,26.93
2001,44160,Mosqueruela,712,265.03
2001,44161,Muniesa,684,129
2001,44163,Noguera de Albarracín,165,47.44
2001,44164,Nogueras,19,18.85
2001,44165,Nogueruelas,218,99.49
2001,44167,Obón,76,68.38
2001,44168,Odón,261,74.24
2001,44169,Ojos Negros,545,90.92
2001,44171,Olba,210,20.99
2001,44172,Oliete,454,85.48
2001,44173,Los Olmos,144,43.97
2001,44174,Orihuela del Tremedal,604,71.52
2001,44175,Orrios,186,35
2001,44176,Palomar de Arroyos,246,33.62
2001,44177,Pancrudo,157,100.12
2001,44178,Las Parras de Castellote,79,42.13
2001,44179,Peñarroya de Tastavins,539,83.28
2001,44180,Peracense,98,28.66
2001,44181,Peralejos,81,36
2001,44182,Perales del Alfambra,293,104.24
2001,44183,Pitarque,104,54.35
2001,44184,Plou,53,17.21
2001,44185,El Pobo,129,63
2001,44187,La Portellada,292,21.37
2001,44189,Pozondón,80,67.64
2001,44190,Pozuel del Campo,112,27.85
2001,44191,La Puebla de Híjar,1046,17.03
2001,44192,La Puebla de Valverde,485,17.03
2001,44193,Puertomingalvo,153,103.62
2001,44194,Ráfales,199,35.61
2001,44195,Rillo,137,53.31
2001,44196,Riodeva,201,34.34
2001,44197,Ródenas,82,44.26
2001,44198,Royuela,230,32
2001,44199,Rubiales,53,27.42
2001,44200,Rubielos de la Cérida,59,66
2001,44201,Rubielos de Mora,609,66
2001,44203,Salcedillo,7,16.89
2001,44204,Saldón,32,28.37
2001,44205,Samper de Calanda,971,142
2001,44206,San Agustín,127,56.57
2001,44207,San Martín del Río,269,5.42
2001,44208,Santa Cruz de Nogueras,29,19.51
2001,44209,Santa Eulalia,1132,80.97
2001,44210,Sarrión,1017,140.44
2001,44211,Segura de los Baños,40,54.15
2001,44212,Seno,47,17.85
2001,44213,Singra,87,36.72
2001,44215,Terriente,171,47.98
2001,44216,Teruel,31158,440.41
2001,44217,Toril y Masegoso,26,30.67
2001,44218,Tormón,35,29.34
2001,44219,Tornos,245,48.95
2001,44220,Torralba de los Sisones,231,40.39
2001,44221,Torrecilla de Alcañiz,439,26.76
2001,44222,Torrecilla del Rebollar,177,26.76
2001,44223,Torre de Arcas,102,34.28
2001,44224,Torre de las Arcas,37,37.17
2001,44225,Torre del Compte,174,19.46
2001,44226,Torrelacárcel,277,35.54
2001,44227,Torre los Negros,94,29.15
2001,44228,Torremocha de Jiloca,159,33.94
2001,44229,Torres de Albarracín,158,28.31
2001,44230,Torrevelilla,209,33.44
2001,44231,Torrijas,67,57.34
2001,44232,Torrijo del Campo,559,44.04
2001,44234,Tramacastiel,111,47.29
2001,44235,Tramacastilla,135,24.81
2001,44236,Tronchón,102,57.11
2001,44237,Urrea de Gaén,582,41.12
2001,44238,Utrillas,3178,39.82
2001,44239,Valacloche,20,15.02
2001,44240,Valbona,200,40.72
2001,44241,Valdealgorfa,734,46.93
2001,44243,Valdecuenca,32,18.64
2001,44244,Valdelinares,124,55.09
2001,44245,Valdeltormo,363,16
2001,44246,Valderrobres,1945,124.04
2001,44247,Valjunquera,423,41.84
2001,44249,El Vallecillo,49,21.59
2001,44250,Veguillas de la Sierra,27,13.67
2001,44251,Villafranca del Campo,378,63.64
2001,44252,Villahermosa del Campo,75,19
2001,44256,Villanueva del Rebollar de la Sierra,48,75.99
2001,44257,Villar del Cobo,222,54.13
2001,44258,Villar del Salz,95,38.69
2001,44260,Villarluengo,207,157.89
2001,44261,Villarquemado,942,56.43
2001,44262,Villarroya de los Pinares,197,91
2001,44263,Villastar,343,39.05
2001,44264,Villel,331,85.38
2001,44265,Vinaceite,283,50.07
2001,44266,Visiedo,195,55.53
2001,44267,Vivel del Río Martín,84,51.16
2001,44268,La Zoma,29,14
2011,44001,Ababuj,71,54
2011,44002,Abejuela,58,86.67
2011,44003,Aguatón,20,21.64
2011,44004,Aguaviva,648,42.15
2011,44005,Aguilar del Alfambra,74,39.04
2011,44006,Alacón,333,47
2011,44007,Alba,228,69.53
2011,44008,Albalate del Arzobispo,2079,205.69
2011,44009,Albarracín,1102,452.72
2011,44010,Albentosa,291,68
2011,44011,Alcaine,69,57.38
2011,44012,Alcalá de la Selva,498,104.95
2011,44013,Alcañiz,16402,472.12
2011,44014,Alcorisa,3557,121
2011,44016,Alfambra,619,122.44
2011,44017,Aliaga,364,193.08
2011,44018,Almohaja,29,25.55
2011,44019,Alobras,77,30.72
2011,44020,Alpeñés,25,28.62
2011,44021,Allepuz,122,67.26
2011,44022,Alloza,671,81
2011,44023,Allueva,20,18.65
2011,44024,Anadón,26,24.62
2011,44025,Andorra,8212,141.36
2011,44026,Arcos de las Salinas,105,112.99
2011,44027,Arens de Lledó,201,34.27
2011,44028,Argente,222,62.58
2011,44029,Ariño,861,81.93
2011,44031,Azaila,129,81.44
2011,44032,Bádenas,21,31.31
2011,44033,Báguena,365,25.17
2011,44034,Bañón,162,54.27
2011,44035,Barrachina,140,24.86
2011,44036,Bea,30,23.37
2011,44037,Beceite,591,96.72
2011,44038,Belmonte de San José,125,43.68
2011,44039,Bello,276,52.49
2011,44040,Berge,258,42.64
2011,44041,Bezas,78,26.32
2011,44042,Blancas,163,73
2011,44043,Blesa,127,80.39
2011,44044,Bordón,128,29.98
2011,44045,Bronchales,465,59
2011,44046,Bueña,62,40.75
2011,44047,Burbáguena,290,39.02
2011,44048,Cabra de Mora,82,34.31
2011,44049,Calaceite,1097,81.33
2011,44050,Calamocha,4571,316.63
2011,44051,Calanda,3963,112.25
2011,44052,Calomarde,91,28.18
2011,44053,Camañas,130,78.67
2011,44054,Camarena de la Sierra,145,79.54
2011,44055,Camarillas,116,50.55
2011,44056,Caminreal,714,44.39
2011,44059,Cantavieja,740,124.56
2011,44060,Cañada de Benatanduz,39,34.89
2011,44061,La Cañada de Verich,103,10.86
2011,44062,Cañada Vellida,38,23
2011,44063,Cañizar del Olivar,105,22.29
2011,44064,Cascante del Río,94,32.38
2011,44065,Castejón de Tornos,64,17.56
2011,44066,Castel de Cabra,140,29.44
2011,44067,Castelnou,178,37.09
2011,44068,Castelserás,835,31.52
2011,44070,El Castellar,66,50.33
2011,44071,Castellote,801,235.18
2011,44074,Cedrillas,629,73.57
2011,44075,Celadas,418,100.45
2011,44076,Cella,2881,124.68
2011,44077,La Cerollera,112,33.75
2011,44080,La Codoñera,365,20.97
2011,44082,Corbalán,107,82.44
2011,44084,Cortes de Aragón,72,24.43
2011,44085,Cosa,62,54.81
2011,44086,Cretas,593,52.66
2011,44087,Crivillén,89,42.03
2011,44088,La Cuba,49,6.51
2011,44089,Cubla,66,48.63
2011,44090,Cucalón,107,31.93
2011,44092,El Cuervo,91,20.76
2011,44093,Cuevas de Almudén,149,35.85
2011,44094,Cuevas Labradas,126,40.81
2011,44096,Ejulve,205,109.49
2011,44097,Escorihuela,183,56.99
2011,44099,Escucha,985,41.57
2011,44100,Estercuel,266,55.59
2011,44101,Ferreruela de Huerva,71,20.44
2011,44102,Fonfría,30,20.58
2011,44103,Formiche Alto,173,78.17
2011,44105,Fórnoles,101,32.56
2011,44106,Fortanete,218,168.21
2011,44107,Foz-Calanda,284,37.87
2011,44108,La Fresneda,487,39.48
2011,44109,Frías de Albarracín,156,50.79
2011,44110,Fuenferrada,61,24.53
2011,44111,Fuentes Calientes,117,25.01
2011,44112,Fuentes Claras,568,36.91
2011,44113,Fuentes de Rubielos,128,38.91
2011,44114,Fuentespalda,317,39
2011,44115,Galve,171,61.23
2011,44116,Gargallo,124,30.08
2011,44117,Gea de Albarracín,410,57
2011,44118,La Ginebrosa,218,80
2011,44119,Griegos,140,31.77
2011,44120,Guadalaviar,240,28.08
2011,44121,Gúdar,79,60.77
2011,44122,Híjar,1813,165.36
2011,44123,Hinojosa de Jarque,153,36.47
2011,44124,La Hoz de la Vieja,80,43.73
2011,44125,Huesa del Común,86,61.69
2011,44126,La Iglesuela del Cid,484,40.29
2011,44127,Jabaloyas,87,61.73
2011,44128,Jarque de la Val,91,29.23
2011,44129,Jatiel,49,10.84
2011,44130,Jorcas,43,26
2011,44131,Josa,39,28.23
2011,44132,Lagueruela,68,26.32
2011,44133,Lanzuela,29,14.22
2011,44135,Libros,145,37.91
2011,44136,Lidón,54,40
2011,44137,Linares de Mora,285,116.28
2011,44138,Loscos,170,71.78
2011,44141,Lledó,165,15.61
2011,44142,Maicas,39,24.74
2011,44143,Manzanera,563,168.66
2011,44144,Martín del Río,425,54.88
2011,44145,Mas de las Matas,1360,29.99
2011,44146,La Mata de los Olmos,280,23.73
2011,44147,Mazaleón,573,86.25
2011,44148,Mezquita de Jarque,116,31.14
2011,44149,Mirambel,127,45.47
2011,44150,Miravete de la Sierra,33,36.51
2011,44151,Molinos,286,79.61
2011,44152,Monforte de Moyuela,63,47.74
2011,44153,Monreal del Campo,2681,89.05
2011,44154,Monroyo,386,79.23
2011,44155,Montalbán,1355,82.04
2011,44156,Monteagudo del Castillo,67,44.36
2011,44157,Monterde de Albarracín,65,45.21
2011,44158,Mora de Rubielos,1625,166.23
2011,44159,Moscardón,63,26.93
2011,44160,Mosqueruela,615,265.03
2011,44161,Muniesa,651,129
2011,44163,Noguera de Albarracín,154,47.44
2011,44164,Nogueras,31,18.85
2011,44165,Nogueruelas,214,99.49
2011,44167,Obón,40,68.38
2011,44168,Odón,214,74.24
2011,44169,Ojos Negros,444,90.92
2011,44171,Olba,249,20.99
2011,44172,Oliete,448,85.48
2011,44173,Los Olmos,121,43.97
2011,44174,Orihuela del Tremedal,568,71.52
2011,44175,Orrios,153,35
2011,44176,Palomar de Arroyos,188,33.62
2011,44177,Pancrudo,133,100.12
2011,44178,Las Parras de Castellote,69,42.13
2011,44179,Peñarroya de Tastavins,495,83.28
2011,44180,Peracense,80,28.66
2011,44181,Peralejos,85,36
2011,44182,Perales del Alfambra,267,104.24
2011,44183,Pitarque,88,54.35
2011,44184,Plou,46,17.21
2011,44185,El Pobo,140,63
2011,44187,La Portellada,254,21.37
2011,44189,Pozondón,71,67.64
2011,44190,Pozuel del Campo,89,27.85
2011,44191,La Puebla de Híjar,988,17.03
2011,44192,La Puebla de Valverde,547,17.03
2011,44193,Puertomingalvo,137,103.62
2011,44194,Ráfales,158,35.61
2011,44195,Rillo,110,53.31
2011,44196,Riodeva,176,34.34
2011,44197,Ródenas,71,44.26
2011,44198,Royuela,244,32
2011,44199,Rubiales,62,27.42
2011,44200,Rubielos de la Cérida,43,66
2011,44201,Rubielos de Mora,739,66
2011,44203,Salcedillo,7,16.89
2011,44204,Saldón,27,28.37
2011,44205,Samper de Calanda,884,142
2011,44206,San Agustín,175,56.57
2011,44207,San Martín del Río,190,5.42
2011,44208,Santa Cruz de Nogueras,38,19.51
2011,44209,Santa Eulalia,1127,80.97
2011,44210,Sarrión,1132,140.44
2011,44211,Segura de los Baños,41,54.15
2011,44212,Seno,47,17.85
2011,44213,Singra,84,36.72
2011,44215,Terriente,190,47.98
2011,44216,Teruel,35659,440.41
2011,44217,Toril y Masegoso,36,30.67
2011,44218,Tormón,34,29.34
2011,44219,Tornos,225,48.95
2011,44220,Torralba de los Sisones,175,40.39
2011,44221,Torrecilla de Alcañiz,440,26.76
2011,44222,Torrecilla del Rebollar,144,26.76
2011,44223,Torre de Arcas,96,34.28
2011,44224,Torre de las Arcas,33,37.17
2011,44225,Torre del Compte,148,19.46
2011,44226,Torrelacárcel,200,35.54
2011,44227,Torre los Negros,97,29.15
2011,44228,Torremocha de Jiloca,133,33.94
2011,44229,Torres de Albarracín,167,28.31
2011,44230,Torrevelilla,193,33.44
2011,44231,Torrijas,59,57.34
2011,44232,Torrijo del Campo,499,44.04
2011,44234,Tramacastiel,90,47.29
2011,44235,Tramacastilla,117,24.81
2011,44236,Tronchón,99,57.11
2011,44237,Urrea de Gaén,514,41.12
2011,44238,Utrillas,3235,39.82
2011,44239,Valacloche,27,15.02
2011,44240,Valbona,206,40.72
2011,44241,Valdealgorfa,657,46.93
2011,44243,Valdecuenca,55,18.64
2011,44244,Valdelinares,107,55.09
2011,44245,Valdeltormo,318,16
2011,44246,Valderrobres,2318,124.04
2011,44247,Valjunquera,386,41.84
2011,44249,El Vallecillo,55,21.59
2011,44250,Veguillas de la Sierra,20,13.67
2011,44251,Villafranca del Campo,332,63.64
2011,44252,Villahermosa del Campo,99,19
2011,44256,Villanueva del Rebollar de la Sierra,48,75.99
2011,44257,Villar del Cobo,204,54.13
2011,44258,Villar del Salz,79,38.69
2011,44260,Villarluengo,202,157.89
2011,44261,Villarquemado,908,56.43
2011,44262,Villarroya de los Pinares,163,91
2011,44263,Villastar,472,39.05
2011,44264,Villel,347,85.38
2011,44265,Vinaceite,298,50.07
2011,44266,Visiedo,146,55.53
2011,44267,Vivel del Río Martín,89,51.16
2011,44268,La Zoma,23,14
2020,44001,Ababuj,77,54
2020,44002,Abejuela,50,86.67
2020,44003,Aguatón,19,21.64
2020,44004,Aguaviva,516,42.15
2020,44005,Aguilar del Alfambra,69,39.04
2020,44006,Alacón,238,47
2020,44007,Alba,165,69.53
2020,44008,Albalate del Arzobispo,1972,205.69
2020,44009,Albarracín,1006,452.72
2020,44010,Albentosa,289,68
2020,44011,Alcaine,53,57.38
2020,44012,Alcalá de la Selva,331,104.95
2020,44013,Alcañiz,16006,472.12
2020,44014,Alcorisa,3298,121
2020,44016,Alfambra,482,122.44
2020,44017,Aliaga,326,193.08
2020,44021,Allepuz,124,25.55
2020,44022,Alloza,572,30.72
2020,44023,Allueva,24,28.62
2020,44018,Almohaja,14,67.26
2020,44019,Alobras,64,81
2020,44020,Alpeñés,21,18.65
2020,44024,Anadón,32,24.62
2020,44025,Andorra,7345,141.36
2020,44026,Arcos de las Salinas,118,112.99
2020,44027,Arens de Lledó,205,34.27
2020,44028,Argente,193,62.58
2020,44029,Ariño,714,81.93
2020,44031,Azaila,93,81.44
2020,44032,Bádenas,19,31.31
2020,44033,Báguena,285,25.17
2020,44034,Bañón,146,54.27
2020,44035,Barrachina,109,24.86
2020,44036,Bea,29,23.37
2020,44037,Beceite,531,96.72
2020,44039,Bello,219,43.68
2020,44038,Belmonte de San José,123,52.49
2020,44040,Berge,241,42.64
2020,44041,Bezas,67,26.32
2020,44042,Blancas,125,73
2020,44043,Blesa,92,80.39
2020,44044,Bordón,105,29.98
2020,44045,Bronchales,417,59
2020,44046,Bueña,49,40.75
2020,44047,Burbáguena,211,39.02
2020,44048,Cabra de Mora,51,34.31
2020,44049,Calaceite,978,81.33
2020,44050,Calamocha,4429,316.63
